participant_id,data_file,TRIAL_INDEX,TRIAL_LABEL,TRIAL_START_TIME,CURRENT_SAC_DURATION,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_PEAK_VELOCITY,CURRENT_SAC_INDEX,CURRENT_SAC_START_TIME,CURRENT_SAC_END_TIME,CURRENT_SAC_DIRECTION,CURRENT_SAC_ANGLE,CURRENT_SAC_START_X,CURRENT_SAC_START_Y,CURRENT_SAC_END_X,CURRENT_SAC_END_Y,CURRENT_SAC_START_INTEREST_AREA_LABEL,CURRENT_SAC_END_INTEREST_AREA_LABEL,CURRENT_SAC_START_INTEREST_AREA_ID,CURRENT_SAC_END_INTEREST_AREA_ID,sentence,voice_id,image_id,stim_id,image,stimulus_file,session_var,exp_id,language,audio,aoi_type_start,aoi_type_end,saccade_transition,trial_id,time_from_trial_start,sentence_clean,merge_key,total_trial_duration,trial_duration,total_fixations_subject_object
edf10,saccade_edf10_2025_04_16_12_21.xls,3,Trial: 3,2173864,48,21.55,476.64,1376.71,10,2552,2598,RIGHT,28.43,-311.6,1372.2,898.7,720.7,.,o_dog_girl_fed_dog,,3.0,UNDEFINED,UNDEFINED,IMG_16,UNDEFINED,exp_images/images/girl_fed_dog.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,other,object,other,edf10_3,-2171312,UNDEFINED,edf10|3|UNDEFINED,,,
edf10,saccade_edf10_2025_04_16_12_21.xls,3,Trial: 3,2173864,50,26.93,545.55,1479.25,11,2742,2790,LEFT,-153.05,851.7,747.5,-694.5,1527.4,.,.,,,UNDEFINED,UNDEFINED,IMG_16,UNDEFINED,exp_images/images/girl_fed_dog.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,other,other,other,edf10_3,-2171122,UNDEFINED,edf10|3|UNDEFINED,,,
edf10,saccade_edf10_2025_04_16_12_21.xls,3,Trial: 3,2173864,42,25.98,621.66,1617.07,12,2944,2984,RIGHT,27.63,-620.3,1496.6,841.2,735.1,.,.,,,UNDEFINED,UNDEFINED,IMG_16,UNDEFINED,exp_images/images/girl_fed_dog.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,other,other,other,edf10_3,-2170920,UNDEFINED,edf10|3|UNDEFINED,,,
edf10,saccade_edf10_2025_04_16_12_21.xls,3,Trial: 3,2173864,60,26.27,482.8,1583.14,18,4766,4824,LEFT,-151.3,790.5,761.4,-692.1,1568.6,.,.,,,UNDEFINED,UNDEFINED,IMG_16,UNDEFINED,exp_images/images/girl_fed_dog.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,other,other,other,edf10_3,-2169098,UNDEFINED,edf10|3|UNDEFINED,,,
edf10,saccade_edf10_2025_04_16_12_21.xls,3,Trial: 3,2173864,82,21.08,275.09,986.06,20,5112,5192,RIGHT,34.56,-708.5,1545.1,421.0,775.5,.,.,,,UNDEFINED,UNDEFINED,IMG_16,UNDEFINED,exp_images/images/girl_fed_dog.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,other,other,other,edf10_3,-2168752,UNDEFINED,edf10|3|UNDEFINED,,,
edf10,saccade_edf10_2025_04_16_12_21.xls,5,Trial: 5,2193542,58,17.99,352.37,1289.03,2,1130,1186,LEFT,-142.43,988.7,334.8,161.8,971.4,s_woman_woman_folded_clothes,.,3.0,,UNDEFINED,UNDEFINED,IMG_06,UNDEFINED,exp_images/images/women_fold_clothes.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,other,other,edf10_5,-2192412,UNDEFINED,edf10|5|UNDEFINED,,,
edf10,saccade_edf10_2025_04_16_12_21.xls,5,Trial: 5,2193542,62,17.6,318.23,1141.28,6,2184,2244,LEFT,-139.29,979.1,299.6,212.1,961.8,s_woman_woman_folded_clothes,.,3.0,,UNDEFINED,UNDEFINED,IMG_06,UNDEFINED,exp_images/images/women_fold_clothes.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,other,other,edf10_5,-2191358,UNDEFINED,edf10|5|UNDEFINED,,,
edf10,saccade_edf10_2025_04_16_12_21.xls,5,Trial: 5,2193542,44,18.03,419.97,1059.92,14,4252,4294,LEFT,-159.01,739.3,800.3,-322.8,1202.7,.,.,,,UNDEFINED,UNDEFINED,IMG_06,UNDEFINED,exp_images/images/women_fold_clothes.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,other,other,other,edf10_5,-2189290,UNDEFINED,edf10|5|UNDEFINED,,,
edf10,saccade_edf10_2025_04_16_12_21.xls,5,Trial: 5,2193542,206,15.54,338.9,3312.22,18,5308,5512,UP,60.85,614.6,907.0,1040.1,135.9,.,s_woman_woman_folded_clothes,,3.0,UNDEFINED,UNDEFINED,IMG_06,UNDEFINED,exp_images/images/women_fold_clothes.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,other,subject,other,edf10_5,-2188234,UNDEFINED,edf10|5|UNDEFINED,,,
edf10,saccade_edf10_2025_04_16_12_21.xls,6,Trial: 6,2203162,64,20.58,364.15,1383.8,13,4270,4332,LEFT,-149.69,864.2,424.3,-201.6,1038.5,s_girl_girl_opened_window,.,2.0,,UNDEFINED,UNDEFINED,IMG_02,UNDEFINED,exp_images/images/girl_opened_window.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,other,other,edf10_6,-2198892,UNDEFINED,edf10|6|UNDEFINED,,,
