participant_id,data_file,TRIAL_INDEX,TRIAL_LABEL,TRIAL_START_TIME,CURRENT_FIX_DURATION,CURRENT_FIX_INDEX,CURRENT_FIX_START,CURRENT_FIX_END,CURRENT_FIX_X,CURRENT_FIX_Y,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_INDEX,CURRENT_FIX_INTEREST_AREA_DWELL_TIME,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,TRIAL_FIXATION_TOTAL,sentence,voice_id,image_id,stim_id,image,stimulus_file,session_var,exp_id,language,audio,aoi_type,trial_id,time_from_trial_start,time_window,trial_duration_x,sentence_clean,merge_key,total_trial_duration,trial_duration_y,n_saccades,mean_saccade_amplitude
edf07,fixation_reports_edf07_2025_04_11_17_21.xls,26,Trial: 26,2177886,41,13,11024,11065,311.8,-514.7,.,,,,,13,exp_images/sentences/Sapling-woa.jpg,PNA,IMG_03,STIM_39,exp_images/images/girl_plant_tree.jpg,stimuli_list_subj_7_a.csv,experiment,IMG_03_P_PNA,PUNJABI,exp_images/audio\PUNJABI\p_woa_sapling.wav,other,edf07_26,-2166862,early,5069,exp_images/sentences/Sapling-woa.jpg,edf07|26|exp_images/sentences/Sapling-woa.jpg,8309,5069,17.0,3.815882352941177
edf07,fixation_reports_edf07_2025_04_11_17_21.xls,29,Trial: 29,2221282,36,3,7070,7104,503.0,-1023.7,.,,,,,10,exp_images/sentences/active_child_frisbee.jpg,ACT,IMG_12,STIM_66,exp_images/images/child_throw_frisbee.jpg,stimuli_list_subj_7_a.csv,experiment,IMG_12_E_ACT,ENGLISH,exp_images/audio\ENGLISH\frisbee.wav,other,edf07_29,-2214212,early,5356,exp_images/sentences/active_child_frisbee.jpg,edf07|29|exp_images/sentences/active_child_frisbee.jpg,7607,5356,31.0,4.705161290322581
edf07,fixation_reports_edf07_2025_04_11_17_21.xls,29,Trial: 29,2221282,162,7,8404,8564,944.5,-39.9,.,,,,,10,exp_images/sentences/active_child_frisbee.jpg,ACT,IMG_12,STIM_66,exp_images/images/child_throw_frisbee.jpg,stimuli_list_subj_7_a.csv,experiment,IMG_12_E_ACT,ENGLISH,exp_images/audio\ENGLISH\frisbee.wav,other,edf07_29,-2212878,early,5356,exp_images/sentences/active_child_frisbee.jpg,edf07|29|exp_images/sentences/active_child_frisbee.jpg,7607,5356,31.0,4.705161290322581
edf07,fixation_reports_edf07_2025_04_11_17_21.xls,29,Trial: 29,2221282,448,8,8584,9030,980.5,-56.7,.,,,,,10,exp_images/sentences/active_child_frisbee.jpg,ACT,IMG_12,STIM_66,exp_images/images/child_throw_frisbee.jpg,stimuli_list_subj_7_a.csv,experiment,IMG_12_E_ACT,ENGLISH,exp_images/audio\ENGLISH\frisbee.wav,other,edf07_29,-2212698,early,5356,exp_images/sentences/active_child_frisbee.jpg,edf07|29|exp_images/sentences/active_child_frisbee.jpg,7607,5356,31.0,4.705161290322581
edf10,fixation_reports_edf10_2025_04_16_12_21.xls,1,Trial: 1,2154940,150,2,1090,1238,-809.6,1270.5,.,,,,,19,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,exp_images/images/girl_plant_tree.jpg,UNDEFINEDnull,free_view,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,other,edf10_1,-2153850,early,5338,UNDEFINEDnull,edf10|1|UNDEFINEDnull,3308,4988,,
edf10,fixation_reports_edf10_2025_04_16_12_21.xls,1,Trial: 1,2154940,150,2,1090,1238,-809.6,1270.5,.,,,,,19,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,exp_images/images/girl_plant_tree.jpg,UNDEFINEDnull,free_view,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,other,edf10_1,-2153850,early,5338,UNDEFINEDnull,edf10|1|UNDEFINEDnull,4451,4971,,
edf10,fixation_reports_edf10_2025_04_16_12_21.xls,1,Trial: 1,2154940,62,6,2194,2254,-1273.7,1464.0,.,,,,,19,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,exp_images/images/girl_plant_tree.jpg,UNDEFINEDnull,free_view,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,other,edf10_1,-2152746,early,5338,UNDEFINEDnull,edf10|1|UNDEFINEDnull,3308,4988,,
edf10,fixation_reports_edf10_2025_04_16_12_21.xls,1,Trial: 1,2154940,62,6,2194,2254,-1273.7,1464.0,.,,,,,19,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,exp_images/images/girl_plant_tree.jpg,UNDEFINEDnull,free_view,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,other,edf10_1,-2152746,early,5338,UNDEFINEDnull,edf10|1|UNDEFINEDnull,4451,4971,,
edf10,fixation_reports_edf10_2025_04_16_12_21.xls,1,Trial: 1,2154940,22,7,2390,2410,-1330.5,1487.4,.,,,,,19,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,exp_images/images/girl_plant_tree.jpg,UNDEFINEDnull,free_view,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,other,edf10_1,-2152550,early,5338,UNDEFINEDnull,edf10|1|UNDEFINEDnull,3308,4988,,
edf10,fixation_reports_edf10_2025_04_16_12_21.xls,1,Trial: 1,2154940,22,7,2390,2410,-1330.5,1487.4,.,,,,,19,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,exp_images/images/girl_plant_tree.jpg,UNDEFINEDnull,free_view,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,other,edf10_1,-2152550,early,5338,UNDEFINEDnull,edf10|1|UNDEFINEDnull,4451,4971,,
edf10,fixation_reports_edf10_2025_04_16_12_21.xls,1,Trial: 1,2154940,44,12,3516,3558,-865.4,1431.1,.,,,,,19,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,exp_images/images/girl_plant_tree.jpg,UNDEFINEDnull,free_view,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,other,edf10_1,-2151424,early,5338,UNDEFINEDnull,edf10|1|UNDEFINEDnull,3308,4988,,
edf10,fixation_reports_edf10_2025_04_16_12_21.xls,1,Trial: 1,2154940,44,12,3516,3558,-865.4,1431.1,.,,,,,19,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,exp_images/images/girl_plant_tree.jpg,UNDEFINEDnull,free_view,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,other,edf10_1,-2151424,early,5338,UNDEFINEDnull,edf10|1|UNDEFINEDnull,4451,4971,,
edf10,fixation_reports_edf10_2025_04_16_12_21.xls,3,Trial: 3,2173864,118,7,2236,2352,-110.8,1210.2,.,,,,,22,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,exp_images/images/girl_fed_dog.jpg,UNDEFINEDnull,free_view,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,other,edf10_3,-2171628,early,5089,UNDEFINEDnull,edf10|3|UNDEFINEDnull,4165,4993,,
edf10,fixation_reports_edf10_2025_04_16_12_21.xls,3,Trial: 3,2173864,118,7,2236,2352,-110.8,1210.2,.,,,,,22,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,exp_images/images/girl_fed_dog.jpg,UNDEFINEDnull,free_view,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,other,edf10_3,-2171628,early,5089,UNDEFINEDnull,edf10|3|UNDEFINEDnull,3992,4966,,
edf10,fixation_reports_edf10_2025_04_16_12_21.xls,3,Trial: 3,2173864,26,8,2416,2440,-262.5,1340.0,.,,,,,22,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,exp_images/images/girl_fed_dog.jpg,UNDEFINEDnull,free_view,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,other,edf10_3,-2171448,early,5089,UNDEFINEDnull,edf10|3|UNDEFINEDnull,4165,4993,,
edf10,fixation_reports_edf10_2025_04_16_12_21.xls,3,Trial: 3,2173864,26,8,2416,2440,-262.5,1340.0,.,,,,,22,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,exp_images/images/girl_fed_dog.jpg,UNDEFINEDnull,free_view,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,other,edf10_3,-2171448,early,5089,UNDEFINEDnull,edf10|3|UNDEFINEDnull,3992,4966,,
edf10,fixation_reports_edf10_2025_04_16_12_21.xls,3,Trial: 3,2173864,74,9,2478,2550,-303.5,1367.1,.,,,,,22,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,exp_images/images/girl_fed_dog.jpg,UNDEFINEDnull,free_view,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,other,edf10_3,-2171386,early,5089,UNDEFINEDnull,edf10|3|UNDEFINEDnull,4165,4993,,
edf10,fixation_reports_edf10_2025_04_16_12_21.xls,3,Trial: 3,2173864,74,9,2478,2550,-303.5,1367.1,.,,,,,22,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,exp_images/images/girl_fed_dog.jpg,UNDEFINEDnull,free_view,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,other,edf10_3,-2171386,early,5089,UNDEFINEDnull,edf10|3|UNDEFINEDnull,3992,4966,,
edf10,fixation_reports_edf10_2025_04_16_12_21.xls,3,Trial: 3,2173864,152,11,2792,2942,-684.6,1524.5,.,,,,,22,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,exp_images/images/girl_fed_dog.jpg,UNDEFINEDnull,free_view,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,other,edf10_3,-2171072,early,5089,UNDEFINEDnull,edf10|3|UNDEFINEDnull,4165,4993,,
edf10,fixation_reports_edf10_2025_04_16_12_21.xls,3,Trial: 3,2173864,152,11,2792,2942,-684.6,1524.5,.,,,,,22,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,exp_images/images/girl_fed_dog.jpg,UNDEFINEDnull,free_view,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,other,edf10_3,-2171072,early,5089,UNDEFINEDnull,edf10|3|UNDEFINEDnull,3992,4966,,
edf10,fixation_reports_edf10_2025_04_16_12_21.xls,3,Trial: 3,2173864,120,18,4826,4944,-684.9,1564.9,.,,,,,22,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,exp_images/images/girl_fed_dog.jpg,UNDEFINEDnull,free_view,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,other,edf10_3,-2169038,early,5089,UNDEFINEDnull,edf10|3|UNDEFINEDnull,4165,4993,,
