participant_id,trial_id,language,session_type,sentence_type,trial_length_ms,mean_saccade_amplitude,saccade_count,mean_saccade_velocity,mean_saccade_duration,saccade_rate
edf12,9,,free_viewing,,5813,2.6223076923076927,13,121.46615384615387,40.92307692307692,2.2363667641493206
edf13,1,,free_viewing,,5668,3.057619047619047,21,82.49380952380953,32.285714285714285,3.705010585744531
edf13,10,,free_viewing,,5856,4.4575,16,146.51625,62.125,2.73224043715847
edf13,11,,free_viewing,,5964,4.36,14,99.86857142857141,38.285714285714285,2.3474178403755865
edf13,12,,free_viewing,,5653,4.293529411764706,17,98.38470588235295,38.11764705882353,3.007252786131258
edf13,13,,free_viewing,,6022,3.35,3,98.99333333333334,33.333333333333336,0.49817336433078707
edf13,14,,free_viewing,,5997,3.8100000000000005,17,156.2329411764706,56.94117647058823,2.834750708687677
edf13,15,,free_viewing,,5965,2.8405882352941174,17,127.10055555555557,36.0,2.8499580888516345
edf13,16,,free_viewing,,5764,2.612222222222222,18,74.35222222222222,28.555555555555557,3.1228313671061763
edf13,17,,free_viewing,,6057,2.8960000000000004,15,193.74266666666665,74.13333333333334,2.476473501733531
edf13,18,,free_viewing,,5694,4.3772222222222235,18,118.8872222222222,51.22222222222222,3.161222339304531
edf13,19,Punjabi,sentence_audio,active,10467,3.7425,16,139.794375,61.25,1.528613738415974
edf13,2,,free_viewing,,5687,3.8428571428571425,21,98.37238095238096,33.333333333333336,3.6926323193247756
edf13,20,Punjabi,sentence_audio,active,10831,3.1833333333333327,15,185.20333333333338,59.06666666666667,1.3849136737143386
edf13,21,Punjabi,sentence_audio,active,11070,2.532222222222222,9,135.82555555555555,54.0,0.8130081300813008
edf13,22,Punjabi,sentence_audio,passive,10676,4.2837499999999995,16,156.90062500000002,61.875,1.4986886474334957
edf13,23,Punjabi,sentence_audio,passive,10992,7.862000000000001,15,158.31,63.333333333333336,1.3646288209606985
edf13,24,Punjabi,sentence_audio,passive,10617,4.512857142857143,14,162.98285714285717,76.28571428571429,1.3186399171140621
edf13,25,Punjabi,sentence_audio,passive_dropped_agent,10808,3.453333333333333,12,95.59250000000002,34.666666666666664,1.1102886750555145
edf13,26,Punjabi,sentence_audio,passive_dropped_agent,10697,3.772142857142857,14,120.41,55.0,1.308778162101524
edf13,27,Punjabi,sentence_audio,passive_dropped_agent,11061,2.2800000000000002,15,142.79199999999997,64.4,1.3561160835367507
edf13,28,English,sentence_audio,active,11192,4.160666666666667,15,174.9226666666667,77.46666666666667,1.34024303073624
edf13,29,English,sentence_audio,active,10368,2.825,4,87.82249999999999,31.0,0.38580246913580246
edf13,3,,free_viewing,,5973,2.5977777777777775,18,110.61555555555556,40.0,3.0135610246107483
edf13,30,English,sentence_audio,active,10505,2.47625,16,97.10249999999999,52.875,1.5230842455973346
edf13,31,English,sentence_audio,passive,10597,3.028571428571428,7,89.79428571428572,32.0,0.6605643106539587
edf13,32,English,sentence_audio,passive,10267,2.4,16,84.101875,50.5,1.5583909613324243
edf13,35,English,sentence_audio,passive_dropped_agent,11040,2.3969230769230774,13,202.24461538461537,80.76923076923077,1.177536231884058
edf13,36,English,sentence_audio,passive_dropped_agent,10212,2.6766666666666663,18,141.21500000000003,51.666666666666664,1.7626321974148063
edf13,4,,free_viewing,,6011,2.727727272727272,22,78.01772727272729,31.545454545454547,3.6599567459657294
edf13,5,,free_viewing,,5895,2.0166666666666666,21,67.53523809523809,27.142857142857142,3.56234096692112
edf13,6,,free_viewing,,6102,3.49578947368421,19,91.09736842105262,34.73684210526316,3.113733202228777
edf13,7,,free_viewing,,5793,3.072857142857143,21,89.24428571428572,31.428571428571427,3.625064733298809
edf13,8,,free_viewing,,5793,3.1984999999999997,20,86.012,31.9,3.452442603141723
edf13,9,,free_viewing,,6021,3.565555555555555,18,116.2838888888889,45.22222222222222,2.9895366218236172
edf14,1,,free_viewing,,6001,1.6200000000000003,14,61.25142857142856,24.857142857142858,2.3329445092484584
edf14,10,,free_viewing,,5939,3.2160000000000006,15,107.47866666666667,43.2,2.5256777235224783
edf14,11,,free_viewing,,5672,2.2614285714285716,14,108.76142857142857,54.0,2.4682651622002822
edf14,12,,free_viewing,,5720,3.2216666666666662,18,89.55777777777777,33.111111111111114,3.146853146853147
edf14,13,,free_viewing,,5889,2.51375,16,92.0175,43.125,2.71692986924775
edf14,14,,free_viewing,,5781,3.3272222222222223,18,107.2438888888889,40.77777777777778,3.1136481577581736
edf14,15,,free_viewing,,5666,4.19,16,129.27125,57.875,2.8238616307800917
edf14,16,,free_viewing,,6066,3.265333333333333,15,111.714,47.06666666666667,2.472799208704253
edf14,17,,free_viewing,,6112,4.144705882352942,17,109.97058823529413,43.88235294117647,2.781413612565445
edf14,18,,free_viewing,,5907,2.4121428571428574,14,97.36142857142856,40.714285714285715,2.3700694091755543
edf14,19,Punjabi,sentence_audio,passive,10919,2.4284615384615384,13,96.39692307692309,42.30769230769231,1.1905852184265957
edf14,2,,free_viewing,,5851,2.938571428571428,14,87.4492857142857,30.714285714285715,2.392753375491369
edf14,20,Punjabi,sentence_audio,passive,11020,2.867857142857143,14,101.72785714285715,47.857142857142854,1.2704174228675136
edf14,21,Punjabi,sentence_audio,passive,10422,1.7292857142857143,14,63.327857142857134,25.857142857142858,1.3433122241412396
edf14,22,Punjabi,sentence_audio,passive_dropped_agent,11037,2.789090909090909,11,90.3190909090909,53.45454545454545,0.9966476397571803
edf14,23,Punjabi,sentence_audio,passive_dropped_agent,10334,3.068666666666666,15,106.55199999999999,42.8,1.4515192568221407
edf14,24,Punjabi,sentence_audio,passive_dropped_agent,10313,2.5933333333333333,12,95.33230769230771,37.38461538461539,1.1635799476389024
edf14,25,English,sentence_audio,active,10953,2.9525,12,92.45916666666666,45.833333333333336,1.0955902492467817
edf14,26,English,sentence_audio,active,10395,2.6236363636363635,11,80.54909090909089,29.09090909090909,1.0582010582010581
edf14,27,English,sentence_audio,active,10267,2.205263157894737,19,83.18473684210528,33.578947368421055,1.8505892665822539
edf14,28,English,sentence_audio,passive,10589,3.5319999999999996,15,106.88400000000001,43.86666666666667,1.4165643592407215
edf14,29,English,sentence_audio,passive,10504,2.8536363636363635,11,86.11636363636363,30.727272727272727,1.0472201066260474
edf14,3,,free_viewing,,6024,2.664166666666666,12,82.79166666666667,31.0,1.9920318725099602
edf14,30,English,sentence_audio,passive,10253,2.3800000000000003,12,79.36333333333334,27.5,1.1703891543938358
edf14,31,English,sentence_audio,passive_dropped_agent,10341,2.72,15,97.51866666666666,42.8,1.4505366985784742
edf14,32,English,sentence_audio,passive_dropped_agent,10222,2.683333333333333,9,84.84111111111112,51.55555555555556,0.8804539229113677
edf14,33,English,sentence_audio,passive_dropped_agent,10566,2.048,10,83.885,45.2,0.946431951542684
edf14,34,Punjabi,sentence_audio,active,10606,2.176428571428571,14,94.93785714285715,51.285714285714285,1.3200075429002451
edf14,35,Punjabi,sentence_audio,active,10197,3.1766666666666663,12,88.62333333333333,34.333333333333336,1.1768167107972933
edf14,36,Punjabi,sentence_audio,active,10254,3.367777777777777,18,90.41666666666667,39.666666666666664,1.7554125219426566
edf14,4,,free_viewing,,5879,2.7123076923076925,13,106.76230769230772,43.23076923076923,2.2112604184385103
edf14,5,,free_viewing,,5655,1.93,13,68.21846153846153,26.76923076923077,2.2988505747126435
edf14,6,,free_viewing,,5662,1.5764285714285715,14,61.79214285714285,24.428571428571427,2.472624514305899
edf14,7,,free_viewing,,5681,2.724444444444444,18,82.81555555555556,31.0,3.168456257701109
edf14,8,,free_viewing,,5948,3.3613333333333335,15,93.07600000000001,34.8,2.5218560860793544
edf14,9,,free_viewing,,5860,3.771666666666667,12,113.35833333333335,46.833333333333336,2.04778156996587
edf15,1,,free_viewing,,5987,3.2478571428571423,14,89.28642857142857,33.142857142857146,2.3383998663771504
edf15,10,,free_viewing,,5915,3.021,20,84.9595,32.6,3.3812341504649197
edf15,11,,free_viewing,,5660,2.092857142857143,14,66.16214285714287,27.428571428571427,2.4734982332155475
edf15,12,,free_viewing,,5791,3.5823529411764703,17,108.00941176470587,40.8235294117647,2.9355897081678464
edf15,13,,free_viewing,,5689,2.3144999999999993,20,73.85499999999999,28.3,3.515556336790297
edf15,14,,free_viewing,,5790,2.305333333333333,15,147.21333333333334,61.46666666666667,2.5906735751295336
edf15,15,,free_viewing,,5933,2.526666666666666,15,88.91133333333332,36.0,2.5282319231417496
edf15,16,,free_viewing,,5639,3.176111111111111,18,124.21666666666664,50.333333333333336,3.192055328959035
edf15,17,,free_viewing,,5766,2.6545,20,77.8035,30.7,3.46860908775581
edf15,18,,free_viewing,,5743,2.5905882352941174,17,90.05705882352943,36.8235294117647,2.960125370015671
edf15,19,Punjabi,sentence_audio,passive_dropped_agent,11052,3.014705882352941,17,86.78941176470587,32.588235294117645,1.5381831342743395
edf15,2,,free_viewing,,5783,3.183333333333333,21,86.48238095238094,32.857142857142854,3.6313332180529136
edf15,20,Punjabi,sentence_audio,passive_dropped_agent,10473,1.8099999999999996,11,80.23727272727274,31.09090909090909,1.0503198701422705
edf15,21,Punjabi,sentence_audio,passive_dropped_agent,11112,1.798888888888889,18,61.25277777777779,26.11111111111111,1.6198704103671706
edf15,22,English,sentence_audio,active,10627,3.5164999999999997,20,91.4375,33.6,1.881998682600922
edf15,23,English,sentence_audio,active,10897,3.758421052631579,19,97.48894736842107,34.421052631578945,1.7435991557309352
edf15,24,English,sentence_audio,active,10182,3.325714285714285,21,120.3804761904762,54.476190476190474,2.0624631703005303
edf15,25,English,sentence_audio,passive,10286,3.073076923076923,13,91.28461538461539,44.0,1.2638537818393933
edf15,26,English,sentence_audio,passive,10322,3.1976923076923076,13,116.62769230769229,49.84615384615385,1.2594458438287155
edf15,27,English,sentence_audio,passive,10865,2.5042857142857144,14,88.89714285714285,39.285714285714285,1.2885411872986654
edf15,28,English,sentence_audio,passive_dropped_agent,10554,2.655238095238095,21,116.58190476190478,44.857142857142854,1.9897669130187605
edf15,29,English,sentence_audio,passive_dropped_agent,10405,3.005294117647059,17,84.20941176470588,31.294117647058822,1.6338298894762135
edf15,3,,free_viewing,,6024,3.81,18,98.15888888888887,36.333333333333336,2.9880478087649402
edf15,30,English,sentence_audio,passive_dropped_agent,10720,3.73,16,131.92687500000002,68.875,1.4925373134328357
edf15,31,Punjabi,sentence_audio,active,10591,2.751052631578947,19,129.5457894736842,47.473684210526315,1.7939760173732415
edf15,32,Punjabi,sentence_audio,active,10420,2.9612499999999997,16,99.88124999999998,57.125,1.5355086372360844
edf15,33,Punjabi,sentence_audio,active,10713,2.733157894736842,19,79.40157894736842,32.63157894736842,1.7735461588723982
edf15,34,Punjabi,sentence_audio,passive,10564,2.63,17,112.04411764705884,51.64705882352941,1.6092389246497538
edf15,35,Punjabi,sentence_audio,passive,10834,2.2100000000000004,15,71.11933333333332,28.8,1.3845301827579841
edf15,36,Punjabi,sentence_audio,passive,10799,2.816842105263158,19,86.27842105263159,37.473684210526315,1.7594221687193259
edf15,4,,free_viewing,,5790,1.9500000000000002,18,121.92166666666668,40.333333333333336,3.1088082901554404
edf15,5,,free_viewing,,6033,2.646,20,79.053,30.9,3.315100281783524
edf15,6,,free_viewing,,6120,2.8776470588235297,17,128.34764705882353,44.588235294117645,2.7777777777777777
edf15,7,,free_viewing,,5786,2.0991666666666666,12,104.2675,37.166666666666664,2.073971655720705
edf15,8,,free_viewing,,5697,2.8790476190476193,21,87.71571428571428,36.0,3.686150605581885
edf15,9,,free_viewing,,6031,3.0205,20,83.08849999999998,31.2,3.3161996352180405
edf16,1,,free_viewing,,6100,3.1872727272727275,11,139.86,42.36363636363637,1.8032786885245902
edf16,10,,free_viewing,,6054,3.1320000000000006,10,112.228,39.6,1.6518004625041294
edf16,11,,free_viewing,,5645,2.838333333333333,6,158.25666666666666,52.0,1.062887511071745
edf16,12,,free_viewing,,6029,4.022,5,103.91,37.2,0.829324929507381
edf16,13,,free_viewing,,5718,4.1579999999999995,10,97.761,40.0,1.7488632388947185
edf16,14,,free_viewing,,6055,1.9899999999999998,4,152.64749999999998,51.0,0.6606110652353427
edf16,15,,free_viewing,,6133,4.345714285714286,14,199.91571428571433,52.714285714285715,2.282732757215066
edf16,16,,free_viewing,,5991,3.5149999999999997,4,102.2775,33.0,0.6676681689200468
edf16,17,,free_viewing,,5697,3.783333333333333,6,90.46666666666665,39.0,1.05318588730911
edf16,18,,free_viewing,,6074,2.69,5,169.252,62.8,0.8231807704972012
edf16,19,English,sentence_audio,active,10205,4.013999999999999,10,129.078,52.4,0.9799118079372856
edf16,2,,free_viewing,,5689,4.379090909090909,11,99.9372727272727,41.45454545454545,1.9335559852346633
edf16,20,English,sentence_audio,active,10476,1.2285714285714284,7,177.93,48.0,0.6681939671630392
edf16,21,English,sentence_audio,active,10750,1.28,1,368.67,146.0,0.09302325581395349
edf16,22,English,sentence_audio,passive,10825,2.5144444444444445,9,121.3188888888889,41.77777777777778,0.8314087759815243
edf16,23,English,sentence_audio,passive,10485,4.135,8,110.18875,36.0,0.7629947544110635
edf16,24,English,sentence_audio,passive,10956,1.802,5,161.21800000000002,50.8,0.45637093829864916
edf16,25,English,sentence_audio,passive_dropped_agent,11118,2.847142857142857,7,127.66714285714286,46.0,0.6296096420219464
edf16,26,English,sentence_audio,passive_dropped_agent,10227,3.2222222222222223,9,116.95444444444443,48.666666666666664,0.8800234672924611
edf16,27,English,sentence_audio,passive_dropped_agent,10857,1.538,5,233.012,74.8,0.46053237542599246
edf16,28,Punjabi,sentence_audio,active,10995,2.5855555555555556,9,163.07333333333335,58.44444444444444,0.8185538881309686
edf16,29,Punjabi,sentence_audio,active,10186,2.412857142857143,7,129.20428571428573,49.714285714285715,0.6872177498527391
edf16,3,,free_viewing,,6117,3.4958823529411767,17,86.84411764705884,34.11764705882353,2.7791401013568744
edf16,30,Punjabi,sentence_audio,active,11048,2.6300000000000003,9,220.68888888888893,50.888888888888886,0.8146270818247646
edf16,31,Punjabi,sentence_audio,passive,10255,1.9899999999999995,6,197.42166666666665,76.66666666666667,0.5850804485616772
edf16,32,Punjabi,sentence_audio,passive,10800,5.1675,4,189.3125,72.0,0.37037037037037035
edf16,33,Punjabi,sentence_audio,passive,10735,2.1149999999999998,6,163.69666666666666,51.666666666666664,0.5589194224499302
edf16,34,Punjabi,sentence_audio,passive_dropped_agent,10627,3.378,5,206.95999999999998,62.0,0.4704996706502305
edf16,35,Punjabi,sentence_audio,passive_dropped_agent,10878,3.2325,4,151.475,89.5,0.36771465342893916
edf16,36,Punjabi,sentence_audio,passive_dropped_agent,10877,1.99875,8,134.64624999999998,43.5,0.735496920106647
edf16,4,,free_viewing,,6108,2.581818181818182,11,134.04363636363635,40.72727272727273,1.8009168303863787
edf16,5,,free_viewing,,5918,4.411333333333332,15,124.06933333333332,47.46666666666667,2.5346400811084826
edf16,6,,free_viewing,,6115,3.6350000000000002,8,122.86999999999999,51.75,1.3082583810302535
edf16,7,,free_viewing,,5779,3.872,10,165.304,63.0,1.7304031839418585
edf16,8,,free_viewing,,5812,3.325,10,139.11399999999998,49.6,1.7205781142463867
edf16,9,,free_viewing,,6059,2.89125,8,88.61375,31.25,1.320349892721571
edf17,1,,free_viewing,,5688,3.574615384615384,13,93.17692307692306,36.15384615384615,2.2855133614627285
edf17,10,,free_viewing,,5849,2.145,2,74.115,28.0,0.34193879295606083
edf17,11,,free_viewing,,5770,3.4819999999999998,15,94.788,33.333333333333336,2.5996533795493937
edf17,12,,free_viewing,,5775,2.3766666666666665,12,116.37583333333335,68.83333333333333,2.0779220779220777
edf17,13,,free_viewing,,5774,3.295,18,86.99555555555555,33.333333333333336,3.1174229303775545
edf17,14,,free_viewing,,6054,2.5766666666666667,3,84.23333333333333,28.666666666666668,0.4955401387512388
edf17,15,,free_viewing,,6026,3.8579999999999997,5,95.68199999999999,37.2,0.8297378028542981
edf17,16,,free_viewing,,5737,4.421333333333333,15,102.76333333333332,37.733333333333334,2.6146069374237406
edf17,17,,free_viewing,,5773,3.3676470588235294,17,88.32705882352941,35.411764705882355,2.944742768058202
edf17,18,,free_viewing,,5849,3.1458333333333335,12,89.68666666666667,31.5,2.0516327577363653
edf17,19,English,sentence_audio,passive,10420,3.983125,16,129.56294117647056,43.64705882352941,1.5355086372360844
edf17,2,,free_viewing,,5654,3.561764705882353,17,86.73294117647058,36.0,3.0067209055535904
edf17,20,English,sentence_audio,passive,10850,2.4655555555555555,9,114.7988888888889,75.55555555555556,0.8294930875576038
edf17,21,English,sentence_audio,passive,10527,1.9009090909090909,11,79.16545454545454,40.90909090909091,1.044932079414838
edf17,22,English,sentence_audio,passive_dropped_agent,10945,3.9957142857142856,14,104.67857142857143,37.857142857142854,1.2791228871630882
edf17,23,English,sentence_audio,passive_dropped_agent,10251,3.412666666666667,15,85.842,36.53333333333333,1.463271875914545
edf17,24,English,sentence_audio,passive_dropped_agent,10390,3.6907142857142863,14,88.32285714285715,35.0,1.3474494706448508
edf17,25,Punjabi,sentence_audio,active,10614,3.670833333333333,12,104.38666666666666,51.333333333333336,1.130582249858677
edf17,26,Punjabi,sentence_audio,active,10507,3.582499999999999,12,111.24307692307693,44.46153846153846,1.1420957456933474
edf17,27,Punjabi,sentence_audio,active,10223,2.54,8,100.66875000000002,51.75,0.7825491538687274
edf17,28,Punjabi,sentence_audio,passive,10547,1.6225,8,83.01625,42.25,0.7585095287759552
edf17,29,Punjabi,sentence_audio,passive,10840,2.98,19,86.03684210526315,42.94736842105263,1.7527675276752768
edf17,3,,free_viewing,,6106,3.2866666666666666,15,88.09733333333334,32.666666666666664,2.456600065509335
edf17,30,Punjabi,sentence_audio,passive,10206,2.59,17,78.07000000000001,29.647058823529413,1.6656868508720362
edf17,31,Punjabi,sentence_audio,passive_dropped_agent,10776,3.007333333333334,15,88.58200000000001,53.06666666666667,1.3919821826280623
edf17,32,Punjabi,sentence_audio,passive_dropped_agent,10825,2.36,6,75.14,30.0,0.5542725173210162
edf17,33,Punjabi,sentence_audio,passive_dropped_agent,10710,2.197777777777778,9,77.82777777777777,27.555555555555557,0.8403361344537814
edf17,34,English,sentence_audio,active,10479,2.598,10,85.06200000000001,54.0,0.9542895314438401
edf17,35,English,sentence_audio,active,10559,2.1115384615384616,13,68.72000000000001,28.153846153846153,1.2311771948101147
edf17,36,English,sentence_audio,active,10199,4.1946153846153855,13,100.70692307692308,39.84615384615385,1.2746347681145211
edf17,4,,free_viewing,,6070,3.1980000000000004,15,89.85200000000002,32.666666666666664,2.471169686985173
edf17,5,,free_viewing,,5934,4.542666666666666,15,108.92266666666664,39.46666666666667,2.5278058645096055
edf17,6,,free_viewing,,6105,2.32,13,83.07846153846154,47.53846153846154,2.1294021294021293
edf17,7,,free_viewing,,5684,2.2790909090909093,11,78.5218181818182,28.181818181818183,1.9352568613652357
edf17,8,,free_viewing,,6100,3.5807142857142855,14,87.75,35.42857142857143,2.295081967213115
edf17,9,,free_viewing,,5710,4.574,15,113.11133333333335,37.86666666666667,2.626970227670753
edf18,1,,free_viewing,,5800,2.7655555555555558,18,79.76388888888891,30.555555555555557,3.103448275862069
edf18,10,,free_viewing,,5751,4.049444444444445,18,168.02722222222224,59.77777777777778,3.1298904538341157
edf18,11,,free_viewing,,5915,3.2837500000000004,16,97.69999999999999,45.75,2.7049873203719357
edf18,12,,free_viewing,,5893,3.1876923076923074,13,156.24307692307693,62.15384615384615,2.2060071270999493
edf18,13,,free_viewing,,5684,2.496153846153846,13,148.43153846153848,53.07692307692308,2.287121745249824
edf18,14,,free_viewing,,6008,2.8017647058823525,17,79.80823529411767,32.588235294117645,2.829560585885486
edf18,15,,free_viewing,,5826,2.4766666666666666,15,91.93333333333335,39.86666666666667,2.5746652935118437
edf18,16,,free_viewing,,5638,2.933684210526316,19,114.00578947368422,41.578947368421055,3.3699893579283433
edf18,17,,free_viewing,,5653,2.970952380952381,21,105.10142857142857,40.857142857142854,3.714841676985672
edf18,18,,free_viewing,,5708,2.810588235294117,17,124.66705882352939,42.23529411764706,2.9782761037140855
edf18,19,English,sentence_audio,passive_dropped_agent,11161,2.754666666666666,15,155.01466666666664,55.733333333333334,1.3439655944807813
edf18,2,,free_viewing,,6080,3.097857142857143,14,81.56642857142857,34.57142857142857,2.3026315789473686
edf18,20,English,sentence_audio,passive_dropped_agent,10374,2.0214285714285714,14,230.40285714285716,62.285714285714285,1.3495276653171389
edf18,21,English,sentence_audio,passive_dropped_agent,10618,1.5041666666666667,12,232.36500000000004,63.166666666666664,1.1301563382934638
edf18,22,Punjabi,sentence_audio,active,10483,2.3493749999999993,16,189.90062500000005,56.75,1.5262806448535724
edf18,23,Punjabi,sentence_audio,active,10220,2.328125,16,120.07125000000002,49.375,1.5655577299412915
edf18,24,Punjabi,sentence_audio,active,10398,2.896875,16,141.335,53.125,1.5387574533564148
edf18,25,Punjabi,sentence_audio,passive,10512,3.444285714285715,14,136.13714285714283,56.57142857142857,1.3318112633181125
edf18,26,Punjabi,sentence_audio,passive,10308,3.6933333333333334,12,162.32000000000002,72.83333333333333,1.1641443538998837
edf18,27,Punjabi,sentence_audio,passive,10400,2.0657894736842106,19,137.4021052631579,53.05263157894737,1.8269230769230769
edf18,28,Punjabi,sentence_audio,passive_dropped_agent,11140,1.9799999999999998,11,190.3527272727273,57.45454545454545,0.9874326750448833
edf18,29,Punjabi,sentence_audio,passive_dropped_agent,11055,2.7306250000000003,16,100.85312499999999,45.375,1.4473089099954772
edf18,3,,free_viewing,,5809,2.3649999999999998,18,98.16777777777777,36.111111111111114,3.0986400413152007
edf18,30,Punjabi,sentence_audio,passive_dropped_agent,10339,2.2523076923076926,13,173.96615384615384,63.38461538461539,1.257374987909856
edf18,31,English,sentence_audio,active,10435,2.620833333333333,12,118.51333333333336,61.0,1.149976042165788
edf18,32,English,sentence_audio,active,10961,3.075833333333333,12,108.86083333333335,46.166666666666664,1.0947906212936775
edf18,33,English,sentence_audio,active,10821,1.9316666666666664,12,151.77333333333334,69.0,1.1089548100914888
edf18,34,English,sentence_audio,passive,10252,1.66,12,62.52250000000001,26.166666666666668,1.1705033164260632
edf18,35,English,sentence_audio,passive,10781,1.9715384615384617,13,83.01769230769231,40.76923076923077,1.2058250626101474
edf18,36,English,sentence_audio,passive,10969,3.5042857142857144,14,128.93928571428572,54.0,1.2763241863433312
edf18,4,,free_viewing,,5942,1.8312499999999998,16,166.88875000000002,47.5,2.6926960619320095
edf18,5,,free_viewing,,6125,2.4936363636363637,11,74.77545454545454,31.636363636363637,1.7959183673469388
edf18,6,,free_viewing,,5893,3.578125,16,88.788125,36.625,2.7150856948922453
edf18,7,,free_viewing,,5751,1.9446153846153846,13,68.0076923076923,27.846153846153847,2.2604764388801946
edf18,8,,free_viewing,,5821,2.767777777777778,18,78.10722222222222,32.0,3.0922521903453015
edf18,9,,free_viewing,,6106,2.904285714285714,14,141.55785714285716,44.0,2.2928267278087127
edf19,1,,free_viewing,,5815,3.430666666666667,15,85.21333333333334,34.0,2.579535683576956
edf19,10,,free_viewing,,5784,2.01625,8,65.65124999999999,27.25,1.3831258644536653
edf19,11,,free_viewing,,5916,3.2359999999999998,10,107.952,93.4,1.6903313049357673
edf19,12,,free_viewing,,6039,4.448181818181819,11,233.63636363636363,67.63636363636364,1.8214936247723135
edf19,13,,free_viewing,,5991,3.4650000000000007,10,87.54099999999998,35.4,1.669170422300117
edf19,14,,free_viewing,,5811,1.2844444444444447,9,129.86111111111111,36.666666666666664,1.5487867836861127
edf19,15,,free_viewing,,5660,2.2422222222222223,9,68.95555555555556,29.333333333333332,1.5901060070671378
edf19,16,,free_viewing,,5928,2.624166666666667,12,188.48583333333332,56.666666666666664,2.0242914979757085
edf19,17,,free_viewing,,5760,1.9528571428571424,14,111.16785714285716,39.142857142857146,2.430555555555556
edf19,18,,free_viewing,,5924,4.6433333333333335,6,102.84333333333332,81.33333333333333,1.012829169480081
edf19,19,Punjabi,sentence_audio,active,11054,3.436428571428571,14,127.95500000000003,47.42857142857143,1.2665098606839154
edf19,2,,free_viewing,,6132,3.0349999999999997,14,116.40285714285712,45.714285714285715,2.2831050228310503
edf19,20,Punjabi,sentence_audio,active,10780,1.5244444444444443,9,60.287777777777784,24.666666666666668,0.8348794063079777
edf19,21,Punjabi,sentence_audio,active,10598,1.6871428571428573,14,113.43857142857145,36.57142857142857,1.321003963011889
edf19,22,Punjabi,sentence_audio,passive,11042,2.9050000000000002,10,476.032,312.4,0.9056330374932078
edf19,23,Punjabi,sentence_audio,passive,10261,3.3976470588235292,17,216.41058823529414,62.8235294117647,1.6567586005262647
edf19,24,Punjabi,sentence_audio,passive,10240,4.3753846153846165,13,376.1407692307693,160.30769230769232,1.26953125
edf19,25,Punjabi,sentence_audio,passive_dropped_agent,10356,8.32,10,643.3109999999999,316.4,0.9656237929702588
edf19,26,Punjabi,sentence_audio,passive_dropped_agent,10406,3.4170000000000003,10,445.42600000000004,224.8,0.9609840476648087
edf19,27,Punjabi,sentence_audio,passive_dropped_agent,10191,2.9725,12,75.75083333333335,35.333333333333336,1.177509567265234
edf19,28,English,sentence_audio,active,11155,2.462727272727273,11,219.62,63.45454545454545,0.9861048857014793
edf19,29,English,sentence_audio,active,10548,2.65,9,144.68888888888887,36.0,0.8532423208191127
edf19,3,,free_viewing,,5944,4.054666666666667,15,137.99466666666666,47.2,2.5235531628532977
edf19,30,English,sentence_audio,active,10804,2.81,8,192.68125,58.25,0.7404664938911514
edf19,31,English,sentence_audio,passive,11003,2.408181818181818,11,172.63454545454545,51.63636363636363,0.999727347087158
edf19,32,English,sentence_audio,passive,10683,3.6755555555555555,9,200.89888888888888,128.0,0.8424599831508004
edf19,33,English,sentence_audio,passive,10277,3.482,10,87.892,76.4,0.9730466089325679
edf19,34,English,sentence_audio,passive_dropped_agent,11072,4.842727272727273,11,122.67545454545456,100.72727272727273,0.9934971098265897
edf19,35,English,sentence_audio,passive_dropped_agent,10387,4.818461538461538,13,316.5038461538462,146.92307692307693,1.2515644555694618
edf19,36,English,sentence_audio,passive_dropped_agent,10638,1.7033333333333336,9,61.525555555555556,31.11111111111111,0.8460236886632826
edf19,4,,free_viewing,,5773,3.3207142857142857,14,124.43214285714285,47.142857142857146,2.425082279577343
edf19,5,,free_viewing,,5747,2.6399999999999997,13,73.33384615384615,29.846153846153847,2.262049765094832
edf19,6,,free_viewing,,6107,3.4288888888888893,9,90.26333333333334,36.0,1.473718683477976
edf19,7,,free_viewing,,5804,2.1792307692307693,13,64.11538461538463,28.923076923076923,2.2398345968297724
edf19,8,,free_viewing,,5649,1.6616666666666664,6,186.25666666666666,42.666666666666664,1.0621348911311737
edf19,9,,free_viewing,,6072,2.5349999999999997,12,74.27583333333332,31.833333333333332,1.976284584980237
edf20,1,,free_viewing,,5933,2.4050000000000002,4,229.9525,64.5,0.6741951795044666
edf20,10,,free_viewing,,5974,3.3207692307692303,13,86.18153846153845,33.84615384615385,2.176096417810512
edf20,11,,free_viewing,,6132,2.4939999999999998,10,74.05699999999999,29.2,1.6307893020221789
edf20,12,,free_viewing,,5851,3.133125,16,87.22312500000001,37.25,2.73457528627585
edf20,13,,free_viewing,,5999,4.5683333333333325,6,108.16333333333334,39.333333333333336,1.0001666944490748
edf20,14,,free_viewing,,5733,3.962,15,96.19400000000003,36.93333333333333,2.6164311878597593
edf20,15,,free_viewing,,5758,2.973846153846154,13,84.90076923076921,31.076923076923077,2.2577283779089963
edf20,16,,free_viewing,,6126,3.6222222222222222,9,96.29222222222222,35.333333333333336,1.4691478942213516
edf20,17,,free_viewing,,5643,3.8009999999999997,10,92.48299999999999,43.0,1.77210703526493
edf20,18,,free_viewing,,6093,2.7544444444444447,9,81.54777777777777,31.77777777777778,1.4771048744460857
edf20,19,Punjabi,sentence_audio,passive,10742,2.729,10,144.40699999999998,43.8,0.9309253397877489
