participant_id,trial_id,TRIAL_INDEX,saccade_transition,sentence,voice_id,mean_amplitude,mean_duration,n_transitions
edf26,edf26_23,23,object_to_object,exp_images/sentences/Lamp-woa.jpg,PNA,1.5711111111111111,26.22222222222222,9
edf26,edf26_23,23,object_to_subject,exp_images/sentences/Lamp-woa.jpg,PNA,6.585,45.0,2
edf26,edf26_23,23,subject_to_object,exp_images/sentences/Lamp-woa.jpg,PNA,5.886666666666667,44.666666666666664,3
edf26,edf26_23,23,subject_to_subject,exp_images/sentences/Lamp-woa.jpg,PNA,0.77,20.0,1
edf26,edf26_24,24,object_to_object,exp_images/sentences/Washed-scooter-woa.jpg,PNA,1.8545454545454545,26.0,11
edf26,edf26_24,24,object_to_subject,exp_images/sentences/Washed-scooter-woa.jpg,PNA,4.9,40.0,1
edf26,edf26_24,24,subject_to_subject,exp_images/sentences/Washed-scooter-woa.jpg,PNA,2.35,30.0,1
edf26,edf26_25,25,object_to_object,exp_images/sentences/active_man_box.jpg,ACT,0.9475,20.75,8
edf26,edf26_25,25,object_to_subject,exp_images/sentences/active_man_box.jpg,ACT,4.890000000000001,51.0,2
edf26,edf26_25,25,subject_to_object,exp_images/sentences/active_man_box.jpg,ACT,2.6633333333333336,34.0,3
edf26,edf26_25,25,subject_to_subject,exp_images/sentences/active_man_box.jpg,ACT,0.8433333333333334,20.0,3
edf26,edf26_26,26,subject_to_subject,exp_images/sentences/active_girl_sapling.jpg,ACT,0.47,24.0,1
edf26,edf26_27,27,object_to_object,exp_images/sentences/active_man_shrub.jpg,ACT,0.5322222222222223,65.33333333333333,9
edf26,edf26_27,27,object_to_subject,exp_images/sentences/active_man_shrub.jpg,ACT,3.475,86.0,2
edf26,edf26_27,27,subject_to_subject,exp_images/sentences/active_man_shrub.jpg,ACT,1.6,42.2,10
edf26,edf26_29,29,object_to_subject,exp_images/sentences/passive_child_frisbee.jpg,PWA,6.1850000000000005,49.5,4
edf26,edf26_29,29,subject_to_object,exp_images/sentences/passive_child_frisbee.jpg,PWA,6.153333333333333,50.666666666666664,3
edf26,edf26_29,29,subject_to_subject,exp_images/sentences/passive_child_frisbee.jpg,PWA,2.18,28.0,1
edf26,edf26_3,3,object_to_object,UNDEFINED,UNDEFINED,1.5750000000000002,25.666666666666668,6
edf26,edf26_3,3,subject_to_object,UNDEFINED,UNDEFINED,11.53,86.0,1
edf26,edf26_3,3,subject_to_subject,UNDEFINED,UNDEFINED,1.545,28.0,2
edf26,edf26_30,30,object_to_object,exp_images/sentences/passive_child_tabla.jpg,PWA,1.12,22.0,1
edf26,edf26_30,30,object_to_subject,exp_images/sentences/passive_child_tabla.jpg,PWA,7.1659999999999995,52.4,5
edf26,edf26_30,30,subject_to_object,exp_images/sentences/passive_child_tabla.jpg,PWA,6.166666666666667,46.0,3
edf26,edf26_30,30,subject_to_subject,exp_images/sentences/passive_child_tabla.jpg,PWA,1.6666666666666667,25.333333333333332,3
edf26,edf26_31,31,object_to_object,exp_images/sentences/noagent_artist_picture.jpg,PNA,2.059230769230769,29.076923076923077,13
edf26,edf26_31,31,object_to_subject,exp_images/sentences/noagent_artist_picture.jpg,PNA,5.65,46.0,1
edf26,edf26_31,31,subject_to_object,exp_images/sentences/noagent_artist_picture.jpg,PNA,6.68,62.0,1
edf26,edf26_31,31,subject_to_subject,exp_images/sentences/noagent_artist_picture.jpg,PNA,1.6066666666666667,26.666666666666668,3
edf26,edf26_32,32,object_to_object,exp_images/sentences/noagent_girl_cake.jpg,PNA,1.4375,24.5,4
edf26,edf26_32,32,object_to_subject,exp_images/sentences/noagent_girl_cake.jpg,PNA,3.3166666666666664,38.0,3
edf26,edf26_32,32,subject_to_object,exp_images/sentences/noagent_girl_cake.jpg,PNA,4.23,40.0,2
edf26,edf26_32,32,subject_to_subject,exp_images/sentences/noagent_girl_cake.jpg,PNA,0.98,22.0,1
edf26,edf26_33,33,object_to_object,exp_images/sentences/noagent_girl_window.jpg,PNA,1.014,21.6,5
edf26,edf26_33,33,object_to_subject,exp_images/sentences/noagent_girl_window.jpg,PNA,3.32,36.0,1
edf26,edf26_33,33,subject_to_subject,exp_images/sentences/noagent_girl_window.jpg,PNA,2.06,30.5,4
edf26,edf26_34,34,object_to_object,exp_images/sentences/Fed-dog.jpg,ACT,1.23,22.4,5
edf26,edf26_34,34,object_to_subject,exp_images/sentences/Fed-dog.jpg,ACT,4.775,43.0,2
edf26,edf26_34,34,subject_to_object,exp_images/sentences/Fed-dog.jpg,ACT,4.08,36.0,1
edf26,edf26_34,34,subject_to_subject,exp_images/sentences/Fed-dog.jpg,ACT,2.91,34.0,1
edf26,edf26_35,35,object_to_object,exp_images/sentences/Veg.jpg,ACT,0.69,16.0,1
edf26,edf26_35,35,object_to_subject,exp_images/sentences/Veg.jpg,ACT,6.49,53.0,2
edf26,edf26_35,35,subject_to_object,exp_images/sentences/Veg.jpg,ACT,6.904999999999999,52.0,2
edf26,edf26_35,35,subject_to_subject,exp_images/sentences/Veg.jpg,ACT,1.03,22.0,1
edf26,edf26_36,36,object_to_object,exp_images/sentences/Vase.jpg,ACT,1.42,24.363636363636363,11
edf26,edf26_36,36,object_to_subject,exp_images/sentences/Vase.jpg,ACT,4.5,38.0,1
edf26,edf26_36,36,subject_to_object,exp_images/sentences/Vase.jpg,ACT,4.28,38.0,1
edf26,edf26_4,4,object_to_object,UNDEFINED,UNDEFINED,2.404,31.6,10
edf26,edf26_4,4,subject_to_object,UNDEFINED,UNDEFINED,6.755,73.0,2
edf26,edf26_4,4,subject_to_subject,UNDEFINED,UNDEFINED,2.0433333333333334,26.666666666666668,3
edf26,edf26_5,5,object_to_object,UNDEFINED,UNDEFINED,1.2850000000000001,25.0,2
edf26,edf26_5,5,subject_to_object,UNDEFINED,UNDEFINED,4.14,34.0,1
edf26,edf26_5,5,subject_to_subject,UNDEFINED,UNDEFINED,2.6300000000000003,30.666666666666668,3
edf26,edf26_6,6,object_to_object,UNDEFINED,UNDEFINED,2.295,32.0,8
edf26,edf26_6,6,object_to_subject,UNDEFINED,UNDEFINED,4.56,44.0,1
edf26,edf26_6,6,subject_to_object,UNDEFINED,UNDEFINED,4.0649999999999995,35.0,2
edf26,edf26_6,6,subject_to_subject,UNDEFINED,UNDEFINED,1.8699999999999999,25.6,5
edf26,edf26_7,7,object_to_object,UNDEFINED,UNDEFINED,1.6425,25.0,4
edf26,edf26_7,7,object_to_subject,UNDEFINED,UNDEFINED,5.03,40.0,1
edf26,edf26_7,7,subject_to_object,UNDEFINED,UNDEFINED,3.97,32.0,1
edf26,edf26_7,7,subject_to_subject,UNDEFINED,UNDEFINED,2.2925,29.5,4
edf26,edf26_8,8,object_to_subject,UNDEFINED,UNDEFINED,6.24,50.0,1
edf26,edf26_8,8,subject_to_object,UNDEFINED,UNDEFINED,4.3,46.0,1
edf26,edf26_8,8,subject_to_subject,UNDEFINED,UNDEFINED,1.918,26.4,5
edf26,edf26_9,9,object_to_subject,UNDEFINED,UNDEFINED,1.665,28.0,2
edf26,edf26_9,9,subject_to_object,UNDEFINED,UNDEFINED,3.29,32.0,1
edf26,edf26_9,9,subject_to_subject,UNDEFINED,UNDEFINED,1.1075,21.5,4
edf27,edf27_1,1,object_to_object,UNDEFINED,UNDEFINED,0.8725,20.0,4
edf27,edf27_1,1,object_to_subject,UNDEFINED,UNDEFINED,8.5,48.0,1
edf27,edf27_1,1,subject_to_object,UNDEFINED,UNDEFINED,6.55,43.0,2
edf27,edf27_1,1,subject_to_subject,UNDEFINED,UNDEFINED,1.02,22.0,1
edf27,edf27_10,10,object_to_object,UNDEFINED,UNDEFINED,1.3333333333333333,23.0,6
edf27,edf27_10,10,object_to_subject,UNDEFINED,UNDEFINED,3.38,36.0,1
edf27,edf27_10,10,subject_to_object,UNDEFINED,UNDEFINED,6.22,54.0,1
edf27,edf27_11,11,object_to_object,UNDEFINED,UNDEFINED,1.3,22.0,1
edf27,edf27_11,11,subject_to_object,UNDEFINED,UNDEFINED,6.01,70.0,1
edf27,edf27_12,12,object_to_subject,UNDEFINED,UNDEFINED,7.765000000000001,51.0,2
edf27,edf27_12,12,subject_to_object,UNDEFINED,UNDEFINED,4.04,52.0,1
edf27,edf27_12,12,subject_to_subject,UNDEFINED,UNDEFINED,0.72,18.0,1
edf27,edf27_13,13,object_to_object,UNDEFINED,UNDEFINED,1.1425,22.5,4
edf27,edf27_13,13,object_to_subject,UNDEFINED,UNDEFINED,7.31,52.0,1
edf27,edf27_13,13,subject_to_object,UNDEFINED,UNDEFINED,5.295,44.0,2
edf27,edf27_14,14,object_to_object,UNDEFINED,UNDEFINED,1.2333333333333334,22.666666666666668,3
edf27,edf27_14,14,object_to_subject,UNDEFINED,UNDEFINED,3.77,36.0,1
edf27,edf27_14,14,subject_to_object,UNDEFINED,UNDEFINED,3.65,32.0,1
edf27,edf27_14,14,subject_to_subject,UNDEFINED,UNDEFINED,0.72,18.0,1
edf27,edf27_15,15,object_to_object,UNDEFINED,UNDEFINED,2.56,30.0,2
edf27,edf27_15,15,object_to_subject,UNDEFINED,UNDEFINED,2.9,31.0,2
edf27,edf27_15,15,subject_to_subject,UNDEFINED,UNDEFINED,1.1466666666666667,22.666666666666668,3
edf27,edf27_16,16,object_to_object,UNDEFINED,UNDEFINED,1.83,26.0,1
edf27,edf27_16,16,object_to_subject,UNDEFINED,UNDEFINED,6.3,48.0,1
edf27,edf27_16,16,subject_to_subject,UNDEFINED,UNDEFINED,0.54,16.0,1
edf27,edf27_17,17,object_to_subject,UNDEFINED,UNDEFINED,3.07,216.0,1
edf27,edf27_17,17,subject_to_subject,UNDEFINED,UNDEFINED,1.49,23.0,2
edf27,edf27_18,18,object_to_subject,UNDEFINED,UNDEFINED,4.68,163.0,2
edf27,edf27_18,18,subject_to_object,UNDEFINED,UNDEFINED,2.54,30.0,2
edf27,edf27_18,18,subject_to_subject,UNDEFINED,UNDEFINED,2.425,31.0,4
edf27,edf27_19,19,object_to_object,exp_images/sentences/Letter-woa.jpg,PNA,2.1566666666666667,28.0,3
edf27,edf27_19,19,object_to_subject,exp_images/sentences/Letter-woa.jpg,PNA,5.793333333333333,46.0,3
edf27,edf27_19,19,subject_to_object,exp_images/sentences/Letter-woa.jpg,PNA,4.415,37.0,2
edf27,edf27_19,19,subject_to_subject,exp_images/sentences/Letter-woa.jpg,PNA,1.948,26.0,5
edf27,edf27_2,2,object_to_object,UNDEFINED,UNDEFINED,2.29,29.0,2
edf27,edf27_2,2,object_to_subject,UNDEFINED,UNDEFINED,6.58,48.0,1
edf27,edf27_2,2,subject_to_object,UNDEFINED,UNDEFINED,5.109999999999999,44.0,2
edf27,edf27_2,2,subject_to_subject,UNDEFINED,UNDEFINED,2.44,32.666666666666664,3
edf27,edf27_20,20,object_to_object,exp_images/sentences/Bucket-woa.jpg,PNA,1.2799999999999998,22.0,2
edf27,edf27_20,20,object_to_subject,exp_images/sentences/Bucket-woa.jpg,PNA,3.31,32.0,1
edf27,edf27_21,21,object_to_object,exp_images/sentences/Folded-clothes-woa.jpg,PNA,1.6440000000000001,27.2,5
edf27,edf27_21,21,object_to_subject,exp_images/sentences/Folded-clothes-woa.jpg,PNA,7.125,50.0,2
edf27,edf27_21,21,subject_to_object,exp_images/sentences/Folded-clothes-woa.jpg,PNA,6.495,51.0,2
edf27,edf27_21,21,subject_to_subject,exp_images/sentences/Folded-clothes-woa.jpg,PNA,1.29,22.0,1
edf27,edf27_22,22,object_to_object,exp_images/sentences/active_boy_door.jpg,ACT,0.7599999999999999,18.666666666666668,3
edf27,edf27_22,22,object_to_subject,exp_images/sentences/active_boy_door.jpg,ACT,1.98,28.0,1
edf27,edf27_22,22,subject_to_object,exp_images/sentences/active_boy_door.jpg,ACT,1.73,26.0,1
edf27,edf27_22,22,subject_to_subject,exp_images/sentences/active_boy_door.jpg,ACT,0.53,16.0,2
edf27,edf27_23,23,object_to_object,exp_images/sentences/active_girl_lamp.jpg,ACT,1.07,22.0,1
edf27,edf27_23,23,object_to_subject,exp_images/sentences/active_girl_lamp.jpg,ACT,5.875,46.0,2
edf27,edf27_23,23,subject_to_object,exp_images/sentences/active_girl_lamp.jpg,ACT,4.446666666666666,34.0,3
edf27,edf27_24,24,object_to_object,exp_images/sentences/active_driver_scooter.jpg,ACT,1.408,24.0,5
edf27,edf27_24,24,object_to_subject,exp_images/sentences/active_driver_scooter.jpg,ACT,6.25,48.0,1
edf27,edf27_24,24,subject_to_object,exp_images/sentences/active_driver_scooter.jpg,ACT,5.1866666666666665,42.0,3
edf27,edf27_24,24,subject_to_subject,exp_images/sentences/active_driver_scooter.jpg,ACT,4.725,90.5,4
edf27,edf27_25,25,object_to_object,exp_images/sentences/passive_man_box.jpg,PWA,1.26,22.0,2
edf27,edf27_25,25,object_to_subject,exp_images/sentences/passive_man_box.jpg,PWA,2.84,31.0,2
edf27,edf27_25,25,subject_to_object,exp_images/sentences/passive_man_box.jpg,PWA,3.5933333333333333,38.0,3
edf27,edf27_26,26,object_to_object,exp_images/sentences/passive_girl_sapling.jpg,PWA,1.4400000000000002,67.66666666666667,6
edf27,edf27_26,26,object_to_subject,exp_images/sentences/passive_girl_sapling.jpg,PWA,6.91,56.0,1
edf27,edf27_26,26,subject_to_object,exp_images/sentences/passive_girl_sapling.jpg,PWA,5.734999999999999,44.0,2
edf27,edf27_26,26,subject_to_subject,exp_images/sentences/passive_girl_sapling.jpg,PWA,3.035,37.0,2
edf27,edf27_27,27,object_to_object,exp_images/sentences/passive_man_shrub.jpg,PWA,1.8075,86.5,4
edf27,edf27_27,27,subject_to_object,exp_images/sentences/passive_man_shrub.jpg,PWA,3.53,32.0,1
edf27,edf27_28,28,object_to_object,exp_images/sentences/noagent_dog_hole.jpg,PNA,1.3433333333333335,23.333333333333332,6
edf27,edf27_28,28,object_to_subject,exp_images/sentences/noagent_dog_hole.jpg,PNA,4.11,36.0,1
edf27,edf27_28,28,subject_to_object,exp_images/sentences/noagent_dog_hole.jpg,PNA,3.97,34.0,1
edf27,edf27_29,29,object_to_object,exp_images/sentences/noagent_child_frisbee.jpg,PNA,1.66,26.0,1
edf27,edf27_29,29,object_to_subject,exp_images/sentences/noagent_child_frisbee.jpg,PNA,6.72,54.0,1
edf27,edf27_29,29,subject_to_object,exp_images/sentences/noagent_child_frisbee.jpg,PNA,5.7,50.0,1
edf27,edf27_29,29,subject_to_subject,exp_images/sentences/noagent_child_frisbee.jpg,PNA,3.11,32.0,1
edf27,edf27_3,3,object_to_object,UNDEFINED,UNDEFINED,3.6199999999999997,34.0,2
edf27,edf27_3,3,object_to_subject,UNDEFINED,UNDEFINED,4.75,43.333333333333336,3
edf27,edf27_3,3,subject_to_object,UNDEFINED,UNDEFINED,3.9699999999999998,38.0,2
edf27,edf27_3,3,subject_to_subject,UNDEFINED,UNDEFINED,3.5249999999999995,33.0,2
edf27,edf27_30,30,object_to_object,exp_images/sentences/noagent_child_tabla.jpg,PNA,1.415,25.0,4
edf27,edf27_30,30,object_to_subject,exp_images/sentences/noagent_child_tabla.jpg,PNA,7.72,50.0,2
edf27,edf27_30,30,subject_to_object,exp_images/sentences/noagent_child_tabla.jpg,PNA,7.21,54.0,1
edf27,edf27_30,30,subject_to_subject,exp_images/sentences/noagent_child_tabla.jpg,PNA,1.2349999999999999,22.0,2
edf27,edf27_31,31,object_to_object,exp_images/sentences/Painting.jpg,ACT,1.48,28.0,1
edf27,edf27_31,31,object_to_subject,exp_images/sentences/Painting.jpg,ACT,5.77,60.0,1
edf27,edf27_31,31,subject_to_object,exp_images/sentences/Painting.jpg,ACT,5.275,48.0,2
edf27,edf27_31,31,subject_to_subject,exp_images/sentences/Painting.jpg,ACT,1.725,27.0,2
edf27,edf27_32,32,subject_to_object,exp_images/sentences/Cake.jpg,ACT,2.13,256.0,1
edf27,edf27_32,32,subject_to_subject,exp_images/sentences/Cake.jpg,ACT,1.9060000000000001,26.8,5
edf27,edf27_33,33,object_to_object,exp_images/sentences/Window.jpg,ACT,2.572,91.2,5
edf27,edf27_33,33,object_to_subject,exp_images/sentences/Window.jpg,ACT,6.12,50.0,1
edf27,edf27_33,33,subject_to_object,exp_images/sentences/Window.jpg,ACT,4.75,44.0,1
edf27,edf27_33,33,subject_to_subject,exp_images/sentences/Window.jpg,ACT,0.69,18.0,1
edf27,edf27_34,34,object_to_subject,exp_images/sentences/Fed-dog-passive.jpg,PWA,3.19,180.0,1
edf27,edf27_34,34,subject_to_object,exp_images/sentences/Fed-dog-passive.jpg,PWA,3.21,34.0,1
edf27,edf27_35,35,object_to_object,exp_images/sentences/Veg-passive.jpg,PWA,1.0621428571428573,30.285714285714285,14
edf27,edf27_35,35,object_to_subject,exp_images/sentences/Veg-passive.jpg,PWA,8.01,56.0,1
edf27,edf27_35,35,subject_to_object,exp_images/sentences/Veg-passive.jpg,PWA,6.78,48.0,2
edf27,edf27_35,35,subject_to_subject,exp_images/sentences/Veg-passive.jpg,PWA,1.49,26.0,1
edf27,edf27_36,36,object_to_object,exp_images/sentences/Vase-passive.jpg,PWA,1.5533333333333335,25.333333333333332,3
edf27,edf27_36,36,object_to_subject,exp_images/sentences/Vase-passive.jpg,PWA,2.67,177.0,2
edf27,edf27_36,36,subject_to_object,exp_images/sentences/Vase-passive.jpg,PWA,2.1550000000000002,131.0,2
edf27,edf27_4,4,object_to_object,UNDEFINED,UNDEFINED,1.42,23.333333333333332,3
edf27,edf27_4,4,object_to_subject,UNDEFINED,UNDEFINED,4.890000000000001,44.0,2
edf27,edf27_4,4,subject_to_object,UNDEFINED,UNDEFINED,5.76,44.0,1
edf27,edf27_4,4,subject_to_subject,UNDEFINED,UNDEFINED,2.35,28.0,1
edf27,edf27_5,5,object_to_object,UNDEFINED,UNDEFINED,2.2060000000000004,28.4,5
edf27,edf27_5,5,object_to_subject,UNDEFINED,UNDEFINED,2.87,32.0,1
edf27,edf27_5,5,subject_to_object,UNDEFINED,UNDEFINED,1.88,28.0,1
edf27,edf27_6,6,object_to_object,UNDEFINED,UNDEFINED,3.564,35.2,5
edf27,edf27_6,6,subject_to_object,UNDEFINED,UNDEFINED,2.61,28.0,1
edf27,edf27_7,7,object_to_object,UNDEFINED,UNDEFINED,1.605,25.0,2
edf27,edf27_7,7,object_to_subject,UNDEFINED,UNDEFINED,3.5999999999999996,33.0,2
edf27,edf27_7,7,subject_to_object,UNDEFINED,UNDEFINED,4.66,41.0,2
edf27,edf27_7,7,subject_to_subject,UNDEFINED,UNDEFINED,1.385,25.0,2
edf27,edf27_8,8,object_to_object,UNDEFINED,UNDEFINED,1.3575,24.5,4
edf27,edf27_8,8,object_to_subject,UNDEFINED,UNDEFINED,2.89,32.0,2
edf27,edf27_8,8,subject_to_object,UNDEFINED,UNDEFINED,3.89,34.0,1
edf27,edf27_8,8,subject_to_subject,UNDEFINED,UNDEFINED,2.2566666666666664,64.0,3
edf27,edf27_9,9,object_to_object,UNDEFINED,UNDEFINED,1.91,26.0,1
edf27,edf27_9,9,object_to_subject,UNDEFINED,UNDEFINED,5.555,47.0,2
edf27,edf27_9,9,subject_to_object,UNDEFINED,UNDEFINED,2.93,30.0,1
edf27,edf27_9,9,subject_to_subject,UNDEFINED,UNDEFINED,1.06,174.66666666666666,3
edf28,edf28_1,1,object_to_object,UNDEFINED,UNDEFINED,2.51,30.2,10
edf28,edf28_1,1,object_to_subject,UNDEFINED,UNDEFINED,4.09,40.0,1
edf28,edf28_1,1,subject_to_object,UNDEFINED,UNDEFINED,6.4399999999999995,49.0,2
edf28,edf28_10,10,object_to_object,UNDEFINED,UNDEFINED,1.5863636363636362,25.454545454545453,11
edf28,edf28_10,10,subject_to_object,UNDEFINED,UNDEFINED,1.4,24.0,1
edf28,edf28_11,11,subject_to_subject,UNDEFINED,UNDEFINED,1.2616666666666667,81.0,12
edf28,edf28_12,12,object_to_object,UNDEFINED,UNDEFINED,0.9254545454545454,52.18181818181818,11
edf28,edf28_12,12,subject_to_object,UNDEFINED,UNDEFINED,2.69,28.0,1
edf28,edf28_13,13,object_to_object,UNDEFINED,UNDEFINED,1.6611111111111112,37.111111111111114,9
edf28,edf28_13,13,object_to_subject,UNDEFINED,UNDEFINED,3.94,82.0,4
edf28,edf28_13,13,subject_to_object,UNDEFINED,UNDEFINED,4.819999999999999,159.33333333333334,3
edf28,edf28_13,13,subject_to_subject,UNDEFINED,UNDEFINED,0.65,16.0,1
edf28,edf28_14,14,object_to_object,UNDEFINED,UNDEFINED,0.8600000000000001,129.0,2
edf28,edf28_14,14,object_to_subject,UNDEFINED,UNDEFINED,3.3249999999999997,43.0,2
edf28,edf28_14,14,subject_to_subject,UNDEFINED,UNDEFINED,1.31,27.333333333333332,3
edf28,edf28_15,15,object_to_object,UNDEFINED,UNDEFINED,1.215,51.0,6
edf28,edf28_15,15,subject_to_object,UNDEFINED,UNDEFINED,2.86,32.0,1
edf28,edf28_16,16,object_to_object,UNDEFINED,UNDEFINED,1.02,165.33333333333334,3
edf28,edf28_16,16,object_to_subject,UNDEFINED,UNDEFINED,4.0375,43.0,4
edf28,edf28_16,16,subject_to_object,UNDEFINED,UNDEFINED,4.662000000000001,41.6,5
edf28,edf28_16,16,subject_to_subject,UNDEFINED,UNDEFINED,0.68,18.0,1
edf28,edf28_17,17,object_to_object,UNDEFINED,UNDEFINED,1.4300000000000002,26.0,2
edf28,edf28_17,17,object_to_subject,UNDEFINED,UNDEFINED,5.35,51.0,2
edf28,edf28_18,18,object_to_object,UNDEFINED,UNDEFINED,0.9966666666666666,76.0,3
edf28,edf28_18,18,object_to_subject,UNDEFINED,UNDEFINED,4.995,51.0,2
edf28,edf28_18,18,subject_to_object,UNDEFINED,UNDEFINED,5.425000000000001,44.0,2
edf28,edf28_18,18,subject_to_subject,UNDEFINED,UNDEFINED,1.0675,135.0,4
edf28,edf28_19,19,object_to_object,exp_images/sentences/active_women_letter.jpg,ACT,0.83,20.0,1
edf28,edf28_19,19,object_to_subject,exp_images/sentences/active_women_letter.jpg,ACT,3.09,38.0,2
edf28,edf28_19,19,subject_to_object,exp_images/sentences/active_women_letter.jpg,ACT,2.18,28.0,1
edf28,edf28_19,19,subject_to_subject,exp_images/sentences/active_women_letter.jpg,ACT,2.194,52.8,5
edf28,edf28_2,2,object_to_object,UNDEFINED,UNDEFINED,2.37,30.0,1
edf28,edf28_2,2,object_to_subject,UNDEFINED,UNDEFINED,1.49,26.0,1
edf28,edf28_2,2,subject_to_object,UNDEFINED,UNDEFINED,1.33,24.0,1
edf28,edf28_2,2,subject_to_subject,UNDEFINED,UNDEFINED,1.4433333333333334,66.0,3
edf28,edf28_20,20,object_to_object,exp_images/sentences/active_boy_bucket.jpg,ACT,1.28375,50.5,8
edf28,edf28_20,20,object_to_subject,exp_images/sentences/active_boy_bucket.jpg,ACT,2.995,36.0,2
edf28,edf28_20,20,subject_to_object,exp_images/sentences/active_boy_bucket.jpg,ACT,2.25,28.0,1
edf28,edf28_20,20,subject_to_subject,exp_images/sentences/active_boy_bucket.jpg,ACT,1.48,26.0,1
edf28,edf28_21,21,object_to_object,exp_images/sentences/active_woman_clothes.jpg,ACT,0.9166666666666666,20.0,3
edf28,edf28_21,21,object_to_subject,exp_images/sentences/active_woman_clothes.jpg,ACT,3.55,40.0,1
edf28,edf28_21,21,subject_to_object,exp_images/sentences/active_woman_clothes.jpg,ACT,5.71,42.0,1
edf28,edf28_21,21,subject_to_subject,exp_images/sentences/active_woman_clothes.jpg,ACT,2.0566666666666666,27.333333333333332,3
edf28,edf28_22,22,object_to_object,exp_images/sentences/passive_boy_door.jpg,PWA,1.1871428571428573,55.142857142857146,7
edf28,edf28_23,23,object_to_object,exp_images/sentences/passive_girl_lamp.jpg,PWA,1.22375,23.5,8
edf28,edf28_23,23,subject_to_object,exp_images/sentences/passive_girl_lamp.jpg,PWA,2.5,30.0,1
edf28,edf28_24,24,object_to_object,exp_images/sentences/passive_driver_scooter.jpg,PWA,1.712307692307692,63.69230769230769,13
edf28,edf28_24,24,object_to_subject,exp_images/sentences/passive_driver_scooter.jpg,PWA,3.58,40.0,1
edf28,edf28_25,25,object_to_object,exp_images/sentences/noagent_man_box.jpg,PNA,1.435,24.0,2
edf28,edf28_25,25,object_to_subject,exp_images/sentences/noagent_man_box.jpg,PNA,1.825,28.0,2
edf28,edf28_25,25,subject_to_object,exp_images/sentences/noagent_man_box.jpg,PNA,2.675,32.0,2
edf28,edf28_25,25,subject_to_subject,exp_images/sentences/noagent_man_box.jpg,PNA,1.3199999999999998,22.5,4
edf28,edf28_26,26,object_to_object,exp_images/sentences/noagent_girl_sapling.jpg,PNA,2.1122222222222224,30.88888888888889,9
edf28,edf28_26,26,subject_to_object,exp_images/sentences/noagent_girl_sapling.jpg,PNA,3.75,36.0,1
edf28,edf28_27,27,object_to_object,exp_images/sentences/noagent_man_shrub.jpg,PNA,2.776666666666667,32.0,3
edf28,edf28_27,27,object_to_subject,exp_images/sentences/noagent_man_shrub.jpg,PNA,4.85,42.0,1
edf28,edf28_27,27,subject_to_object,exp_images/sentences/noagent_man_shrub.jpg,PNA,3.045,35.0,2
edf28,edf28_27,27,subject_to_subject,exp_images/sentences/noagent_man_shrub.jpg,PNA,2.1166666666666667,28.666666666666668,6
edf28,edf28_28,28,subject_to_object,exp_images/sentences/Dog-dug.jpg,ACT,5.99,154.0,1
edf28,edf28_28,28,subject_to_subject,exp_images/sentences/Dog-dug.jpg,ACT,1.0425,40.5,4
edf28,edf28_29,29,object_to_subject,exp_images/sentences/Frisbee.jpg,ACT,5.896666666666666,50.0,3
edf28,edf28_29,29,subject_to_object,exp_images/sentences/Frisbee.jpg,ACT,5.545,48.0,2
edf28,edf28_29,29,subject_to_subject,exp_images/sentences/Frisbee.jpg,ACT,2.4425,33.5,4
edf28,edf28_3,3,object_to_object,UNDEFINED,UNDEFINED,1.4833333333333334,25.333333333333332,3
edf28,edf28_3,3,object_to_subject,UNDEFINED,UNDEFINED,6.666666666666667,67.33333333333333,3
edf28,edf28_3,3,subject_to_object,UNDEFINED,UNDEFINED,5.666666666666667,45.333333333333336,3
edf28,edf28_3,3,subject_to_subject,UNDEFINED,UNDEFINED,1.2774999999999999,33.0,4
edf28,edf28_30,30,object_to_object,exp_images/sentences/Tabla.jpg,ACT,0.9925,23.5,4
edf28,edf28_30,30,object_to_subject,exp_images/sentences/Tabla.jpg,ACT,5.75,48.0,1
edf28,edf28_30,30,subject_to_object,exp_images/sentences/Tabla.jpg,ACT,4.6,40.0,1
edf28,edf28_30,30,subject_to_subject,exp_images/sentences/Tabla.jpg,ACT,2.545,30.0,2
edf28,edf28_31,31,object_to_object,exp_images/sentences/Painting-passive.jpg,PWA,2.1335714285714285,69.28571428571429,14
edf28,edf28_31,31,object_to_subject,exp_images/sentences/Painting-passive.jpg,PWA,8.73,54.0,1
edf28,edf28_31,31,subject_to_object,exp_images/sentences/Painting-passive.jpg,PWA,2.6,30.0,1
edf28,edf28_31,31,subject_to_subject,exp_images/sentences/Painting-passive.jpg,PWA,2.3049999999999997,29.0,2
edf28,edf28_32,32,object_to_object,exp_images/sentences/Cake-passive.jpg,PWA,0.7050000000000001,18.0,2
edf28,edf28_32,32,object_to_subject,exp_images/sentences/Cake-passive.jpg,PWA,2.6,34.0,1
edf28,edf28_32,32,subject_to_object,exp_images/sentences/Cake-passive.jpg,PWA,3.825,186.0,2
edf28,edf28_32,32,subject_to_subject,exp_images/sentences/Cake-passive.jpg,PWA,1.1933333333333334,23.333333333333332,3
edf28,edf28_33,33,object_to_object,exp_images/sentences/Window-passive.jpg,PWA,0.865,19.0,2
edf28,edf28_33,33,object_to_subject,exp_images/sentences/Window-passive.jpg,PWA,5.99,50.0,1
