participant_id,trial_id,language,session_type,sentence_type,fixation_trial_length_ms,fixation_total_fixation_duration,fixation_mean_fixation_duration,fixation_fixation_count,fixation_mean_fixation_x,fixation_mean_fixation_y,interest_area_trial_length_ms,interest_area_total_interest_area_dwell_time,interest_area_total_interest_area_entry_count,interest_area_min_time_to_first_fixation,interest_area_interest_area_dwell_time_normalized,saccade_trial_length_ms,saccade_mean_saccade_amplitude,saccade_saccade_count,saccade_mean_saccade_velocity,saccade_mean_saccade_duration,saccade_saccade_rate
edf26,14,,free_viewing,,6087.0,4161.0,346.75,12.0,819.725,508.0333333333333,4488.0,4161,4,1446.0,0.9271390374331551,6087.0,3.0208333333333335,12.0,142.4641666666667,42.0,1.971414489896501
edf26,15,,free_viewing,,5847.0,4099.0,341.5833333333333,12.0,832.125,460.66666666666674,4330.0,4330,5,855.0,1.0,5847.0,2.7100000000000004,12.0,85.59416666666665,55.166666666666664,2.052334530528476
edf26,16,,free_viewing,,5766.0,3872.0,242.0,16.0,948.2374999999998,459.94374999999997,4429.0,4261,5,773.0,0.96206818694965,5766.0,1.9093750000000003,16.0,102.98062499999999,35.25,2.774887270204648
edf26,17,,free_viewing,,5714.0,4722.0,1180.5,4.0,904.25,484.54999999999995,4874.0,4874,5,722.0,1.0,5714.0,1.96,4.0,63.894999999999996,29.5,0.7000350017500875
edf26,18,,free_viewing,,6070.0,4236.0,282.4,15.0,951.44,358.7466666666666,4463.0,4463,3,1077.0,1.0,6070.0,2.1886666666666668,15.0,99.14333333333333,35.333333333333336,2.471169686985173
edf26,19,Punjabi,sentence_audio,passive,10982.0,4448.0,494.22222222222223,9.0,1002.2666666666667,559.4222222222222,4692.0,4322,7,5990.0,0.9211423699914748,10982.0,2.9700000000000006,9.0,87.88555555555556,33.333333333333336,0.8195228555818613
edf26,2,,free_viewing,,5862.0,4306.0,307.57142857142856,14.0,976.3642857142858,719.0214285714285,4537.0,4306,4,1132.0,0.9490852986554992,5862.0,3.1571428571428575,14.0,89.60571428571428,32.57142857142857,2.3882633913340157
edf26,20,Punjabi,sentence_audio,passive,10401.0,4287.0,285.8,15.0,962.8733333333333,502.75333333333333,4498.0,4126,7,5407.0,0.9172965762561138,10401.0,2.5933333333333333,15.0,76.37133333333333,33.06666666666667,1.442169022209403
edf26,21,Punjabi,sentence_audio,passive,10428.0,4326.0,309.0,14.0,944.1214285714287,535.6428571428572,4521.0,4381,4,5435.0,0.969033399690334,10428.0,2.7735714285714286,14.0,79.7742857142857,33.714285714285715,1.3425393172228615
edf26,22,Punjabi,sentence_audio,passive_dropped_agent,10540.0,4560.0,570.0,8.0,906.8874999999999,493.94999999999993,4777.0,4777,5,5547.0,1.0,10540.0,1.7625,8.0,61.146249999999995,27.0,0.7590132827324478
edf26,23,Punjabi,sentence_audio,passive_dropped_agent,10440.0,4340.0,289.3333333333333,15.0,742.7666666666668,490.5,4513.0,4513,6,5447.0,1.0,10440.0,3.0493333333333337,15.0,84.00666666666667,32.0,1.4367816091954024
edf26,24,Punjabi,sentence_audio,passive_dropped_agent,11175.0,4199.0,299.92857142857144,14.0,1036.9857142857145,485.8357142857143,4606.0,4564,3,6183.0,0.9908814589665653,11175.0,2.1664285714285714,14.0,71.58428571428571,27.571428571428573,1.2527964205816553
edf26,25,English,sentence_audio,active,10208.0,4310.0,239.44444444444446,18.0,1047.9722222222224,405.6500000000001,4522.0,4358,7,5216.0,0.9637328615656789,10208.0,1.6366666666666667,18.0,54.40166666666667,26.11111111111111,1.7633228840125392
edf26,26,English,sentence_audio,active,10675.0,2298.0,74.12903225806451,31.0,960.8,196.65806451612903,2354.0,60,1,8302.0,0.025488530161427356,10675.0,1.6099999999999999,33.0,80.15303030303029,80.72727272727273,3.091334894613583
edf26,27,English,sentence_audio,active,10435.0,3564.0,137.07692307692307,26.0,955.5538461538464,345.8115384615384,3614.0,2322,5,5444.0,0.6425013835085778,10435.0,1.3477777777777777,27.0,58.45037037037037,51.7037037037037,2.5874460948730236
edf26,29,English,sentence_audio,passive,10741.0,3985.0,306.53846153846155,13.0,943.4692307692308,416.04615384615386,4200.0,3499,10,6006.0,0.8330952380952381,10741.0,5.74923076923077,13.0,160.98769230769233,60.92307692307692,1.2103156130714086
edf26,3,,free_viewing,,5645.0,4181.0,298.64285714285717,14.0,873.5571428571427,565.1857142857142,4474.0,3416,4,653.0,0.7635225748770675,5645.0,3.9042857142857144,14.0,93.33285714285715,37.0,2.4800708591674048
edf26,30,English,sentence_audio,passive,10550.0,4166.0,277.73333333333335,15.0,890.2666666666667,486.41999999999996,4354.0,3906,10,5786.0,0.8971061093247589,10550.0,5.132666666666667,15.0,115.83200000000001,42.53333333333333,1.4218009478672984
edf26,31,English,sentence_audio,passive_dropped_agent,10918.0,4086.0,227.0,18.0,992.25,383.6277777777778,4338.0,4338,3,6014.0,1.0,10918.0,2.4189473684210525,19.0,110.78105263157896,42.21052631578947,1.7402454662026012
edf26,32,English,sentence_audio,passive_dropped_agent,10660.0,4554.0,325.2857142857143,14.0,906.0142857142856,563.4642857142857,4559.0,3861,8,5667.0,0.8468962491774512,10660.0,2.477857142857143,14.0,76.57857142857142,31.0,1.3133208255159474
edf26,33,English,sentence_audio,passive_dropped_agent,11044.0,4242.0,282.8,15.0,1081.3666666666666,436.3933333333333,4504.0,4180,4,6052.0,0.9280639431616341,11044.0,2.6806666666666663,15.0,69.86200000000001,32.53333333333333,1.358203549438609
edf26,34,Punjabi,sentence_audio,active,10237.0,4311.0,287.4,15.0,927.8733333333333,661.7066666666667,4456.0,3217,7,5245.0,0.7219479353680431,10237.0,3.3446666666666665,15.0,87.24733333333334,35.733333333333334,1.4652730292077758
edf26,35,Punjabi,sentence_audio,active,10892.0,4468.0,558.5,8.0,979.1125000000001,642.95,4641.0,4240,5,6112.0,0.9135962077138547,10892.0,4.175555555555556,9.0,93.86222222222223,40.22222222222222,0.826294528094014
edf26,36,Punjabi,sentence_audio,active,10653.0,4433.0,341.0,13.0,955.0692307692308,514.176923076923,4648.0,4648,3,5661.0,1.0,10653.0,1.8769230769230771,13.0,64.73692307692306,26.46153846153846,1.220313526706092
edf26,4,,free_viewing,,6102.0,4118.0,228.77777777777777,18.0,1155.6888888888889,554.0499999999998,4348.0,4050,4,1110.0,0.9314627414903404,6102.0,3.092777777777777,18.0,84.43055555555557,35.77777777777778,2.949852507374631
edf26,5,,free_viewing,,5713.0,4202.0,247.1764705882353,17.0,863.7764705882354,671.1882352941177,4346.0,2760,6,906.0,0.6350667280257708,5713.0,3.56,18.0,94.66944444444444,36.888888888888886,3.1507089095046386
edf26,6,,free_viewing,,5935.0,4323.0,270.1875,16.0,824.575,552.3499999999999,4494.0,4494,4,943.0,1.0,5935.0,2.5249999999999995,16.0,77.38062500000001,31.125,2.695871946082561
edf26,7,,free_viewing,,5797.0,4371.0,291.4,15.0,946.8733333333334,718.6866666666668,4518.0,3116,4,805.0,0.6896857016378929,5797.0,3.146,15.0,86.40333333333334,31.6,2.587545282042436
edf26,8,,free_viewing,,5932.0,4330.0,309.2857142857143,14.0,960.7642857142857,501.19999999999993,4526.0,3084,4,1164.0,0.6813963764913831,5932.0,3.0085714285714285,14.0,80.26357142857144,33.285714285714285,2.360080917060013
edf26,9,,free_viewing,,6089.0,4323.0,332.53846153846155,13.0,957.6076923076921,521.876923076923,4653.0,4085,7,1096.0,0.8779282183537502,6089.0,1.7007692307692308,13.0,63.67923076923077,26.153846153846153,2.1349975365413036
edf27,1,,free_viewing,,5741.0,4621.0,577.625,8.0,923.7875,723.9499999999999,4756.0,4756,4,749.0,1.0,5741.0,3.26375,8.0,86.195,29.5,1.3934854554955582
edf27,10,,free_viewing,,5801.0,4333.0,481.44444444444446,9.0,909.3555555555556,488.44444444444446,4741.0,4741,4,808.0,1.0,5801.0,2.1166666666666663,9.0,67.05000000000001,28.0,1.5514566454059644
edf27,11,,free_viewing,,5736.0,3954.0,494.25,8.0,934.2625,365.48749999999995,4179.0,2150,4,998.0,0.5144771476429768,5736.0,3.39375,8.0,137.4475,101.75,1.394700139470014
edf27,12,,free_viewing,,5813.0,4451.0,635.8571428571429,7.0,884.8714285714286,461.22857142857134,4684.0,4145,5,1086.0,0.8849274124679761,5813.0,5.207142857142856,7.0,111.66857142857143,44.0,1.2041974883880957
edf27,13,,free_viewing,,5800.0,4540.0,648.5714285714286,7.0,736.1857142857143,521.2142857142857,4762.0,4762,4,808.0,1.0,5800.0,3.2099999999999995,7.0,83.16571428571429,32.857142857142854,1.206896551724138
edf27,14,,free_viewing,,6014.0,4618.0,769.6666666666666,6.0,927.0333333333333,440.1666666666666,4838.0,4838,3,1022.0,1.0,6014.0,1.973333333333333,6.0,69.56166666666665,25.666666666666668,0.9976720984369803
edf27,15,,free_viewing,,6057.0,4455.0,405.0,11.0,888.6909090909089,310.46363636363634,4700.0,3916,7,1065.0,0.8331914893617022,6057.0,1.9545454545454546,11.0,66.79272727272728,26.545454545454547,1.816080567937923
edf27,16,,free_viewing,,5839.0,4553.0,1517.6666666666667,3.0,927.7666666666668,423.7,4902.0,4902,2,847.0,1.0,5839.0,2.8899999999999992,3.0,78.16333333333333,30.0,0.5137866072957697
edf27,17,,free_viewing,,5997.0,4191.0,598.7142857142857,7.0,875.0571428571429,463.84285714285716,4461.0,3130,3,1292.0,0.7016364043936337,5997.0,2.0357142857142856,7.0,157.74428571428572,76.0,1.167250291812573
edf27,18,,free_viewing,,6060.0,4188.0,523.5,8.0,916.4625000000001,493.42500000000007,4483.0,4483,5,1067.0,1.0,6060.0,3.0175,8.0,118.50375000000001,63.75,1.3201320132013201
edf27,19,Punjabi,sentence_audio,passive_dropped_agent,10886.0,4358.0,335.2307692307692,13.0,973.2076923076924,518.3846153846154,4566.0,4566,7,5894.0,1.0,10886.0,3.2630769230769223,13.0,92.76307692307691,32.76923076923077,1.1941943781003124
edf27,2,,free_viewing,,5799.0,4369.0,397.1818181818182,11.0,879.7363636363636,637.0363636363636,4587.0,4061,6,806.0,0.8853281011554393,5799.0,3.805454545454545,11.0,95.43818181818183,36.90909090909091,1.8968787722021037
edf27,20,Punjabi,sentence_audio,passive_dropped_agent,10344.0,4134.0,1033.5,4.0,918.9750000000001,443.4,4889.0,4889,3,5351.0,1.0,10344.0,1.9625,4.0,70.81,26.0,0.3866976024748647
edf27,21,Punjabi,sentence_audio,passive_dropped_agent,10630.0,4368.0,436.8,10.0,912.5799999999999,576.05,4633.0,4633,5,5637.0,1.0,10630.0,3.675,10.0,91.596,36.0,0.940733772342427
edf27,22,English,sentence_audio,active,10461.0,4601.0,657.2857142857143,7.0,917.9142857142858,445.0285714285714,4850.0,4850,3,5469.0,1.0,10461.0,1.0071428571428573,7.0,46.688571428571436,20.285714285714285,0.6691520887104483
edf27,23,English,sentence_audio,active,10532.0,4564.0,760.6666666666666,6.0,829.3833333333333,403.8333333333333,4777.0,4777,6,5539.0,1.0,10532.0,4.36,6.0,116.95666666666666,36.0,0.569692366122294
edf27,24,English,sentence_audio,active,10615.0,4063.0,338.5833333333333,12.0,877.5666666666667,363.8333333333333,4335.0,4335,6,5650.0,1.0,10615.0,3.673076923076923,13.0,147.19692307692307,50.46153846153846,1.2246820536975978
edf27,25,English,sentence_audio,passive,11113.0,4531.0,647.2857142857143,7.0,1034.5285714285715,414.2285714285714,4773.0,4773,6,6120.0,1.0,11113.0,2.7114285714285713,7.0,80.55285714285715,31.428571428571427,0.6298929182039054
edf27,26,English,sentence_audio,passive,10529.0,4097.0,341.4166666666667,12.0,788.2333333333332,623.3916666666667,4341.0,4341,4,5536.0,1.0,10529.0,2.9258333333333333,12.0,93.4175,54.333333333333336,1.139709374109602
edf27,27,English,sentence_audio,passive,10333.0,4049.0,578.4285714285714,7.0,899.5142857142856,316.5857142857143,4279.0,3843,4,5342.0,0.898107034353821,10333.0,8.654285714285715,7.0,314.2142857142857,101.71428571428571,0.6774412077808961
edf27,28,English,sentence_audio,passive_dropped_agent,10799.0,4177.0,379.72727272727275,11.0,1000.3272727272728,721.3909090909091,4372.0,3999,3,6276.0,0.9146843549862763,10799.0,2.8290909090909087,11.0,97.41999999999999,56.36363636363637,1.018612834521715
edf27,29,English,sentence_audio,passive_dropped_agent,10642.0,4404.0,489.3333333333333,9.0,921.6111111111111,338.93333333333334,4679.0,3547,5,5649.0,0.7580679632400086,10642.0,3.1766666666666663,9.0,87.64777777777778,34.888888888888886,0.8457056944183424
edf27,3,,free_viewing,,5752.0,4384.0,438.4,10.0,1007.1199999999999,454.16999999999996,4620.0,4620,7,760.0,1.0,5752.0,3.9189999999999996,10.0,103.654,37.2,1.7385257301808068
edf27,30,English,sentence_audio,passive_dropped_agent,10992.0,4358.0,396.1818181818182,11.0,849.3090909090909,488.59090909090907,4613.0,4358,5,6300.0,0.944721439410362,10992.0,3.679090909090909,11.0,92.93363636363637,34.36363636363637,1.0007278020378456
edf27,31,Punjabi,sentence_audio,active,10859.0,4577.0,762.8333333333334,6.0,898.8666666666667,331.5833333333333,4759.0,4759,4,5890.0,1.0,10859.0,3.4614285714285713,7.0,85.46285714285715,38.57142857142857,0.644626577032876
edf27,32,Punjabi,sentence_audio,active,10697.0,4156.0,519.5,8.0,882.3375,362.75,4289.0,4191,2,5705.0,0.9771508510142224,10697.0,1.921111111111111,9.0,78.88444444444445,80.44444444444444,0.8413573899224083
edf27,33,Punjabi,sentence_audio,active,10548.0,4102.0,372.90909090909093,11.0,1074.8090909090909,385.99090909090904,4304.0,3914,4,5788.0,0.9093866171003717,10548.0,3.050833333333333,12.0,92.67916666666669,58.833333333333336,1.1376564277588168
edf27,34,Punjabi,sentence_audio,passive,10388.0,4372.0,624.5714285714286,7.0,917.3285714285714,651.6142857142858,4601.0,1392,5,5656.0,0.30254292545098893,10388.0,3.507142857142857,7.0,107.34857142857143,56.0,0.6738544474393531
edf27,35,Punjabi,sentence_audio,passive,10823.0,3809.0,190.45,20.0,1008.8100000000001,713.4849999999999,4039.0,3971,5,5830.0,0.9831641495419658,10823.0,2.0035,20.0,70.1895,47.7,1.8479164741753673
edf27,36,Punjabi,sentence_audio,passive,10427.0,3421.0,488.7142857142857,7.0,877.2571428571429,392.1714285714285,4300.0,4300,3,5435.0,1.0,10427.0,2.044285714285714,7.0,82.14857142857143,98.85714285714286,0.6713340366356575
edf27,4,,free_viewing,,6124.0,4452.0,556.5,8.0,877.4375,617.6625,4668.0,3980,5,1376.0,0.8526135389888603,6124.0,3.6088888888888895,9.0,88.49222222222221,38.0,1.4696276943174396
edf27,5,,free_viewing,,5919.0,4519.0,564.875,8.0,945.5125,561.4,4761.0,4672,3,926.0,0.9813064482251628,5919.0,2.3775000000000004,8.0,78.57499999999999,29.0,1.3515796587261362
edf27,6,,free_viewing,,5901.0,4586.0,917.2,5.0,725.72,652.4200000000001,4807.0,4807,2,909.0,1.0,5901.0,3.405,6.0,86.31666666666666,34.0,1.0167768174885612
edf27,7,,free_viewing,,5878.0,4542.0,567.75,8.0,942.725,682.325,4744.0,4744,5,886.0,1.0,5878.0,2.8125,8.0,85.86625000000001,31.0,1.3610071452875128
edf27,8,,free_viewing,,6090.0,4218.0,421.8,10.0,853.8099999999998,335.12,4472.0,4472,4,1098.0,1.0,6090.0,2.1870000000000003,10.0,94.62363636363638,49.09090909090909,1.6420361247947455
edf27,9,,free_viewing,,6133.0,4033.0,504.125,8.0,954.025,451.6625,4286.0,4033,4,1426.0,0.9409706019598694,6133.0,2.76,8.0,206.4375,88.25,1.3044187184086091
edf28,1,,free_viewing,,5847.0,4281.0,285.4,15.0,987.0666666666667,370.7066666666667,4487.0,4305,5,852.0,0.9594383775351014,5847.0,3.277333333333333,15.0,89.75733333333332,33.86666666666667,2.565418163160595
edf28,10,,free_viewing,,5816.0,4414.0,367.8333333333333,12.0,811.7083333333334,573.4833333333333,4687.0,4687,2,825.0,1.0,5816.0,1.5708333333333335,12.0,58.93416666666667,25.333333333333332,2.063273727647868
edf28,11,,free_viewing,,5747.0,3583.0,298.5833333333333,12.0,1023.6416666666668,439.23333333333335,4020.0,4020,1,755.0,1.0,5747.0,1.261666666666667,12.0,115.39083333333333,81.0,2.088045937010614
edf28,12,,free_viewing,,5710.0,4106.0,342.1666666666667,12.0,967.3333333333334,509.27500000000003,4391.0,4391,3,717.0,1.0,5710.0,1.0725,12.0,113.08416666666666,50.166666666666664,2.1015761821366024
edf28,13,,free_viewing,,5911.0,3612.0,225.75,16.0,942.9000000000001,420.43750000000006,3856.0,3856,7,918.0,1.0,5911.0,2.6952941176470584,17.0,98.38411764705882,68.0,2.875993909659956
edf28,14,,free_viewing,,5737.0,3818.0,347.09090909090907,11.0,961.1181818181819,450.6363636363636,4305.0,2968,5,1254.0,0.6894308943089431,5737.0,3.8674999999999997,12.0,216.01166666666668,58.833333333333336,2.0916855499389926
edf28,15,,free_viewing,,5867.0,4490.0,561.25,8.0,928.3125,426.26250000000005,4529.0,4320,3,942.0,0.9538529476705675,5867.0,2.8555555555555556,9.0,326.6366666666666,53.55555555555556,1.5340037497869439
edf28,16,,free_viewing,,5889.0,3831.0,255.4,15.0,1030.0,357.41333333333336,4049.0,3775,11,896.0,0.9323289701160781,5889.0,3.114,15.0,141.14399999999998,62.93333333333333,2.5471217524197654
edf28,17,,free_viewing,,5850.0,3838.0,348.90909090909093,11.0,846.5272727272728,463.5,3926.0,2352,6,1404.0,0.5990830361691288,5850.0,3.584545454545454,11.0,195.0018181818182,96.9090909090909,1.8803418803418805
edf28,18,,free_viewing,,5787.0,3049.0,179.35294117647058,17.0,941.7352941176471,538.6235294117648,3313.0,2944,8,1182.0,0.8886205855719891,5787.0,2.9983333333333335,18.0,117.67777777777776,97.66666666666667,3.1104199066874028
edf28,19,English,sentence_audio,active,10931.0,3861.0,351.0,11.0,969.2272727272727,534.8909090909091,4312.0,3724,4,6656.0,0.8636363636363636,10931.0,2.261818181818182,11.0,160.37727272727273,61.63636363636363,1.006312322751807
edf28,2,,free_viewing,,5675.0,4099.0,455.44444444444446,9.0,917.8777777777777,484.5666666666667,4632.0,4050,5,683.0,0.8743523316062176,5675.0,1.6533333333333333,9.0,173.12666666666667,40.0,1.5859030837004406
edf28,20,English,sentence_audio,active,10569.0,4163.0,346.9166666666667,12.0,958.3583333333335,564.6499999999999,4462.0,4462,4,5577.0,1.0,10569.0,1.6658333333333333,12.0,136.48,44.166666666666664,1.1353959693443088
edf28,21,English,sentence_audio,active,10286.0,4432.0,443.2,10.0,947.9100000000001,557.1200000000001,4687.0,4363,4,5293.0,0.9308726264134841,10286.0,2.5740000000000003,10.0,74.73499999999999,30.6,0.9721952167995334
edf28,22,English,sentence_audio,passive,10573.0,4343.0,620.4285714285714,7.0,999.1,491.58571428571435,4606.0,4606,1,5581.0,1.0,10573.0,1.1871428571428573,7.0,113.75142857142858,55.142857142857146,0.6620637472808096
edf28,23,English,sentence_audio,passive,10539.0,4580.0,572.5,8.0,700.8625,559.575,4785.0,4785,2,5547.0,1.0,10539.0,1.3655555555555556,9.0,54.97333333333333,24.22222222222222,0.8539709649871905
edf28,24,English,sentence_audio,passive,10346.0,3932.0,280.85714285714283,14.0,1014.9214285714287,393.38571428571424,4124.0,4124,2,5354.0,1.0,10346.0,1.8457142857142859,14.0,102.67499999999998,62.0,1.3531799729364005
edf28,25,English,sentence_audio,passive_dropped_agent,11141.0,4443.0,370.25,12.0,991.5333333333334,371.3833333333334,4662.0,4662,7,6149.0,1.0,11141.0,1.8125,12.0,64.42083333333333,27.5,1.0771025940220806
edf28,26,English,sentence_audio,passive_dropped_agent,10197.0,4434.0,443.4,10.0,668.6400000000001,697.2499999999999,4666.0,4666,2,5204.0,1.0,10197.0,2.4172727272727275,11.0,76.85909090909091,31.454545454545453,1.0787486515641855
edf28,27,English,sentence_audio,passive_dropped_agent,10169.0,4369.0,364.0833333333333,12.0,976.3083333333333,436.10833333333335,4612.0,4612,4,5177.0,1.0,10169.0,2.6641666666666666,12.0,82.66,31.666666666666668,1.1800570360900777
edf28,28,Punjabi,sentence_audio,active,11133.0,2968.0,156.21052631578948,19.0,938.1210526315789,615.742105263158,3119.0,1951,5,6141.0,0.6255210003206155,11133.0,2.3604999999999996,20.0,83.3835,94.6,1.796460971885386
edf28,29,Punjabi,sentence_audio,active,10897.0,4162.0,260.125,16.0,952.7937499999999,442.27500000000003,4179.0,3199,8,5905.0,0.7654941373534339,10897.0,3.9623529411764706,17.0,98.51176470588234,48.94117647058823,1.5600624024960998
edf28,3,,free_viewing,,5674.0,3866.0,297.38461538461536,13.0,864.1769230769229,517.4538461538461,4446.0,4446,7,682.0,1.0,5674.0,3.5815384615384613,13.0,85.09076923076921,42.0,2.2911526260133943
edf28,30,Punjabi,sentence_audio,active,11172.0,4422.0,402.0,11.0,863.5454545454547,535.7727272727271,4644.0,3778,4,6432.0,0.8135228251507322,11172.0,2.4116666666666666,12.0,75.5525,30.0,1.0741138560687433
edf28,31,Punjabi,sentence_audio,passive,10175.0,3901.0,216.72222222222223,18.0,1004.4222222222221,431.6555555555555,3995.0,3737,4,5516.0,0.9354192740926157,10175.0,2.5163157894736843,19.0,114.50526315789473,59.89473684210526,1.8673218673218672
edf28,32,Punjabi,sentence_audio,passive,10571.0,4133.0,375.72727272727275,11.0,963.9636363636364,457.80909090909097,4406.0,4055,5,5876.0,0.9203359055832955,10571.0,1.8127272727272727,11.0,123.62454545454547,53.27272727272727,1.040582726326743
edf28,33,Punjabi,sentence_audio,passive,11091.0,3816.0,272.57142857142856,14.0,1216.5714285714287,386.6357142857143,4224.0,2870,7,6532.0,0.6794507575757576,11091.0,2.8393333333333333,15.0,132.186,52.53333333333333,1.352447930754666
edf28,34,Punjabi,sentence_audio,passive_dropped_agent,10452.0,4536.0,504.0,9.0,931.3555555555556,691.2444444444444,4746.0,4268,2,5460.0,0.899283607248209,10452.0,1.3466666666666667,9.0,63.53555555555555,27.333333333333332,0.8610792192881745
edf28,35,Punjabi,sentence_audio,passive_dropped_agent,10535.0,3425.0,137.0,25.0,842.4680000000002,582.9519999999999,3609.0,2335,4,5788.0,0.6469936270435024,10535.0,1.5352000000000001,25.0,73.2428,55.28,2.3730422401518747
edf28,36,Punjabi,sentence_audio,passive_dropped_agent,10536.0,4312.0,253.64705882352942,17.0,847.6176470588238,531.9,4436.0,3902,5,5544.0,0.8796212804328224,10536.0,1.9516666666666664,18.0,71.21222222222222,31.88888888888889,1.7084282460136675
edf28,4,,free_viewing,,5814.0,3360.0,140.0,24.0,1036.445833333333,664.7291666666666,3551.0,847,4,821.0,0.23852435933539848,5814.0,2.297916666666667,24.0,131.07708333333332,60.083333333333336,4.12796697626419
edf28,5,,free_viewing,,6051.0,4355.0,362.9166666666667,12.0,926.4083333333332,681.3916666666668,4531.0,2923,5,1214.0,0.6451114544250717,6051.0,1.649230769230769,13.0,122.84846153846154,44.15384615384615,2.1484052222773093
edf28,6,,free_viewing,,5657.0,4259.0,425.9,10.0,1052.6799999999998,373.98999999999995,4485.0,4051,6,664.0,0.9032329988851728,5657.0,2.3649999999999998,10.0,144.949,50.8,1.7677214071062402
edf28,7,,free_viewing,,5697.0,3739.0,311.5833333333333,12.0,961.5583333333333,403.3166666666666,3983.0,3247,6,704.0,0.8152146623148381,5697.0,1.3358333333333332,12.0,241.61166666666668,84.16666666666667,2.10637177461822
edf28,8,,free_viewing,,5645.0,3831.0,225.35294117647058,17.0,889.0294117647057,431.929411764706,3877.0,3877,5,652.0,1.0,5645.0,2.4670588235294115,17.0,153.92647058823528,65.6470588235294,3.0115146147032776
edf28,9,,free_viewing,,6013.0,4067.0,369.72727272727275,11.0,1020.6272727272727,364.20909090909083,4346.0,3735,3,1344.0,0.859410952600092,6013.0,3.4318181818181817,11.0,87.1490909090909,58.72727272727273,1.8293696989855315
edf29,1,,free_viewing,,5734.0,4352.0,395.6363636363636,11.0,893.2272727272729,489.1454545454546,4583.0,4373,5,761.0,0.9541784857080515,5734.0,3.820909090909091,11.0,95.73727272727272,35.45454545454545,1.918381583536798
edf29,10,,free_viewing,,5884.0,4458.0,445.8,10.0,934.7,530.43,4719.0,4719,3,891.0,1.0,5884.0,1.7790000000000004,10.0,63.863000000000014,27.4,1.699524133242692
edf29,11,,free_viewing,,5916.0,4374.0,364.5,12.0,974.8666666666668,526.8583333333333,4597.0,4211,5,923.0,0.9160321949097238,5916.0,2.778333333333333,12.0,82.25166666666668,33.0,2.028397565922921
edf29,12,,free_viewing,,5994.0,4434.0,403.09090909090907,11.0,892.5363636363636,422.7181818181818,4662.0,4662,6,1002.0,1.0,5994.0,2.3227272727272728,11.0,77.29545454545456,30.0,1.8351685018351687
edf29,13,,free_viewing,,5876.0,4446.0,404.1818181818182,11.0,1004.9181818181819,706.1727272727272,4637.0,4251,4,883.0,0.9167565236144058,5876.0,3.171818181818182,11.0,94.62818181818183,32.36363636363637,1.8720217835262083
edf29,14,,free_viewing,,5781.0,4165.0,277.6666666666667,15.0,942.5600000000002,557.4599999999999,4366.0,3987,4,787.0,0.9131928538708199,5781.0,4.882666666666667,15.0,106.86,41.86666666666667,2.5947067981318113
edf29,15,,free_viewing,,5776.0,4354.0,483.77777777777777,9.0,920.5111111111112,485.4333333333333,4675.0,4675,5,785.0,1.0,5776.0,2.738888888888889,9.0,78.02888888888889,35.111111111111114,1.5581717451523547
edf29,16,,free_viewing,,5679.0,4507.0,450.7,10.0,1008.1999999999998,597.13,4665.0,4665,3,686.0,1.0,5679.0,2.918,10.0,80.04499999999999,32.8,1.7608733932030287
edf29,17,,free_viewing,,5760.0,4410.0,441.0,10.0,985.49,536.72,4693.0,4281,3,767.0,0.9122096739825272,5760.0,2.1700000000000004,10.0,75.184,30.0,1.7361111111111112
edf29,18,,free_viewing,,5912.0,4328.0,288.53333333333336,15.0,1117.8133333333337,517.2066666666667,4507.0,3357,4,919.0,0.7448413578877302,5912.0,3.126666666666667,15.0,88.08066666666669,32.4,2.537212449255751
edf29,19,English,sentence_audio,passive,10694.0,4244.0,424.4,10.0,1047.28,506.08000000000004,4425.0,4425,4,5701.0,1.0,10694.0,2.3890000000000002,10.0,92.91799999999999,56.8,0.9351037965214138
edf29,2,,free_viewing,,5849.0,4539.0,567.375,8.0,889.8499999999999,543.9875000000001,4741.0,3421,3,858.0,0.7215777262180975,5849.0,2.7424999999999997,8.0,81.99125000000001,31.25,1.3677551718242433
edf29,20,English,sentence_audio,passive,10774.0,4456.0,342.7692307692308,13.0,1012.6461538461538,490.4846153846153,4647.0,4647,3,5781.0,1.0,10774.0,1.973076923076923,13.0,67.60769230769232,26.615384615384617,1.2066085019491368
edf29,21,English,sentence_audio,passive,10847.0,4600.0,1150.0,4.0,983.55,522.7,4802.0,4802,3,5854.0,1.0,10847.0,3.2920000000000003,5.0,78.21600000000001,40.4,0.4609569466211856
edf29,22,English,sentence_audio,passive_dropped_agent,10652.0,4284.0,476.0,9.0,964.311111111111,412.61111111111114,4493.0,4493,4,5659.0,1.0,10652.0,1.8499999999999999,9.0,97.59333333333332,55.55555555555556,0.8449117536612843
edf29,23,English,sentence_audio,passive_dropped_agent,10929.0,4493.0,408.45454545454544,11.0,935.6636363636363,383.29999999999995,4698.0,4493,2,6176.0,0.9563644103873989,10929.0,1.8545454545454547,11.0,62.799090909090914,26.727272727272727,1.0064964772623295
edf29,24,English,sentence_audio,passive_dropped_agent,10241.0,4265.0,355.4166666666667,12.0,919.0499999999998,552.7583333333333,4482.0,3457,4,5249.0,0.7713074520303436,10241.0,5.0675,12.0,112.87916666666666,42.5,1.1717605702568108
edf29,25,Punjabi,sentence_audio,active,10379.0,4443.0,370.25,12.0,930.7083333333334,457.84999999999997,4629.0,3253,4,5386.0,0.7027435731259452,10379.0,2.3233333333333333,12.0,71.64833333333333,30.333333333333332,1.1561807495905194
