participant_id,data_file,TRIAL_INDEX,TRIAL_LABEL,TRIAL_START_TIME,IA_LABEL,IA_DWELL_TIME,IA_FIXATION_COUNT,IA_FIRST_FIXATION_TIME,IA_FIRST_FIXATION_DURATION,IA_FIRST_FIXATION_INDEX,IA_AREA,IA_LEFT,IA_RIGHT,IA_TOP,IA_BOTTOM,TRIAL_DWELL_TIME,TRIAL_FIXATION_COUNT,TRIAL_IA_COUNT,sentence,voice_id,image_id,stim_id,image,stimulus_file,session_var,exp_id,language,audio,aoi_type,trial_id,sentence_clean
edf25,interest_area_edf25_2025_05_14_19_17.xls,26,Trial: 27,1257866,o_tree_girl_plant_tree,1230,4,6282.0,368.0,3.0,137246.0,,,,,3829.0,15,2,exp_images/sentences/Sapling-woa.jpg,PNA,IMG_03,STIM_39,exp_images/images/girl_plant_tree.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_03_P_PNA,PUNJABI,exp_images/audio\PUNJABI\p_woa_sapling.wav,object,edf25_26,exp_images/sentences/Sapling-woa.jpg
edf25,interest_area_edf25_2025_05_14_19_17.xls,26,Trial: 27,1257866,s_girl_girl_plant_tree,1485,7,5856.0,226.0,2.0,127012.5,,,,,3829.0,15,2,exp_images/sentences/Sapling-woa.jpg,PNA,IMG_03,STIM_39,exp_images/images/girl_plant_tree.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_03_P_PNA,PUNJABI,exp_images/audio\PUNJABI\p_woa_sapling.wav,subject,edf25_26,exp_images/sentences/Sapling-woa.jpg
edf25,interest_area_edf25_2025_05_14_19_17.xls,27,Trial: 28,1272364,o_shrub_man_cut_shrub,3216,12,5578.0,342.0,1.0,291819.0,502.0,909.0,228.0,945.0,3634.0,14,2,exp_images/sentences/Shrub-woa.jpg,PNA,IMG_04,STIM_40,exp_images/images/man_cut_shrub.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_04_P_PNA,PUNJABI,exp_images/audio\PUNJABI\p_woa_shrub.wav,object,edf25_27,exp_images/sentences/Shrub-woa.jpg
edf25,interest_area_edf25_2025_05_14_19_17.xls,27,Trial: 28,1272364,s_man_man_cut_shrub,174,1,8302.0,174.0,9.0,358092.0,923.0,1364.0,150.0,962.0,3634.0,14,2,exp_images/sentences/Shrub-woa.jpg,PNA,IMG_04,STIM_40,exp_images/images/man_cut_shrub.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_04_P_PNA,PUNJABI,exp_images/audio\PUNJABI\p_woa_shrub.wav,subject,edf25_27,exp_images/sentences/Shrub-woa.jpg
edf25,interest_area_edf25_2025_05_14_19_17.xls,28,Trial: 29,1286982,s_dog_dog_dug_hole,132,1,5672.0,132.0,1.0,103522.0,454.0,996.0,468.0,659.0,3326.0,17,2,exp_images/sentences/active_dog_hole.jpg,ACT,IMG_13,STIM_67,exp_images/images/dog_dug_hole.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_13_E_ACT,ENGLISH,exp_images/audio\ENGLISH\dug.wav,subject,edf25_28,exp_images/sentences/active_dog_hole.jpg
edf25,interest_area_edf25_2025_05_14_19_17.xls,28,Trial: 29,1286982,o_hole_dog_dug_hole,1056,4,6058.0,340.0,3.0,98746.0,884.0,1393.0,695.0,889.0,3326.0,17,2,exp_images/sentences/active_dog_hole.jpg,ACT,IMG_13,STIM_67,exp_images/images/dog_dug_hole.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_13_E_ACT,ENGLISH,exp_images/audio\ENGLISH\dug.wav,object,edf25_28,exp_images/sentences/active_dog_hole.jpg
edf25,interest_area_edf25_2025_05_14_19_17.xls,29,Trial: 30,1301438,s_child_child_throw_frisbee,2202,8,6378.0,84.0,2.0,178891.0,980.0,1269.0,201.0,820.0,3950.0,16,2,exp_images/sentences/active_child_frisbee.jpg,ACT,IMG_12,STIM_66,exp_images/images/child_throw_frisbee.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_12_E_ACT,ENGLISH,exp_images/audio\ENGLISH\frisbee.wav,subject,edf25_29,exp_images/sentences/active_child_frisbee.jpg
edf25,interest_area_edf25_2025_05_14_19_17.xls,29,Trial: 30,1301438,o_frisbee_child_throw_frisbee,1218,5,6920.0,250.0,4.0,69687.0,620.0,881.0,156.0,423.0,3950.0,16,2,exp_images/sentences/active_child_frisbee.jpg,ACT,IMG_12,STIM_66,exp_images/images/child_throw_frisbee.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_12_E_ACT,ENGLISH,exp_images/audio\ENGLISH\frisbee.wav,object,edf25_29,exp_images/sentences/active_child_frisbee.jpg
edf25,interest_area_edf25_2025_05_14_19_17.xls,30,Trial: 31,1316546,s_child_child_play_tabla,0,0,,,,104496.0,839.0,1175.0,129.0,440.0,3862.0,17,2,exp_images/sentences/active_child_tabla.jpg,ACT,IMG_11,STIM_65,exp_images/images/child_play_tabla.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_11_E_ACT,ENGLISH,exp_images/audio\ENGLISH\tabla.wav,subject,edf25_30,exp_images/sentences/active_child_tabla.jpg
edf25,interest_area_edf25_2025_05_14_19_17.xls,30,Trial: 31,1316546,o_tabla_child_play_tabla,1899,9,5533.0,55.0,1.0,177100.0,543.0,893.0,495.0,1001.0,3862.0,17,2,exp_images/sentences/active_child_tabla.jpg,ACT,IMG_11,STIM_65,exp_images/images/child_play_tabla.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_11_E_ACT,ENGLISH,exp_images/audio\ENGLISH\tabla.wav,object,edf25_30,exp_images/sentences/active_child_tabla.jpg
edf25,interest_area_edf25_2025_05_14_19_17.xls,31,Trial: 32,1331036,s_artiste_artiste_drew_picture,1970,9,5632.0,120.0,1.0,282846.0,520.0,874.0,167.0,966.0,3666.0,17,2,exp_images/sentences/passive_artist_picture.jpg,PWA,IMG_07,STIM_79,exp_images/images/artiste_drew_picture.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_07_E_PWA,ENGLISH,exp_images/audio\ENGLISH\p_artist.wav,subject,edf25_31,exp_images/sentences/passive_artist_picture.jpg
edf25,interest_area_edf25_2025_05_14_19_17.xls,31,Trial: 32,1331036,o_picture_artiste_drew_picture,1696,8,5968.0,298.0,3.0,306460.0,909.0,1294.0,170.0,966.0,3666.0,17,2,exp_images/sentences/passive_artist_picture.jpg,PWA,IMG_07,STIM_79,exp_images/images/artiste_drew_picture.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_07_E_PWA,ENGLISH,exp_images/audio\ENGLISH\p_artist.wav,object,edf25_31,exp_images/sentences/passive_artist_picture.jpg
edf25,interest_area_edf25_2025_05_14_19_17.xls,32,Trial: 33,1345488,s_girl_girl_baked_cake,456,2,7488.0,206.0,7.0,68388.0,748.0,994.0,205.0,483.0,3838.0,17,2,exp_images/sentences/passive_girl_cake.jpg,PWA,IMG_15,STIM_87,exp_images/images/girl_baked_cake.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_15_E_PWA,ENGLISH,exp_images/audio\ENGLISH\p_cake.wav,subject,edf25_32,exp_images/sentences/passive_girl_cake.jpg
edf25,interest_area_edf25_2025_05_14_19_17.xls,32,Trial: 33,1345488,o_cake_girl_baked_cake,1615,6,6124.0,462.0,3.0,54720.0,871.0,1156.0,516.0,708.0,3838.0,17,2,exp_images/sentences/passive_girl_cake.jpg,PWA,IMG_15,STIM_87,exp_images/images/girl_baked_cake.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_15_E_PWA,ENGLISH,exp_images/audio\ENGLISH\p_cake.wav,object,edf25_32,exp_images/sentences/passive_girl_cake.jpg
edf25,interest_area_edf25_2025_05_14_19_17.xls,33,Trial: 34,1360164,s_girl_girl_opened_window,1547,7,5838.0,218.0,1.0,177285.0,683.0,948.0,255.0,924.0,3859.0,14,2,exp_images/sentences/passive_girl_window.jpg,PWA,IMG_02,STIM_74,exp_images/images/girl_opened_window.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_02_E_PWA,ENGLISH,exp_images/audio\ENGLISH\p_window.wav,subject,edf25_33,exp_images/sentences/passive_girl_window.jpg
edf25,interest_area_edf25_2025_05_14_19_17.xls,33,Trial: 34,1360164,o_window_girl_opened_window,2110,6,6098.0,286.0,2.0,196425.0,1003.0,1294.0,221.0,896.0,3859.0,14,2,exp_images/sentences/passive_girl_window.jpg,PWA,IMG_02,STIM_74,exp_images/images/girl_opened_window.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_02_E_PWA,ENGLISH,exp_images/audio\ENGLISH\p_window.wav,object,edf25_33,exp_images/sentences/passive_girl_window.jpg
edf25,interest_area_edf25_2025_05_14_19_17.xls,34,Trial: 35,1374880,s_girl_girl_fed_dog,1438,6,6320.0,270.0,3.0,131575.0,613.0,890.0,184.0,659.0,3900.0,16,2,exp_images/sentences/noagent_girl_dog.jpg,PNA,IMG_16,STIM_106,exp_images/images/girl_fed_dog.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_16_E_PNA,ENGLISH,exp_images/audio\ENGLISH\p_woa_fed.wav,subject,edf25_34,exp_images/sentences/noagent_girl_dog.jpg
edf25,interest_area_edf25_2025_05_14_19_17.xls,34,Trial: 35,1374880,o_dog_girl_fed_dog,534,3,5531.0,217.0,1.0,75046.5,,,,,3900.0,16,2,exp_images/sentences/noagent_girl_dog.jpg,PNA,IMG_16,STIM_106,exp_images/images/girl_fed_dog.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_16_E_PNA,ENGLISH,exp_images/audio\ENGLISH\p_woa_fed.wav,object,edf25_34,exp_images/sentences/noagent_girl_dog.jpg
edf25,interest_area_edf25_2025_05_14_19_17.xls,35,Trial: 36,1389390,s_boy_boy_cut_vegetables,1704,8,6870.0,82.0,4.0,176730.0,774.0,1185.0,121.0,551.0,3850.0,15,2,exp_images/sentences/noagent_boy_vegetables.jpg,PNA,IMG_18,STIM_108,exp_images/images/boy_cut_vegetables.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_18_E_PNA,ENGLISH,exp_images/audio\ENGLISH\p_woa_veg.wav,subject,edf25_35,exp_images/sentences/noagent_boy_vegetables.jpg
edf25,interest_area_edf25_2025_05_14_19_17.xls,35,Trial: 36,1389390,o_veg_boy_cut_vegetables,1950,6,5922.0,164.0,2.0,162792.0,728.0,1232.0,653.0,976.0,3850.0,15,2,exp_images/sentences/noagent_boy_vegetables.jpg,PNA,IMG_18,STIM_108,exp_images/images/boy_cut_vegetables.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_18_E_PNA,ENGLISH,exp_images/audio\ENGLISH\p_woa_veg.wav,object,edf25_35,exp_images/sentences/noagent_boy_vegetables.jpg
edf25,interest_area_edf25_2025_05_14_19_17.xls,36,Trial: 37,1403924,s_boy_boy_broke_vase,564,1,7642.0,564.0,4.0,99081.0,539.0,842.0,235.0,562.0,4081.0,8,2,exp_images/sentences/noagent_boy_vase.jpg,PNA,IMG_08,STIM_98,exp_images/images/boy_broke_vase.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_08_E_PNA,ENGLISH,exp_images/audio\ENGLISH\p_woa_vase.wav,subject,edf25_36,exp_images/sentences/noagent_boy_vase.jpg
edf25,interest_area_edf25_2025_05_14_19_17.xls,36,Trial: 37,1403924,o_vase_boy_broke_vase,3517,7,6101.0,437.0,1.0,133227.0,847.0,1186.0,269.0,662.0,4081.0,8,2,exp_images/sentences/noagent_boy_vase.jpg,PNA,IMG_08,STIM_98,exp_images/images/boy_broke_vase.jpg,stimuli_list_subj_1_a.csv,experiment,IMG_08_E_PNA,ENGLISH,exp_images/audio\ENGLISH\p_woa_vase.wav,object,edf25_36,exp_images/sentences/noagent_boy_vase.jpg
edf26,interest_area_edf26_2025_05_16_14_16.xls,1,Trial: 1,587232,s_boy_boy_opened_door,3034,9,1338.0,296.0,3.0,150682.0,676.0,905.0,265.0,923.0,4647.0,15,2,UNDEFINED,UNDEFINED,IMG_10,UNDEFINED,exp_images/images/boy_opened_door.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf26_1,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,1,Trial: 1,587232,o_door_boy_opened_door,1071,4,825.0,259.0,1.0,267840.0,917.0,1277.0,74.0,818.0,4647.0,15,2,UNDEFINED,UNDEFINED,IMG_10,UNDEFINED,exp_images/images/boy_opened_door.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf26_1,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,2,Trial: 2,596884,s_boy_boy_cut_vegetables,1132,3,1132.0,136.0,2.0,176730.0,774.0,1185.0,121.0,551.0,4537.0,15,2,UNDEFINED,UNDEFINED,IMG_18,UNDEFINED,exp_images/images/boy_cut_vegetables.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf26_2,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,2,Trial: 2,596884,o_veg_boy_cut_vegetables,3174,11,1312.0,256.0,3.0,162792.0,728.0,1232.0,653.0,976.0,4537.0,15,2,UNDEFINED,UNDEFINED,IMG_18,UNDEFINED,exp_images/images/boy_cut_vegetables.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf26_2,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,3,Trial: 3,606550,s_driver_driver_wash_scooter,1210,4,3000.0,390.0,8.0,212100.0,551.0,854.0,44.0,744.0,4474.0,15,2,UNDEFINED,UNDEFINED,IMG_14,UNDEFINED,exp_images/images/driver_wash_scooter.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf26_3,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,3,Trial: 3,606550,o_scooter_driver_wash_scooter,2206,8,653.0,293.0,1.0,314818.0,862.0,1260.0,260.0,1051.0,4474.0,15,2,UNDEFINED,UNDEFINED,IMG_14,UNDEFINED,exp_images/images/driver_wash_scooter.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf26_3,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,4,Trial: 4,616002,s_girl_girl_opened_window,1526,5,1110.0,230.0,1.0,177285.0,683.0,948.0,255.0,924.0,4348.0,19,2,UNDEFINED,UNDEFINED,IMG_02,UNDEFINED,exp_images/images/girl_opened_window.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf26_4,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,4,Trial: 4,616002,o_window_girl_opened_window,2524,12,1568.0,164.0,3.0,196425.0,1003.0,1294.0,221.0,896.0,4348.0,19,2,UNDEFINED,UNDEFINED,IMG_02,UNDEFINED,exp_images/images/girl_opened_window.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf26_4,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,5,Trial: 5,625896,s_girl_girl_fed_dog,1384,5,906.0,212.0,2.0,131575.0,613.0,890.0,184.0,659.0,4346.0,18,2,UNDEFINED,UNDEFINED,IMG_16,UNDEFINED,exp_images/images/girl_fed_dog.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf26_5,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,5,Trial: 5,625896,o_dog_girl_fed_dog,1376,6,1466.0,236.0,4.0,75046.5,,,,,4346.0,18,2,UNDEFINED,UNDEFINED,IMG_16,UNDEFINED,exp_images/images/girl_fed_dog.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf26_5,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,6,Trial: 6,635402,o_lamp_girl_light_lamp,2485,10,1300.0,222.0,3.0,191100.0,592.0,886.0,377.0,1027.0,4494.0,17,2,UNDEFINED,UNDEFINED,IMG_01,UNDEFINED,exp_images/images/girl_lighted_lamp.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf26_6,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,6,Trial: 6,635402,s_girl_girl_lit_lamp,2009,7,943.0,171.0,1.0,242195.0,917.0,1212.0,119.0,940.0,4494.0,17,2,UNDEFINED,UNDEFINED,IMG_01,UNDEFINED,exp_images/images/girl_lighted_lamp.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf26_6,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,7,Trial: 7,645150,s_dog_dog_dug_hole,1015,5,805.0,147.0,1.0,103522.0,454.0,996.0,468.0,659.0,4518.0,16,2,UNDEFINED,UNDEFINED,IMG_13,UNDEFINED,exp_images/images/dog_dug_hole.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf26_7,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,7,Trial: 7,645150,o_hole_dog_dug_hole,2101,6,1384.0,278.0,4.0,98746.0,884.0,1393.0,695.0,889.0,4518.0,16,2,UNDEFINED,UNDEFINED,IMG_13,UNDEFINED,exp_images/images/dog_dug_hole.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf26_7,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,8,Trial: 8,654750,s_child_child_throw_frisbee,2080,7,1164.0,152.0,2.0,178891.0,980.0,1269.0,201.0,820.0,4526.0,15,2,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,exp_images/images/child_throw_frisbee.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf26_8,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,8,Trial: 8,654750,o_frisbee_child_throw_frisbee,1004,2,1522.0,600.0,4.0,69687.0,620.0,881.0,156.0,423.0,4526.0,15,2,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,exp_images/images/child_throw_frisbee.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf26_8,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,9,Trial: 9,664502,o_letter_woman_read_letter,795,3,3838.0,264.0,9.0,138902.0,917.0,1315.0,581.0,930.0,4653.0,14,2,UNDEFINED,UNDEFINED,IMG_17,UNDEFINED,exp_images/images/women_read_letter.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf26_9,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,9,Trial: 9,664502,s_woman_woman_read_letter,3290,9,1096.0,330.0,1.0,354023.5,,,,,4653.0,14,2,UNDEFINED,UNDEFINED,IMG_17,UNDEFINED,exp_images/images/women_read_letter.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf26_9,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,10,Trial: 10,674412,s_child_child_play_tabla,1556,5,1282.0,166.0,3.0,104496.0,839.0,1175.0,129.0,440.0,4583.0,14,2,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,exp_images/images/child_play_tabla.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf26_10,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,10,Trial: 10,674412,o_tabla_child_play_tabla,2318,6,1038.0,200.0,2.0,177100.0,543.0,893.0,495.0,1001.0,4583.0,14,2,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,exp_images/images/child_play_tabla.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf26_10,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,11,Trial: 11,683998,o_box_man_pushed_box,2176,11,1686.0,234.0,4.0,178451.0,1014.0,1385.0,311.0,792.0,4435.0,19,2,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,exp_images/images/man_pushed_box.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf26_11,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,11,Trial: 11,683998,s_man_man_pushed_box,2259,8,729.0,157.0,1.0,189880.0,580.0,984.0,199.0,669.0,4435.0,19,2,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,exp_images/images/man_pushed_box.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf26_11,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,12,Trial: 12,693524,o_tree_girl_plant_tree,1978,8,1252.0,190.0,2.0,137246.0,,,,,4317.0,17,2,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,exp_images/images/girl_plant_tree.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf26_12,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,12,Trial: 12,693524,s_girl_girl_plant_tree,1561,7,897.0,323.0,1.0,127012.5,,,,,4317.0,17,2,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,exp_images/images/girl_plant_tree.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf26_12,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,13,Trial: 13,703226,o_clothes_woman_folded_clothes,1827,5,1270.0,592.0,2.0,115830.0,742.0,1072.0,523.0,874.0,4727.0,11,2,UNDEFINED,UNDEFINED,IMG_06,UNDEFINED,exp_images/images/women_fold_clothes.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf26_13,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,13,Trial: 13,703226,s_woman_woman_folded_clothes,2900,6,958.0,280.0,1.0,138567.71,803.0,1173.0,131.0,505.0,4727.0,11,2,UNDEFINED,UNDEFINED,IMG_06,UNDEFINED,exp_images/images/women_fold_clothes.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf26_13,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,14,Trial: 14,712976,o_shrub_man_cut_shrub,3692,9,1446.0,526.0,2.0,291819.0,502.0,909.0,228.0,945.0,4488.0,13,2,UNDEFINED,UNDEFINED,IMG_04,UNDEFINED,exp_images/images/man_cut_shrub.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf26_14,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,14,Trial: 14,712976,s_man_man_cut_shrub,469,3,4272.0,254.0,8.0,358092.0,923.0,1364.0,150.0,962.0,4488.0,13,2,UNDEFINED,UNDEFINED,IMG_04,UNDEFINED,exp_images/images/man_cut_shrub.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf26_14,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,15,Trial: 15,722860,s_boy_boy_broke_vase,2236,6,1118.0,158.0,2.0,99081.0,539.0,842.0,235.0,562.0,4330.0,13,2,UNDEFINED,UNDEFINED,IMG_08,UNDEFINED,exp_images/images/boy_broke_vase.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf26_15,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,15,Trial: 15,722860,o_vase_boy_broke_vase,2094,7,855.0,231.0,1.0,133227.0,847.0,1186.0,269.0,662.0,4330.0,13,2,UNDEFINED,UNDEFINED,IMG_08,UNDEFINED,exp_images/images/boy_broke_vase.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf26_15,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,16,Trial: 16,732510,o_bucket_boy_filled_bucket,2419,9,773.0,557.0,1.0,141689.0,,,,,4429.0,17,2,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,exp_images/images/boy_filled_bucket.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf26_16,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,16,Trial: 16,732510,s_boy_boy_filled_bucket,1842,7,1358.0,328.0,2.0,133762.5,,,,,4429.0,17,2,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,exp_images/images/boy_filled_bucket.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf26_16,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,17,Trial: 17,742074,s_girl_girl_baked_cake,2250,2,904.0,230.0,2.0,68388.0,748.0,994.0,205.0,483.0,4874.0,5,2,UNDEFINED,UNDEFINED,IMG_15,UNDEFINED,exp_images/images/girl_baked_cake.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf26_17,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,17,Trial: 17,742074,o_cake_girl_baked_cake,2624,3,722.0,152.0,1.0,54720.0,871.0,1156.0,516.0,708.0,4874.0,5,2,UNDEFINED,UNDEFINED,IMG_15,UNDEFINED,exp_images/images/girl_baked_cake.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf26_17,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,18,Trial: 18,751578,s_artiste_artiste_drew_picture,1024,4,2110.0,162.0,4.0,282846.0,520.0,874.0,167.0,966.0,4463.0,16,2,UNDEFINED,UNDEFINED,IMG_07,UNDEFINED,exp_images/images/artiste_drew_picture.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,subject,edf26_18,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,18,Trial: 18,751578,o_picture_artiste_drew_picture,3439,12,1077.0,227.0,1.0,306460.0,909.0,1294.0,170.0,966.0,4463.0,16,2,UNDEFINED,UNDEFINED,IMG_07,UNDEFINED,exp_images/images/artiste_drew_picture.jpg,UNDEFINED,free_view,UNDEFINED,UNDEFINED,UNDEFINED,object,edf26_18,UNDEFINED
edf26,interest_area_edf26_2025_05_16_14_16.xls,19,Trial: 19,770044,o_letter_woman_read_letter,2314,5,5990.0,244.0,1.0,138902.0,917.0,1315.0,581.0,930.0,4692.0,10,2,exp_images/sentences/Letter-passive.jpg,PWA,IMG_17,STIM_35,exp_images/images/women_read_letter.jpg,stimuli_list_subj_2_a.csv,experiment,IMG_17_P_PWA,PUNJABI,exp_images/audio\PUNJABI\p_letter.wav,object,edf26_19,exp_images/sentences/Letter-passive.jpg
edf26,interest_area_edf26_2025_05_16_14_16.xls,19,Trial: 19,770044,s_woman_woman_read_letter,2008,4,6266.0,180.0,2.0,354023.5,,,,,4692.0,10,2,exp_images/sentences/Letter-passive.jpg,PWA,IMG_17,STIM_35,exp_images/images/women_read_letter.jpg,stimuli_list_subj_2_a.csv,experiment,IMG_17_P_PWA,PUNJABI,exp_images/audio\PUNJABI\p_letter.wav,subject,edf26_19,exp_images/sentences/Letter-passive.jpg
edf26,interest_area_edf26_2025_05_16_14_16.xls,20,Trial: 20,784916,o_bucket_boy_filled_bucket,2670,9,5407.0,211.0,1.0,141689.0,,,,,4498.0,16,2,exp_images/sentences/Bucket-passive.jpg,PWA,IMG_09,STIM_27,exp_images/images/boy_filled_bucket.jpg,stimuli_list_subj_2_a.csv,experiment,IMG_09_P_PWA,PUNJABI,exp_images/audio\PUNJABI\p_bucket.wav,object,edf26_20,exp_images/sentences/Bucket-passive.jpg
