participant_id,trial_id,language,session_type,sentence_type,trial_length_ms,total_fixation_duration,mean_fixation_duration,fixation_count,mean_fixation_x,mean_fixation_y
edf17,23,English,sentence_audio,passive_dropped_agent,10251,4207,280.46666666666664,15,1073.8999999999999,751.6066666666667
edf17,24,English,sentence_audio,passive_dropped_agent,10390,4346,310.42857142857144,14,959.35,428.3642857142857
edf17,25,Punjabi,sentence_audio,active,10614,3996,333.0,12,861.2333333333335,520.0916666666667
edf17,26,Punjabi,sentence_audio,active,10507,4248,354.0,12,964.1000000000003,396.50833333333327
edf17,27,Punjabi,sentence_audio,active,10223,4355,544.375,8,867.8375000000001,425.1125
edf17,28,Punjabi,sentence_audio,passive,10547,4413,551.625,8,897.6874999999999,357.4125
edf17,29,Punjabi,sentence_audio,passive,10840,3972,209.05263157894737,19,880.7000000000002,499.0105263157895
edf17,3,,free_viewing,,6106,4312,287.46666666666664,15,891.4066666666665,606.8133333333333
edf17,30,Punjabi,sentence_audio,passive,10206,4286,252.11764705882354,17,957.0470588235294,437.1470588235294
edf17,31,Punjabi,sentence_audio,passive_dropped_agent,10776,4062,270.8,15,887.0933333333336,617.8066666666667
edf17,32,Punjabi,sentence_audio,passive_dropped_agent,10825,4605,767.5,6,956.0500000000001,620.8166666666667
edf17,33,Punjabi,sentence_audio,passive_dropped_agent,10710,4566,507.3333333333333,9,927.2111111111112,518.8111111111111
edf17,34,English,sentence_audio,active,10479,4209,420.9,10,959.97,513.96
edf17,35,English,sentence_audio,active,10559,4421,340.0769230769231,13,979.3076923076922,517.546153846154
edf17,36,English,sentence_audio,active,10199,4239,326.0769230769231,13,943.9461538461538,510.176923076923
edf17,4,,free_viewing,,6070,4326,288.4,15,973.2400000000001,629.6933333333333
edf17,5,,free_viewing,,5934,4224,281.6,15,957.4400000000002,428.5199999999999
edf17,6,,free_viewing,,6105,4125,317.3076923076923,13,1008.3000000000001,503.49230769230775
edf17,7,,free_viewing,,5684,4436,403.27272727272725,11,1054.2545454545455,601.9090909090909
edf17,8,,free_viewing,,6100,4310,307.85714285714283,14,1011.9571428571429,493.0142857142856
edf17,9,,free_viewing,,5710,4364,290.93333333333334,15,939.2533333333333,516.9133333333333
edf18,1,,free_viewing,,5800,4200,247.05882352941177,17,873.2941176470588,480.90000000000003
edf18,10,,free_viewing,,5751,3895,216.38888888888889,18,1008.4833333333333,520.0722222222222
edf18,11,,free_viewing,,5915,4098,273.2,15,986.9666666666668,515.4
edf18,12,,free_viewing,,5893,4117,316.6923076923077,13,775.6999999999999,634.3692307692307
edf18,13,,free_viewing,,5684,4034,310.3076923076923,13,973.7538461538463,447.97692307692313
edf18,14,,free_viewing,,6008,4228,248.7058823529412,17,909.7294117647058,386.4235294117648
edf18,15,,free_viewing,,5826,4310,287.3333333333333,15,954.1066666666666,494.3733333333332
edf18,16,,free_viewing,,5638,4046,224.77777777777777,18,1105.2833333333333,473.26666666666665
edf18,17,,free_viewing,,5653,4063,203.15,20,895.3199999999999,463.01000000000005
edf18,18,,free_viewing,,5708,4114,242.0,17,864.635294117647,522.0529411764705
edf18,19,English,sentence_audio,passive_dropped_agent,11161,3975,265.0,15,835.5066666666667,512.08
edf18,2,,free_viewing,,6080,4328,309.14285714285717,14,769.2214285714286,526.7071428571428
edf18,20,English,sentence_audio,passive_dropped_agent,10374,3938,302.9230769230769,13,903.4307692307692,442.69999999999993
edf18,21,English,sentence_audio,passive_dropped_agent,10618,3944,328.6666666666667,12,962.5333333333334,407.55
edf18,22,Punjabi,sentence_audio,active,10483,3877,242.3125,16,837.93125,486.22499999999997
edf18,23,Punjabi,sentence_audio,active,10220,3984,249.0,16,929.6187500000002,365.70624999999995
edf18,24,Punjabi,sentence_audio,active,10398,3928,245.5,16,936.4187500000002,415.04999999999995
edf18,25,Punjabi,sentence_audio,passive,10512,3980,284.2857142857143,14,828.5357142857144,506.30714285714294
edf18,26,Punjabi,sentence_audio,passive,10308,4096,341.3333333333333,12,981.75,386.51666666666665
edf18,27,Punjabi,sentence_audio,passive,10400,3838,213.22222222222223,18,861.7833333333334,436.3166666666667
edf18,28,Punjabi,sentence_audio,passive_dropped_agent,11140,4188,380.72727272727275,11,1012.5545454545453,366.7181818181818
edf18,29,Punjabi,sentence_audio,passive_dropped_agent,11055,4104,273.6,15,792.4266666666667,455.26000000000005
edf18,3,,free_viewing,,5809,4163,231.27777777777777,18,760.4388888888889,533.5944444444444
edf18,30,Punjabi,sentence_audio,passive_dropped_agent,10339,3985,332.0833333333333,12,934.2333333333331,366.39166666666665
edf18,31,English,sentence_audio,active,10435,4075,339.5833333333333,12,1001.6333333333333,672.1583333333334
edf18,32,English,sentence_audio,active,10961,4257,354.75,12,972.6583333333333,576.3583333333333
edf18,33,English,sentence_audio,active,10821,3947,328.9166666666667,12,923.5500000000001,505.47499999999997
edf18,34,English,sentence_audio,passive,10252,4406,367.1666666666667,12,968.1916666666666,487.30833333333334
edf18,35,English,sentence_audio,passive,10781,4099,315.3076923076923,13,963.946153846154,481.4384615384615
edf18,36,English,sentence_audio,passive,10969,3969,283.5,14,889.9428571428572,472.7785714285714
edf18,4,,free_viewing,,5942,4224,264.0,16,915.6125000000001,478.09999999999997
edf18,5,,free_viewing,,6125,4407,400.6363636363636,11,981.6090909090908,481.0
edf18,6,,free_viewing,,5893,4226,264.125,16,972.9000000000001,570.83125
edf18,7,,free_viewing,,5751,4399,338.38461538461536,13,928.3846153846154,482.83846153846156
edf18,8,,free_viewing,,5821,4263,236.83333333333334,18,918.8499999999998,703.9500000000002
edf18,9,,free_viewing,,6106,4138,295.57142857142856,14,912.6714285714285,701.8571428571429
edf19,1,,free_viewing,,5815,4071,271.4,15,808.12,560.9533333333334
edf19,10,,free_viewing,,5784,4608,576.0,8,890.6374999999999,564.5875
edf19,11,,free_viewing,,5916,3908,390.8,10,996.8000000000002,411.26000000000005
edf19,12,,free_viewing,,6039,3997,363.3636363636364,11,949.3545454545456,537.3181818181819
edf19,13,,free_viewing,,5991,4429,442.9,10,844.5099999999999,532.5699999999999
edf19,14,,free_viewing,,5811,4501,500.1111111111111,9,835.3777777777779,491.3333333333333
edf19,15,,free_viewing,,5660,4448,494.22222222222223,9,950.5222222222221,409.3777777777778
edf19,16,,free_viewing,,5928,4158,346.5,12,851.7333333333335,537.3583333333332
edf19,17,,free_viewing,,5760,4328,332.9230769230769,13,986.1692307692308,741.823076923077
edf19,18,,free_viewing,,5924,4050,810.0,5,490.94000000000005,579.6599999999999
edf19,19,Punjabi,sentence_audio,active,11054,4182,298.7142857142857,14,894.0357142857143,501.4500000000001
edf19,2,,free_viewing,,6132,4204,300.2857142857143,14,852.2142857142857,616.4857142857143
edf19,20,Punjabi,sentence_audio,active,10780,4482,498.0,9,880.6444444444445,470.68888888888887
edf19,21,Punjabi,sentence_audio,active,10598,4212,300.85714285714283,14,932.592857142857,557.2357142857143
edf19,22,Punjabi,sentence_audio,passive,11042,1732,157.45454545454547,11,1073.7636363636361,627.6272727272726
edf19,23,Punjabi,sentence_audio,passive,10261,3823,224.88235294117646,17,858.8941176470588,575.6764705882352
edf19,24,Punjabi,sentence_audio,passive,10240,2896,241.33333333333334,12,837.7166666666667,453.0833333333333
edf19,25,Punjabi,sentence_audio,passive_dropped_agent,10356,1614,201.75,8,865.7125,444.54999999999995
edf19,26,Punjabi,sentence_audio,passive_dropped_agent,10406,2564,256.4,10,978.39,501.85
edf19,27,Punjabi,sentence_audio,passive_dropped_agent,10191,4309,359.0833333333333,12,851.3916666666665,699.1999999999998
edf19,28,English,sentence_audio,active,11155,4137,376.09090909090907,11,972.5454545454545,460.609090909091
edf19,29,English,sentence_audio,active,10548,4436,492.8888888888889,9,788.3444444444444,541.1111111111111
edf19,3,,free_viewing,,5944,4148,276.53333333333336,15,834.1866666666666,649.1333333333333
edf19,30,English,sentence_audio,active,10804,4238,605.4285714285714,7,979.2428571428571,462.64285714285717
edf19,31,English,sentence_audio,passive,11003,4239,385.3636363636364,11,1080.2454545454545,727.7090909090908
edf19,32,English,sentence_audio,passive,10683,3541,393.44444444444446,9,850.5666666666666,528.9888888888888
edf19,33,English,sentence_audio,passive,10277,4249,472.1111111111111,9,745.2111111111111,494.9111111111111
edf19,34,English,sentence_audio,passive_dropped_agent,11072,3738,373.8,10,809.9100000000001,404.43
edf19,35,English,sentence_audio,passive_dropped_agent,10387,2869,220.69230769230768,13,852.7000000000002,408.40769230769234
edf19,36,English,sentence_audio,passive_dropped_agent,10638,4594,510.44444444444446,9,899.7555555555556,498.64444444444445
edf19,4,,free_viewing,,5773,4221,324.6923076923077,13,786.3692307692309,730.0615384615386
edf19,5,,free_viewing,,5747,4469,343.7692307692308,13,776.8153846153847,463.96153846153845
edf19,6,,free_viewing,,6107,4467,496.3333333333333,9,862.7333333333333,550.0333333333333
edf19,7,,free_viewing,,5804,4458,342.9230769230769,13,951.153846153846,560.1000000000001
edf19,8,,free_viewing,,5649,4573,762.1666666666666,6,909.4666666666666,479.7166666666667
edf19,9,,free_viewing,,6072,4470,372.5,12,1017.7833333333334,660.1416666666667
edf20,1,,free_viewing,,5933,4593,1531.0,3,988.4666666666667,465.90000000000003
edf20,10,,free_viewing,,5974,4358,335.2307692307692,13,795.1923076923077,529.7384615384615
edf20,11,,free_viewing,,6132,4526,452.6,10,1033.21,495.03999999999985
edf20,12,,free_viewing,,5851,4251,265.6875,16,1010.5312500000001,462.2875000000001
edf20,13,,free_viewing,,5999,4587,764.5,6,1095.3500000000001,462.26666666666665
edf20,14,,free_viewing,,5733,4268,304.85714285714283,14,970.5571428571427,563.3214285714286
edf20,15,,free_viewing,,5758,4168,320.61538461538464,13,968.6999999999999,776.1923076923078
edf20,16,,free_viewing,,6126,4378,486.44444444444446,9,825.7,599.4555555555556
edf20,17,,free_viewing,,5643,4321,432.1,10,886.79,680.97
edf20,18,,free_viewing,,6093,4469,496.55555555555554,9,1064.8444444444444,387.9777777777778
edf20,19,Punjabi,sentence_audio,passive,10742,4376,437.6,10,813.1099999999999,537.4
edf20,2,,free_viewing,,6126,4232,282.1333333333333,15,879.1466666666664,560.3999999999999
edf20,20,Punjabi,sentence_audio,passive,10671,4521,452.1,10,962.4800000000001,424.65
edf20,21,Punjabi,sentence_audio,passive,10647,4548,649.7142857142857,7,899.0428571428572,476.95714285714297
edf20,22,Punjabi,sentence_audio,passive_dropped_agent,10211,4359,484.3333333333333,9,995.7111111111111,677.5000000000001
edf20,23,Punjabi,sentence_audio,passive_dropped_agent,10684,4088,408.8,10,1028.4900000000002,505.8299999999999
edf20,24,Punjabi,sentence_audio,passive_dropped_agent,11052,4468,496.44444444444446,9,863.6222222222223,461.78888888888895
edf20,25,English,sentence_audio,active,10635,4429,553.625,8,781.8374999999999,498.59999999999997
edf20,26,English,sentence_audio,active,10974,4324,360.3333333333333,12,1011.8083333333334,459.65833333333336
edf20,27,English,sentence_audio,active,10615,4669,778.1666666666666,6,923.3666666666667,480.61666666666673
edf20,28,English,sentence_audio,passive,10618,4456,371.3333333333333,12,1061.7333333333333,444.2
edf20,29,English,sentence_audio,passive,10899,4567,652.4285714285714,7,826.842857142857,571.3714285714285
edf20,3,,free_viewing,,5983,4423,552.875,8,952.2,502.275
edf20,30,English,sentence_audio,passive,10935,4099,819.8,5,942.4200000000001,403.58000000000004
edf20,31,English,sentence_audio,passive_dropped_agent,10323,4563,912.6,5,1051.1200000000001,657.9399999999999
edf20,32,English,sentence_audio,passive_dropped_agent,10478,4572,914.4,5,1008.28,616.26
edf20,33,English,sentence_audio,passive_dropped_agent,10695,4187,837.4,5,916.86,507.21999999999997
edf20,34,Punjabi,sentence_audio,active,10663,4519,451.9,10,924.7000000000002,523.0200000000001
edf20,35,Punjabi,sentence_audio,active,10699,4593,417.54545454545456,11,1007.527272727273,517.1
edf20,36,Punjabi,sentence_audio,active,10196,4290,357.5,12,743.5,633.7166666666667
edf20,4,,free_viewing,,5932,4170,463.3333333333333,9,948.8555555555556,582.411111111111
edf20,5,,free_viewing,,6033,4213,263.3125,16,914.8437499999999,609.2062500000001
edf20,6,,free_viewing,,5831,4449,370.75,12,1108.4166666666665,708.1083333333335
edf20,7,,free_viewing,,6004,4394,488.22222222222223,9,913.2444444444445,455.6555555555556
edf20,8,,free_viewing,,5844,4384,365.3333333333333,12,1004.6666666666666,533.8916666666668
edf20,9,,free_viewing,,6000,3768,628.0,6,998.7166666666667,514.0333333333333
edf21,1,,free_viewing,,5841,3950,303.84615384615387,13,849.0384615384614,447.7230769230769
edf21,10,,free_viewing,,5888,4350,362.5,12,912.3583333333332,462.5249999999999
edf21,11,,free_viewing,,5958,4116,343.0,12,1040.2333333333333,674.4583333333334
edf21,12,,free_viewing,,5878,4302,330.9230769230769,13,999.2,444.723076923077
edf21,13,,free_viewing,,5658,4178,379.8181818181818,11,961.2454545454544,411.97272727272724
edf21,14,,free_viewing,,5713,4141,376.45454545454544,11,897.0727272727272,582.8181818181819
edf21,15,,free_viewing,,5940,4084,255.25,16,905.775,467.01249999999993
edf21,16,,free_viewing,,5677,3835,191.75,20,965.8,436.44500000000016
edf21,17,,free_viewing,,6023,4033,288.07142857142856,14,964.1357142857144,554.8428571428572
edf21,18,,free_viewing,,5789,3957,247.3125,16,1027.04375,399.55625
edf21,19,Punjabi,sentence_audio,passive_dropped_agent,11151,4041,269.4,15,820.8799999999999,556.3933333333332
edf21,2,,free_viewing,,5878,4248,303.42857142857144,14,935.0500000000001,674.4928571428571
edf21,20,Punjabi,sentence_audio,passive_dropped_agent,11152,4224,384.0,11,849.7636363636364,461.95454545454544
edf21,21,Punjabi,sentence_audio,passive_dropped_agent,11166,3912,300.9230769230769,13,963.6000000000001,455.4692307692308
edf21,22,English,sentence_audio,active,10371,4099,315.3076923076923,13,902.3538461538462,548.6153846153846
edf21,23,English,sentence_audio,active,10580,4096,315.0769230769231,13,967.3692307692309,344.13846153846146
edf21,24,English,sentence_audio,active,10248,4108,293.42857142857144,14,947.3214285714286,389.05000000000007
edf21,25,English,sentence_audio,passive,11137,3909,325.75,12,789.6166666666667,634.5
edf21,26,English,sentence_audio,passive,10309,4333,619.0,7,1092.642857142857,349.9857142857142
edf21,27,English,sentence_audio,passive,10372,3842,295.53846153846155,13,957.1999999999999,531.2692307692307
edf21,28,English,sentence_audio,passive_dropped_agent,10224,4082,314.0,13,1090.576923076923,385.976923076923
edf21,29,English,sentence_audio,passive_dropped_agent,10911,4229,1409.6666666666667,3,855.7999999999998,458.1666666666667
edf21,3,,free_viewing,,5863,4077,239.8235294117647,17,966.364705882353,401.86470588235295
edf21,30,English,sentence_audio,passive_dropped_agent,11080,4252,531.5,8,1039.3874999999998,390.925
edf21,31,Punjabi,sentence_audio,active,10835,4199,599.8571428571429,7,986.8714285714285,641.1428571428571
edf21,32,Punjabi,sentence_audio,active,10566,4068,452.0,9,947.4444444444445,563.2222222222222
edf21,33,Punjabi,sentence_audio,active,10682,3014,502.3333333333333,6,951.6666666666666,390.51666666666665
edf21,34,Punjabi,sentence_audio,passive,10362,4444,1481.3333333333333,3,966.3333333333334,450.8333333333333
edf21,35,Punjabi,sentence_audio,passive,10381,4695,4695.0,1,988.1,454.0
edf21,36,Punjabi,sentence_audio,passive,10899,4233,470.3333333333333,9,865.4666666666667,412.20000000000005
edf21,4,,free_viewing,,6050,4258,236.55555555555554,18,943.6777777777778,504.838888888889
edf21,5,,free_viewing,,6103,4259,354.9166666666667,12,1005.3416666666666,410.75
edf21,6,,free_viewing,,5642,4276,427.6,10,904.5699999999999,512.0899999999999
edf21,7,,free_viewing,,5841,3895,229.11764705882354,17,879.7705882352941,346.5529411764706
edf21,8,,free_viewing,,5709,4357,363.0833333333333,12,959.4,435.18333333333334
edf21,9,,free_viewing,,5948,4138,258.625,16,914.8749999999999,473.20625
edf22,1,,free_viewing,,5795,3845,1281.6666666666667,3,876.4666666666667,386.06666666666666
edf22,10,,free_viewing,,6039,3417,227.8,15,915.36,518.96
edf22,11,,free_viewing,,5710,4050,213.1578947368421,19,823.0526315789474,701.078947368421
edf22,12,,free_viewing,,5715,4210,221.57894736842104,19,876.2052631578946,452.5052631578948
edf22,13,,free_viewing,,5681,4109,273.93333333333334,15,927.9666666666666,346.02000000000004
edf22,14,,free_viewing,,5726,3770,377.0,10,845.2700000000001,380.73
edf22,15,,free_viewing,,5840,3584,358.4,10,918.9400000000002,467.55999999999995
edf22,16,,free_viewing,,5831,4153,244.2941176470588,17,904.2882352941174,534.3411764705882
edf22,17,,free_viewing,,6101,4309,269.3125,16,998.5437499999998,479.63125
edf22,18,,free_viewing,,6134,2818,140.9,20,302.44000000000005,828.3800000000001
edf22,19,English,sentence_audio,active,10653,4495,345.7692307692308,13,951.0384615384614,472.36923076923085
edf22,2,,free_viewing,,5996,4344,394.90909090909093,11,889.1636363636364,652.6181818181819
edf22,20,English,sentence_audio,active,10511,4401,275.0625,16,860.275,558.69375
edf22,21,English,sentence_audio,active,10790,4196,299.7142857142857,14,938.4571428571431,467.2357142857144
edf22,22,English,sentence_audio,passive,10673,3329,832.25,4,964.25,656.825
edf22,23,English,sentence_audio,passive,10344,3970,283.57142857142856,14,1067.9857142857143,534.3928571428571
edf22,24,English,sentence_audio,passive,10525,4171,297.92857142857144,14,850.0428571428571,433.67857142857144
edf22,25,English,sentence_audio,passive_dropped_agent,10556,4292,476.8888888888889,9,830.8222222222222,596.8666666666667
edf22,26,English,sentence_audio,passive_dropped_agent,10680,2310,210.0,11,940.1727272727272,503.43636363636375
edf22,27,English,sentence_audio,passive_dropped_agent,10737,3509,501.2857142857143,7,815.4428571428571,457.15714285714284
edf22,28,Punjabi,sentence_audio,active,10531,4067,239.23529411764707,17,806.6352941176472,475.5941176470589
edf22,29,Punjabi,sentence_audio,active,11019,4117,316.6923076923077,13,840.6615384615384,445.89230769230767
edf22,3,,free_viewing,,5831,4415,294.3333333333333,15,978.6866666666665,365.18666666666667
edf22,30,Punjabi,sentence_audio,active,10436,3618,278.3076923076923,13,964.6615384615384,449.723076923077
edf22,31,Punjabi,sentence_audio,passive,10529,1322,220.33333333333334,6,683.0500000000002,576.6500000000001
edf22,32,Punjabi,sentence_audio,passive,10665,4089,371.72727272727275,11,953.0909090909092,713.9454545454546
edf22,33,Punjabi,sentence_audio,passive,11104,3328,302.54545454545456,11,909.2272727272729,499.35454545454553
edf22,34,Punjabi,sentence_audio,passive_dropped_agent,10715,2351,335.85714285714283,7,659.4428571428571,600.0285714285714
edf22,35,Punjabi,sentence_audio,passive_dropped_agent,10421,2763,172.6875,16,872.325,451.79375000000005
edf22,36,Punjabi,sentence_audio,passive_dropped_agent,10502,4192,220.6315789473684,19,930.1210526315789,605.1157894736842
edf22,4,,free_viewing,,5957,4229,528.625,8,758.4375,432.13749999999993
edf22,5,,free_viewing,,5963,4394,488.22222222222223,9,813.6444444444444,230.4888888888889
edf22,6,,free_viewing,,5739,3707,308.9166666666667,12,985.3166666666666,373.09999999999997
edf22,7,,free_viewing,,6054,4672,1557.3333333333333,3,951.5333333333333,477.3333333333333
edf22,8,,free_viewing,,5743,4109,241.7058823529412,17,865.0058823529413,553.135294117647
edf22,9,,free_viewing,,6138,3916,279.7142857142857,14,863.9142857142858,484.62857142857143
edf23,1,,free_viewing,,5719,4488,561.0,8,1008.55,615.3375
edf23,10,,free_viewing,,5970,4406,314.7142857142857,14,909.3642857142858,675.7071428571429
edf23,11,,free_viewing,,5792,4390,399.09090909090907,11,971.5727272727273,512.9181818181819
edf23,12,,free_viewing,,6029,4133,275.53333333333336,15,750.1733333333333,489.6066666666666
edf23,13,,free_viewing,,6081,4043,237.8235294117647,17,942.9176470588235,536.3294117647059
edf23,14,,free_viewing,,5854,4212,280.8,15,867.4333333333335,612.8133333333333
edf23,15,,free_viewing,,5865,4117,294.07142857142856,14,918.4,487.24999999999994
edf23,16,,free_viewing,,5697,3957,263.8,15,1226.0733333333333,426.9933333333333
edf23,17,,free_viewing,,5678,4040,404.0,10,913.93,434.93999999999994
edf23,18,,free_viewing,,5986,4526,502.8888888888889,9,947.6666666666666,689.4333333333333
edf23,19,English,sentence_audio,passive,11100,3836,255.73333333333332,15,954.5733333333333,553.6800000000001
edf23,2,,free_viewing,,5953,4171,297.92857142857144,14,781.3000000000001,568.5642857142858
edf23,20,English,sentence_audio,passive,10763,2868,260.72727272727275,11,832.0454545454545,492.77272727272725
edf23,21,English,sentence_audio,passive,10778,4478,1492.6666666666667,3,948.7333333333332,448.6666666666667
edf23,22,English,sentence_audio,passive_dropped_agent,10643,2152,165.53846153846155,13,1415.930769230769,356.2769230769231
edf23,23,English,sentence_audio,passive_dropped_agent,10489,4135,217.6315789473684,19,870.8052631578947,622.2315789473685
edf23,24,English,sentence_audio,passive_dropped_agent,10507,4210,421.0,10,910.3100000000001,433.25
edf23,25,Punjabi,sentence_audio,active,10712,4170,278.0,15,784.9133333333334,572.3199999999999
edf23,26,Punjabi,sentence_audio,active,10856,3730,339.09090909090907,11,983.5727272727272,398.60909090909087
edf23,27,Punjabi,sentence_audio,active,10268,4046,337.1666666666667,12,832.4583333333335,484.3083333333332
edf23,28,Punjabi,sentence_audio,passive,10400,3722,310.1666666666667,12,1170.6000000000001,373.47499999999997
edf23,29,Punjabi,sentence_audio,passive,10327,3751,197.42105263157896,19,411.5,805.3421052631579
edf23,3,,free_viewing,,6040,4474,447.4,10,786.48,458.08000000000004
edf23,30,Punjabi,sentence_audio,passive,11101,4271,305.07142857142856,14,881.9857142857143,523.657142857143
edf23,31,Punjabi,sentence_audio,passive_dropped_agent,10506,4408,339.0769230769231,13,865.3846153846154,686.9461538461541
edf23,32,Punjabi,sentence_audio,passive_dropped_agent,10801,4147,460.77777777777777,9,973.1666666666665,707.3111111111111
edf23,33,Punjabi,sentence_audio,passive_dropped_agent,10932,4330,288.6666666666667,15,941.3599999999999,506.2
edf23,34,English,sentence_audio,active,10205,3188,318.8,10,1087.23,544.9800000000001
edf23,35,English,sentence_audio,active,10789,3152,225.14285714285714,14,1609.5142857142857,213.35714285714286
edf23,36,English,sentence_audio,active,10215,4323,288.2,15,917.6533333333335,430.6933333333333
edf23,4,,free_viewing,,5955,4365,311.7857142857143,14,902.7214285714284,468.9428571428571
edf23,5,,free_viewing,,5734,3788,210.44444444444446,18,985.6888888888888,479.2555555555556
edf23,6,,free_viewing,,6100,4388,292.53333333333336,15,904.1733333333333,491.4066666666667
edf23,7,,free_viewing,,6070,4558,455.8,10,812.63,562.6
edf23,8,,free_viewing,,5971,3881,258.73333333333335,15,1069.7933333333335,541.1
edf23,9,,free_viewing,,5636,4172,231.77777777777777,18,950.2499999999998,466.5944444444445
edf24,1,,free_viewing,,5985,4408,734.6666666666666,6,1032.1166666666666,354.1833333333334
edf24,10,,free_viewing,,6114,4672,934.4,5,1000.0200000000001,601.62
edf24,11,,free_viewing,,5762,4322,617.4285714285714,7,1034.557142857143,449.75714285714287
edf24,12,,free_viewing,,5901,4571,653.0,7,863.3142857142858,550.9714285714286
edf24,13,,free_viewing,,5726,4506,409.6363636363636,11,1175.7272727272725,437.39090909090913
edf24,14,,free_viewing,,5870,4228,302.0,14,1015.6857142857142,375.81428571428575
edf24,15,,free_viewing,,5941,4403,489.22222222222223,9,974.9888888888888,555.4888888888889
edf24,16,,free_viewing,,6110,4476,406.90909090909093,11,968.1181818181817,343.92727272727274
edf24,17,,free_viewing,,5904,4700,940.0,5,1001.28,392.78000000000003
edf24,18,,free_viewing,,5891,4573,571.625,8,923.6625000000001,417.35
edf24,19,English,sentence_audio,passive_dropped_agent,10277,4611,1152.75,4,855.7249999999999,451.2
edf24,2,,free_viewing,,5719,4637,1545.6666666666667,3,938.3666666666667,674.8000000000001
edf24,20,English,sentence_audio,passive_dropped_agent,11085,3017,431.0,7,1009.5428571428572,448.12857142857143
edf24,21,English,sentence_audio,passive_dropped_agent,10783,4561,1520.3333333333333,3,957.9666666666667,450.6666666666667
edf24,22,Punjabi,sentence_audio,active,11145,4365,436.5,10,1007.96,653.84
edf24,23,Punjabi,sentence_audio,active,11173,4325,360.4166666666667,12,1068.2833333333333,529.375
edf24,24,Punjabi,sentence_audio,active,10939,4503,500.3333333333333,9,1063.7,339.33333333333337
edf24,25,Punjabi,sentence_audio,passive,11040,4620,770.0,6,939.0833333333334,446.55
edf24,26,Punjabi,sentence_audio,passive,10611,4397,549.625,8,1071.4125,436.575
edf24,27,Punjabi,sentence_audio,passive,10274,4630,1543.3333333333333,3,918.3333333333334,370.8
edf24,28,Punjabi,sentence_audio,passive_dropped_agent,10344,4444,555.5,8,1128.225,366.79999999999995
edf24,29,Punjabi,sentence_audio,passive_dropped_agent,10726,4586,1146.5,4,914.375,396.90000000000003
edf24,3,,free_viewing,,6130,4670,4670.0,1,903.1,339.0
edf24,30,Punjabi,sentence_audio,passive_dropped_agent,10579,4295,390.45454545454544,11,1067.9545454545455,416.0181818181818
edf24,31,English,sentence_audio,active,11025,4561,570.125,8,1029.2875,676.0
edf24,32,English,sentence_audio,active,11052,4676,1169.0,4,980.25,760.175
edf24,33,English,sentence_audio,active,10818,2856,952.0,3,986.4,546.2666666666668
edf24,34,English,sentence_audio,passive,11006,4522,565.25,8,956.2625,455.75
edf24,35,English,sentence_audio,passive,10746,4278,713.0,6,984.0833333333331,493.2
edf24,36,English,sentence_audio,passive,10244,4358,435.8,10,820.5200000000001,403.93
edf24,4,,free_viewing,,5946,4408,551.0,8,985.7375000000001,461.2875
edf24,5,,free_viewing,,5754,4498,749.6666666666666,6,1048.1333333333334,558.4833333333333
edf24,6,,free_viewing,,5842,4366,545.75,8,1077.075,460.025
edf24,7,,free_viewing,,5639,4447,635.2857142857143,7,979.4285714285714,448.64285714285705
edf24,8,,free_viewing,,6040,4628,771.3333333333334,6,1038.05,277.6666666666667
edf24,9,,free_viewing,,5919,4623,924.6,5,982.1,356.26000000000005
edf25,1,,free_viewing,,5713,3859,214.38888888888889,18,810.0666666666667,605.7722222222222
edf25,10,,free_viewing,,5985,3813,224.2941176470588,17,814.0647058823531,657.3823529411765
edf25,11,,free_viewing,,5666,3780,252.0,15,962.7000000000002,506.2
edf25,12,,free_viewing,,5983,4212,324.0,13,895.5692307692308,504.3846153846155
edf25,13,,free_viewing,,6020,3734,248.93333333333334,15,1356.3866666666665,650.2999999999998
edf25,14,,free_viewing,,5726,2894,206.71428571428572,14,1316.6785714285713,495.36428571428576
edf25,15,,free_viewing,,5976,3920,280.0,14,1031.442857142857,472.1642857142857
edf25,16,,free_viewing,,5884,3892,243.25,16,877.2750000000001,532.33125
edf25,17,,free_viewing,,5687,3729,233.0625,16,856.4562500000001,531.6875
edf25,18,,free_viewing,,6061,3448,287.3333333333333,12,980.6083333333332,652.9333333333333
edf25,19,Punjabi,sentence_audio,active,10944,4030,287.85714285714283,14,996.4714285714284,590.4142857142858
edf25,2,,free_viewing,,6123,3388,211.75,16,969.9749999999999,812.6375
edf25,20,Punjabi,sentence_audio,active,10820,3890,259.3333333333333,15,879.5133333333332,595.8599999999999
edf25,21,Punjabi,sentence_audio,active,10731,3739,267.07142857142856,14,918.1785714285714,601.5857142857143
edf25,22,Punjabi,sentence_audio,passive,10770,3904,325.3333333333333,12,878.0666666666666,545.8916666666667
edf25,23,Punjabi,sentence_audio,passive,10421,3676,229.75,16,890.525,553.16875
edf25,24,Punjabi,sentence_audio,passive,10656,3580,275.38461538461536,13,980.8,471.99230769230775
edf25,25,Punjabi,sentence_audio,passive_dropped_agent,10440,3766,313.8333333333333,12,1052.1333333333332,507.86666666666673
edf25,26,Punjabi,sentence_audio,passive_dropped_agent,10651,3685,263.2142857142857,14,907.8571428571429,566.1785714285714
edf25,27,Punjabi,sentence_audio,passive_dropped_agent,10568,3292,253.23076923076923,13,797.5692307692308,552.0692307692308
