participant_id,trial_id,language,session_type,sentence_type,ia_label,trial_length_ms,dwell_time,entry_count,time_to_first_fixation,mean_time_to_first_fixation,dwell_time_normalized_by_trial_length
edf24,14,,free_viewing,,o_picture_artiste_drew_picture,4467.0,2959,3,879.0,879.0,0.6624132527423326
edf24,14,,free_viewing,,s_artiste_artiste_drew_picture,4467.0,1508,2,1570.0,1570.0,0.33758674725766735
edf24,15,,free_viewing,,o_clothes_woman_folded_clothes,4663.0,1933,2,1888.0,1888.0,0.4145399957109157
edf24,15,,free_viewing,,s_woman_woman_folded_clothes,4663.0,2470,2,1242.0,1242.0,0.5297019086425048
edf24,16,,free_viewing,,o_scooter_driver_wash_scooter,4658.0,3804,2,1118.0,1118.0,0.8166595105195363
edf24,16,,free_viewing,,s_driver_driver_wash_scooter,4658.0,706,2,1618.0,1618.0,0.15156719622155432
edf24,17,,free_viewing,,o_door_boy_opened_door,4856.0,4506,2,912.0,912.0,0.9279242174629324
edf24,17,,free_viewing,,s_boy_boy_opened_door,4856.0,0,0,,,0.0
edf24,18,,free_viewing,,o_vase_boy_broke_vase,4775.0,4145,3,898.0,898.0,0.8680628272251308
edf24,18,,free_viewing,,s_boy_boy_broke_vase,4775.0,630,2,2536.0,2536.0,0.1319371727748691
edf24,19,English,sentence_audio,passive_dropped_agent,o_tabla_child_play_tabla,4872.0,3226,1,5582.0,5582.0,0.6621510673234812
edf24,19,English,sentence_audio,passive_dropped_agent,s_child_child_play_tabla,4872.0,1385,1,8892.0,8892.0,0.28427750410509034
edf24,2,,free_viewing,,o_dog_girl_fed_dog,4910.0,4449,2,1020.0,1020.0,0.9061099796334012
edf24,2,,free_viewing,,s_girl_girl_fed_dog,4910.0,0,0,,,0.0
edf24,20,English,sentence_audio,passive_dropped_agent,o_door_boy_opened_door,4163.0,4163,1,6168.0,6168.0,1.0
edf24,20,English,sentence_audio,passive_dropped_agent,s_boy_boy_opened_door,4163.0,0,0,,,0.0
edf24,21,English,sentence_audio,passive_dropped_agent,o_bucket_boy_filled_bucket,4834.0,1933,2,6080.0,6080.0,0.39987587918907735
edf24,21,English,sentence_audio,passive_dropped_agent,s_boy_boy_filled_bucket,4834.0,273,1,5791.0,5791.0,0.05647496896979727
edf24,22,Punjabi,sentence_audio,active,o_dog_girl_fed_dog,4599.0,3895,2,6612.0,6612.0,0.8469232441835182
edf24,22,Punjabi,sentence_audio,active,s_girl_girl_fed_dog,4599.0,294,1,8320.0,8320.0,0.0639269406392694
edf24,23,Punjabi,sentence_audio,active,o_scooter_driver_wash_scooter,4566.0,4164,2,6181.0,6181.0,0.911957950065703
edf24,23,Punjabi,sentence_audio,active,s_driver_driver_wash_scooter,4566.0,402,1,8872.0,8872.0,0.08804204993429698
edf24,24,Punjabi,sentence_audio,active,o_picture_artiste_drew_picture,4738.0,4244,2,5947.0,5947.0,0.8957365977205572
edf24,24,Punjabi,sentence_audio,active,s_artiste_artiste_drew_picture,4738.0,0,0,,,0.0
edf24,25,Punjabi,sentence_audio,passive,o_tree_girl_plant_tree,4846.0,0,0,,,0.0
edf24,25,Punjabi,sentence_audio,passive,s_girl_girl_plant_tree,4846.0,4348,2,6048.0,6048.0,0.8972348328518366
edf24,26,Punjabi,sentence_audio,passive,o_frisbee_child_throw_frisbee,4729.0,550,1,9098.0,9098.0,0.11630365827870585
edf24,26,Punjabi,sentence_audio,passive,s_child_child_throw_frisbee,4729.0,3879,2,5620.0,5620.0,0.8202579826601819
edf24,27,Punjabi,sentence_audio,passive,o_vase_boy_broke_vase,4908.0,3958,1,5282.0,5282.0,0.8064384678076609
edf24,27,Punjabi,sentence_audio,passive,s_boy_boy_broke_vase,4908.0,0,0,,,0.0
edf24,28,Punjabi,sentence_audio,passive_dropped_agent,o_box_man_pushed_box,4787.0,3612,2,5724.0,5724.0,0.7545435554627115
edf24,28,Punjabi,sentence_audio,passive_dropped_agent,s_man_man_pushed_box,4787.0,0,0,,,0.0
edf24,29,Punjabi,sentence_audio,passive_dropped_agent,o_shrub_man_cut_shrub,4913.0,1894,1,6338.0,6338.0,0.3855078363525341
edf24,29,Punjabi,sentence_audio,passive_dropped_agent,s_man_man_cut_shrub,4913.0,3019,2,5733.0,5733.0,0.614492163647466
edf24,3,,free_viewing,,o_cake_girl_baked_cake,4960.0,290,1,1138.0,1138.0,0.05846774193548387
edf24,3,,free_viewing,,s_girl_girl_baked_cake,4960.0,4670,1,1460.0,1460.0,0.9415322580645161
edf24,30,Punjabi,sentence_audio,passive_dropped_agent,o_window_girl_opened_window,4569.0,2123,4,5586.0,5586.0,0.4646530969577588
edf24,30,Punjabi,sentence_audio,passive_dropped_agent,s_girl_girl_opened_window,4569.0,2104,3,6074.0,6074.0,0.46049463777631866
edf24,31,English,sentence_audio,active,o_hole_dog_dug_hole,4716.0,2706,1,6452.0,6452.0,0.573791348600509
edf24,31,English,sentence_audio,active,s_dog_dog_dug_hole,4716.0,1623,3,6212.0,6212.0,0.344147582697201
edf24,32,English,sentence_audio,active,o_veg_boy_cut_vegetables,4893.0,4532,1,6476.0,6476.0,0.9262211322297159
edf24,32,English,sentence_audio,active,s_boy_boy_cut_vegetables,4893.0,217,1,6061.0,6061.0,0.044349070100143065
edf24,33,English,sentence_audio,active,o_cake_girl_baked_cake,4937.0,4731,2,5825.0,5825.0,0.9582742556208224
edf24,33,English,sentence_audio,active,s_girl_girl_baked_cake,4937.0,0,0,,,0.0
edf24,34,English,sentence_audio,passive,o_clothes_woman_folded_clothes,4779.0,2822,1,6566.0,6566.0,0.5905001046243984
edf24,34,English,sentence_audio,passive,s_woman_woman_folded_clothes,4779.0,1700,2,6300.0,6300.0,0.35572295459301106
edf24,35,English,sentence_audio,passive,o_letter_woman_read_letter,4755.0,0,0,,,0.0
edf24,35,English,sentence_audio,passive,s_woman_woman_read_letter,4755.0,3303,2,5755.0,5755.0,0.6946372239747634
edf24,36,English,sentence_audio,passive,o_lamp_girl_light_lamp,4710.0,3716,2,5638.0,5638.0,0.78895966029724
edf24,36,English,sentence_audio,passive,s_girl_girl_lit_lamp,4710.0,718,2,5252.0,5252.0,0.1524416135881104
edf24,4,,free_viewing,,o_lamp_girl_light_lamp,4665.0,552,1,1842.0,1842.0,0.11832797427652733
edf24,4,,free_viewing,,s_girl_girl_lit_lamp,4665.0,4113,2,955.0,955.0,0.8816720257234727
edf24,5,,free_viewing,,o_veg_boy_cut_vegetables,4764.0,1134,1,1538.0,1538.0,0.2380352644836272
edf24,5,,free_viewing,,s_boy_boy_cut_vegetables,4764.0,3630,2,762.0,762.0,0.7619647355163728
edf24,6,,free_viewing,,o_letter_woman_read_letter,4726.0,1290,2,1728.0,1728.0,0.27295810410495136
edf24,6,,free_viewing,,s_woman_woman_read_letter,4726.0,2706,3,850.0,850.0,0.5725772323317816
edf24,7,,free_viewing,,o_tabla_child_play_tabla,4731.0,484,1,2178.0,2178.0,0.10230395265271612
edf24,7,,free_viewing,,s_child_child_play_tabla,4731.0,3577,2,1038.0,1038.0,0.7560769393362925
edf24,8,,free_viewing,,o_frisbee_child_throw_frisbee,4814.0,822,1,1840.0,1840.0,0.1707519734108849
edf24,8,,free_viewing,,s_child_child_throw_frisbee,4814.0,3992,2,1048.0,1048.0,0.8292480265891151
edf24,9,,free_viewing,,o_shrub_man_cut_shrub,4838.0,3508,1,1416.0,1416.0,0.7250930136420008
edf24,9,,free_viewing,,s_man_man_cut_shrub,4838.0,1330,2,927.0,927.0,0.27490698635799915
edf25,1,,free_viewing,,o_tree_girl_plant_tree,4115.0,2686,5,722.0,722.0,0.6527339003645201
edf25,1,,free_viewing,,s_girl_girl_plant_tree,4115.0,222,1,4046.0,4046.0,0.05394896719319563
edf25,10,,free_viewing,,o_tabla_child_play_tabla,3872.0,2808,5,993.0,993.0,0.7252066115702479
edf25,10,,free_viewing,,s_child_child_play_tabla,3872.0,0,0,,,0.0
edf25,11,,free_viewing,,o_scooter_driver_wash_scooter,3958.0,3602,3,674.0,674.0,0.910055583628095
edf25,11,,free_viewing,,s_driver_driver_wash_scooter,3958.0,356,2,2048.0,2048.0,0.089944416371905
edf25,12,,free_viewing,,o_picture_artiste_drew_picture,4360.0,3126,6,990.0,990.0,0.7169724770642202
edf25,12,,free_viewing,,s_artiste_artiste_drew_picture,4360.0,1234,5,1180.0,1180.0,0.2830275229357798
edf25,13,,free_viewing,,o_dog_girl_fed_dog,3778.0,1106,4,1028.0,1028.0,0.29274748544203283
edf25,13,,free_viewing,,s_girl_girl_fed_dog,3778.0,202,1,2682.0,2682.0,0.05346744309158285
edf25,14,,free_viewing,,o_bucket_boy_filled_bucket,3134.0,1206,3,734.0,734.0,0.38481174218251435
edf25,14,,free_viewing,,s_boy_boy_filled_bucket,3134.0,158,1,1324.0,1324.0,0.05041480536056158
edf25,15,,free_viewing,,o_frisbee_child_throw_frisbee,3966.0,610,2,2384.0,2384.0,0.15380736258194655
edf25,15,,free_viewing,,s_child_child_throw_frisbee,3966.0,2446,6,984.0,984.0,0.6167423096318709
edf25,16,,free_viewing,,o_door_boy_opened_door,4020.0,950,3,1190.0,1190.0,0.236318407960199
edf25,16,,free_viewing,,s_boy_boy_opened_door,4020.0,2450,4,1282.0,1282.0,0.6094527363184079
edf25,17,,free_viewing,,o_cake_girl_baked_cake,3960.0,1543,5,695.0,695.0,0.38964646464646463
edf25,17,,free_viewing,,s_girl_girl_baked_cake,3960.0,1649,5,960.0,960.0,0.4164141414141414
edf25,18,,free_viewing,,o_clothes_woman_folded_clothes,3676.0,2690,4,1168.0,1168.0,0.7317736670293797
edf25,18,,free_viewing,,s_woman_woman_folded_clothes,3676.0,486,2,3342.0,3342.0,0.132208922742111
edf25,19,Punjabi,sentence_audio,active,o_letter_woman_read_letter,4310.0,1224,5,6274.0,6274.0,0.2839907192575406
edf25,19,Punjabi,sentence_audio,active,s_woman_woman_read_letter,4310.0,2848,6,5952.0,5952.0,0.6607888631090487
edf25,2,,free_viewing,,o_hole_dog_dug_hole,3555.0,1812,5,1628.0,1628.0,0.509704641350211
edf25,2,,free_viewing,,s_dog_dog_dug_hole,3555.0,167,1,1131.0,1131.0,0.0469760900140647
edf25,20,Punjabi,sentence_audio,active,o_bucket_boy_filled_bucket,4043.0,3376,3,6008.0,6008.0,0.8350234974029186
edf25,20,Punjabi,sentence_audio,active,s_boy_boy_filled_bucket,4043.0,0,0,,,0.0
edf25,21,Punjabi,sentence_audio,active,o_clothes_woman_folded_clothes,3887.0,2323,4,5918.0,5918.0,0.5976331360946746
edf25,21,Punjabi,sentence_audio,active,s_woman_woman_folded_clothes,3887.0,1290,3,6582.0,6582.0,0.33187548237715464
edf25,22,Punjabi,sentence_audio,passive,o_door_boy_opened_door,4271.0,1228,4,6162.0,6162.0,0.28752048700538513
edf25,22,Punjabi,sentence_audio,passive,s_boy_boy_opened_door,4271.0,3043,5,5777.0,5777.0,0.7124795129946149
edf25,23,Punjabi,sentence_audio,passive,o_lamp_girl_light_lamp,3871.0,1281,4,5429.0,5429.0,0.3309222423146474
edf25,23,Punjabi,sentence_audio,passive,s_girl_girl_lit_lamp,3871.0,2370,4,5934.0,5934.0,0.6122448979591837
edf25,24,Punjabi,sentence_audio,passive,o_scooter_driver_wash_scooter,3781.0,3419,2,5665.0,5665.0,0.9042581327691087
edf25,24,Punjabi,sentence_audio,passive,s_driver_driver_wash_scooter,3781.0,240,1,6220.0,6220.0,0.06347527109230362
edf25,25,Punjabi,sentence_audio,passive_dropped_agent,o_box_man_pushed_box,3995.0,2212,4,5704.0,5704.0,0.5536921151439299
edf25,25,Punjabi,sentence_audio,passive_dropped_agent,s_man_man_pushed_box,3995.0,1561,4,5447.0,5447.0,0.390738423028786
edf25,26,Punjabi,sentence_audio,passive_dropped_agent,o_tree_girl_plant_tree,3829.0,1230,4,6282.0,6282.0,0.3212326978323322
edf25,26,Punjabi,sentence_audio,passive_dropped_agent,s_girl_girl_plant_tree,3829.0,1485,5,5856.0,5856.0,0.3878297205536694
edf25,27,Punjabi,sentence_audio,passive_dropped_agent,o_shrub_man_cut_shrub,3634.0,3216,2,5578.0,5578.0,0.8849752339020364
edf25,27,Punjabi,sentence_audio,passive_dropped_agent,s_man_man_cut_shrub,3634.0,174,1,8302.0,8302.0,0.04788112272977435
edf25,28,English,sentence_audio,active,o_hole_dog_dug_hole,3326.0,1056,4,6058.0,6058.0,0.317498496692724
edf25,28,English,sentence_audio,active,s_dog_dog_dug_hole,3326.0,132,1,5672.0,5672.0,0.0396873120865905
edf25,29,English,sentence_audio,active,o_frisbee_child_throw_frisbee,3950.0,1218,5,6920.0,6920.0,0.30835443037974686
edf25,29,English,sentence_audio,active,s_child_child_throw_frisbee,3950.0,2202,6,6378.0,6378.0,0.5574683544303798
edf25,3,,free_viewing,,o_vase_boy_broke_vase,3737.0,637,4,1004.0,1004.0,0.17045758629917046
edf25,3,,free_viewing,,s_boy_boy_broke_vase,3737.0,1114,4,1564.0,1564.0,0.2981000802782981
edf25,30,English,sentence_audio,active,o_tabla_child_play_tabla,3862.0,1899,5,5533.0,5533.0,0.49171413775245987
edf25,30,English,sentence_audio,active,s_child_child_play_tabla,3862.0,0,0,,,0.0
edf25,31,English,sentence_audio,passive,o_picture_artiste_drew_picture,3666.0,1696,4,5968.0,5968.0,0.46262956901254776
edf25,31,English,sentence_audio,passive,s_artiste_artiste_drew_picture,3666.0,1970,5,5632.0,5632.0,0.5373704309874523
edf25,32,English,sentence_audio,passive,o_cake_girl_baked_cake,3838.0,1615,5,6124.0,6124.0,0.4207920792079208
edf25,32,English,sentence_audio,passive,s_girl_girl_baked_cake,3838.0,456,2,7488.0,7488.0,0.1188118811881188
edf25,33,English,sentence_audio,passive,o_window_girl_opened_window,3859.0,2110,5,6098.0,6098.0,0.546773775589531
edf25,33,English,sentence_audio,passive,s_girl_girl_opened_window,3859.0,1547,6,5838.0,5838.0,0.4008810572687225
edf25,34,English,sentence_audio,passive_dropped_agent,o_dog_girl_fed_dog,3900.0,534,2,5531.0,5531.0,0.13692307692307693
edf25,34,English,sentence_audio,passive_dropped_agent,s_girl_girl_fed_dog,3900.0,1438,5,6320.0,6320.0,0.3687179487179487
edf25,35,English,sentence_audio,passive_dropped_agent,o_veg_boy_cut_vegetables,3850.0,1950,4,5922.0,5922.0,0.5064935064935064
edf25,35,English,sentence_audio,passive_dropped_agent,s_boy_boy_cut_vegetables,3850.0,1704,4,6870.0,6870.0,0.4425974025974026
edf25,36,English,sentence_audio,passive_dropped_agent,o_vase_boy_broke_vase,4081.0,3517,2,6101.0,6101.0,0.8617985787797109
edf25,36,English,sentence_audio,passive_dropped_agent,s_boy_boy_broke_vase,4081.0,564,1,7642.0,7642.0,0.13820142122028914
edf25,4,,free_viewing,,o_box_man_pushed_box,4194.0,2586,2,1778.0,1778.0,0.6165951359084406
edf25,4,,free_viewing,,s_man_man_pushed_box,4194.0,745,3,1087.0,1087.0,0.1776347162613257
edf25,5,,free_viewing,,o_veg_boy_cut_vegetables,3572.0,2296,5,652.0,652.0,0.6427771556550952
edf25,5,,free_viewing,,s_boy_boy_cut_vegetables,3572.0,1018,4,1804.0,1804.0,0.28499440089585665
edf25,6,,free_viewing,,o_letter_woman_read_letter,3681.0,564,2,1366.0,1366.0,0.1532192339038305
edf25,6,,free_viewing,,s_woman_woman_read_letter,3681.0,2227,4,1642.0,1642.0,0.6049986416734583
edf25,7,,free_viewing,,o_shrub_man_cut_shrub,3898.0,3431,2,1268.0,1268.0,0.8801949717804002
edf25,7,,free_viewing,,s_man_man_cut_shrub,3898.0,144,1,3222.0,3222.0,0.03694202154951257
edf25,8,,free_viewing,,o_window_girl_opened_window,3425.0,1200,5,1170.0,1170.0,0.35036496350364965
edf25,8,,free_viewing,,s_girl_girl_opened_window,3425.0,2225,6,892.0,892.0,0.6496350364963503
edf25,9,,free_viewing,,o_lamp_girl_light_lamp,3966.0,3262,4,1116.0,1116.0,0.8224911749873929
edf25,9,,free_viewing,,s_girl_girl_lit_lamp,3966.0,338,2,4074.0,4074.0,0.08522440746343923
edf26,1,,free_viewing,,o_door_boy_opened_door,4647.0,1071,3,825.0,825.0,0.2304712717882505
edf26,1,,free_viewing,,s_boy_boy_opened_door,4647.0,3034,4,1338.0,1338.0,0.6528943404346891
edf26,10,,free_viewing,,o_tabla_child_play_tabla,4583.0,2318,3,1038.0,1038.0,0.5057822387082697
edf26,10,,free_viewing,,s_child_child_play_tabla,4583.0,1556,4,1282.0,1282.0,0.339515601134628
edf26,11,,free_viewing,,o_box_man_pushed_box,4435.0,2176,2,1686.0,1686.0,0.4906426155580609
edf26,11,,free_viewing,,s_man_man_pushed_box,4435.0,2259,3,729.0,729.0,0.5093573844419391
edf26,12,,free_viewing,,o_tree_girl_plant_tree,4317.0,1978,3,1252.0,1252.0,0.4581885568681955
edf26,12,,free_viewing,,s_girl_girl_plant_tree,4317.0,1561,4,897.0,897.0,0.3615936993282372
edf26,13,,free_viewing,,o_clothes_woman_folded_clothes,4727.0,1827,2,1270.0,1270.0,0.38650306748466257
edf26,13,,free_viewing,,s_woman_woman_folded_clothes,4727.0,2900,2,958.0,958.0,0.6134969325153374
edf26,14,,free_viewing,,o_shrub_man_cut_shrub,4488.0,3692,2,1446.0,1446.0,0.8226381461675579
edf26,14,,free_viewing,,s_man_man_cut_shrub,4488.0,469,2,4272.0,4272.0,0.10450089126559715
edf26,15,,free_viewing,,o_vase_boy_broke_vase,4330.0,2094,3,855.0,855.0,0.4836027713625866
edf26,15,,free_viewing,,s_boy_boy_broke_vase,4330.0,2236,2,1118.0,1118.0,0.5163972286374134
edf26,16,,free_viewing,,o_bucket_boy_filled_bucket,4429.0,2419,3,773.0,773.0,0.5461729510047415
edf26,16,,free_viewing,,s_boy_boy_filled_bucket,4429.0,1842,2,1358.0,1358.0,0.41589523594490857
edf26,17,,free_viewing,,o_cake_girl_baked_cake,4874.0,2624,3,722.0,722.0,0.5383668444809192
edf26,17,,free_viewing,,s_girl_girl_baked_cake,4874.0,2250,2,904.0,904.0,0.46163315551908085
edf26,18,,free_viewing,,o_picture_artiste_drew_picture,4463.0,3439,2,1077.0,1077.0,0.7705579206811561
edf26,18,,free_viewing,,s_artiste_artiste_drew_picture,4463.0,1024,1,2110.0,2110.0,0.22944207931884383
edf26,19,Punjabi,sentence_audio,passive,o_letter_woman_read_letter,4692.0,2314,4,5990.0,5990.0,0.49317988064791135
edf26,19,Punjabi,sentence_audio,passive,s_woman_woman_read_letter,4692.0,2008,3,6266.0,6266.0,0.4279624893435635
edf26,2,,free_viewing,,o_veg_boy_cut_vegetables,4537.0,3174,2,1312.0,1312.0,0.6995812210711925
edf26,2,,free_viewing,,s_boy_boy_cut_vegetables,4537.0,1132,2,1132.0,1132.0,0.24950407758430682
edf26,20,Punjabi,sentence_audio,passive,o_bucket_boy_filled_bucket,4498.0,2670,4,5407.0,5407.0,0.593597154290796
edf26,20,Punjabi,sentence_audio,passive,s_boy_boy_filled_bucket,4498.0,1456,3,6750.0,6750.0,0.3236994219653179
edf26,21,Punjabi,sentence_audio,passive,o_clothes_woman_folded_clothes,4521.0,2293,2,5435.0,5435.0,0.5071886750718867
edf26,21,Punjabi,sentence_audio,passive,s_woman_woman_folded_clothes,4521.0,2088,2,7036.0,7036.0,0.4618447246184472
edf26,22,Punjabi,sentence_audio,passive_dropped_agent,o_door_boy_opened_door,4777.0,3715,3,5547.0,5547.0,0.7776847393761775
edf26,22,Punjabi,sentence_audio,passive_dropped_agent,s_boy_boy_opened_door,4777.0,1062,2,6048.0,6048.0,0.22231526062382248
edf26,23,Punjabi,sentence_audio,passive_dropped_agent,o_lamp_girl_light_lamp,4513.0,3728,3,5664.0,5664.0,0.8260580545091957
edf26,23,Punjabi,sentence_audio,passive_dropped_agent,s_girl_girl_lit_lamp,4513.0,785,3,5447.0,5447.0,0.17394194549080436
edf26,24,Punjabi,sentence_audio,passive_dropped_agent,o_scooter_driver_wash_scooter,4606.0,3916,2,6183.0,6183.0,0.8501953973078593
edf26,24,Punjabi,sentence_audio,passive_dropped_agent,s_driver_driver_wash_scooter,4606.0,648,1,7492.0,7492.0,0.14068606165870604
edf26,25,English,sentence_audio,active,o_box_man_pushed_box,4522.0,2396,3,5456.0,5456.0,0.5298540468819106
edf26,25,English,sentence_audio,active,s_man_man_pushed_box,4522.0,1962,4,5216.0,5216.0,0.43387881468376827
edf26,26,English,sentence_audio,active,o_tree_girl_plant_tree,2354.0,0,0,,,0.0
edf26,26,English,sentence_audio,active,s_girl_girl_plant_tree,2354.0,60,1,8302.0,8302.0,0.025488530161427356
edf26,27,English,sentence_audio,active,o_shrub_man_cut_shrub,3614.0,678,2,7004.0,7004.0,0.1876037631433315
edf26,27,English,sentence_audio,active,s_man_man_cut_shrub,3614.0,1644,3,5444.0,5444.0,0.4548976203652463
edf26,28,English,sentence_audio,passive,o_hole_dog_dug_hole,164.0,0,0,,,0.0
edf26,28,English,sentence_audio,passive,s_dog_dog_dug_hole,164.0,0,0,,,0.0
edf26,29,English,sentence_audio,passive,o_frisbee_child_throw_frisbee,4200.0,1156,4,6740.0,6740.0,0.2752380952380952
edf26,29,English,sentence_audio,passive,s_child_child_throw_frisbee,4200.0,2343,6,6006.0,6006.0,0.5578571428571428
edf26,3,,free_viewing,,o_scooter_driver_wash_scooter,4474.0,2206,2,653.0,653.0,0.4930710773357175
edf26,3,,free_viewing,,s_driver_driver_wash_scooter,4474.0,1210,2,3000.0,3000.0,0.27045149754135
edf26,30,English,sentence_audio,passive,o_tabla_child_play_tabla,4354.0,1938,5,5786.0,5786.0,0.4451079467156638
edf26,30,English,sentence_audio,passive,s_child_child_play_tabla,4354.0,1968,5,6060.0,6060.0,0.4519981626090951
edf26,31,English,sentence_audio,passive_dropped_agent,o_picture_artiste_drew_picture,4338.0,3528,2,6014.0,6014.0,0.8132780082987552
edf26,31,English,sentence_audio,passive_dropped_agent,s_artiste_artiste_drew_picture,4338.0,810,1,6520.0,6520.0,0.18672199170124482
edf26,32,English,sentence_audio,passive_dropped_agent,o_cake_girl_baked_cake,4559.0,2865,5,5667.0,5667.0,0.6284272866856767
edf26,32,English,sentence_audio,passive_dropped_agent,s_girl_girl_baked_cake,4559.0,996,3,6360.0,6360.0,0.2184689624917745
edf26,33,English,sentence_audio,passive_dropped_agent,o_window_girl_opened_window,4504.0,1978,2,6052.0,6052.0,0.4391651865008881
edf26,33,English,sentence_audio,passive_dropped_agent,s_girl_girl_opened_window,4504.0,2202,2,6976.0,6976.0,0.488898756660746
edf26,34,Punjabi,sentence_audio,active,o_dog_girl_fed_dog,4456.0,1801,4,5245.0,5245.0,0.4041741472172352
edf26,34,Punjabi,sentence_audio,active,s_girl_girl_fed_dog,4456.0,1416,3,5424.0,5424.0,0.3177737881508079
edf26,35,Punjabi,sentence_audio,active,o_veg_boy_cut_vegetables,4641.0,3462,3,6112.0,6112.0,0.7459599224305107
edf26,35,Punjabi,sentence_audio,active,s_boy_boy_cut_vegetables,4641.0,778,2,8700.0,8700.0,0.1676362852833441
edf26,36,Punjabi,sentence_audio,active,o_vase_boy_broke_vase,4648.0,4202,2,5661.0,5661.0,0.9040447504302926
edf26,36,Punjabi,sentence_audio,active,s_boy_boy_broke_vase,4648.0,446,1,7558.0,7558.0,0.0959552495697074
edf26,4,,free_viewing,,o_window_girl_opened_window,4348.0,2524,2,1568.0,1568.0,0.5804967801287948
edf26,4,,free_viewing,,s_girl_girl_opened_window,4348.0,1526,2,1110.0,1110.0,0.35096596136154556
edf26,5,,free_viewing,,o_dog_girl_fed_dog,4346.0,1376,4,1466.0,1466.0,0.31661297745052924
edf26,5,,free_viewing,,s_girl_girl_fed_dog,4346.0,1384,2,906.0,906.0,0.3184537505752416
edf26,6,,free_viewing,,o_lamp_girl_light_lamp,4494.0,2485,2,1300.0,1300.0,0.5529595015576324
edf26,6,,free_viewing,,s_girl_girl_lit_lamp,4494.0,2009,2,943.0,943.0,0.4470404984423676
edf26,7,,free_viewing,,o_hole_dog_dug_hole,4518.0,2101,2,1384.0,1384.0,0.46502877379371405
edf26,7,,free_viewing,,s_dog_dog_dug_hole,4518.0,1015,2,805.0,805.0,0.22465692784417884
edf26,8,,free_viewing,,o_frisbee_child_throw_frisbee,4526.0,1004,2,1522.0,1522.0,0.22182942996022978
edf26,8,,free_viewing,,s_child_child_throw_frisbee,4526.0,2080,2,1164.0,1164.0,0.4595669465311533
edf26,9,,free_viewing,,o_letter_woman_read_letter,4653.0,795,3,3838.0,3838.0,0.1708575112830432
edf26,9,,free_viewing,,s_woman_woman_read_letter,4653.0,3290,4,1096.0,1096.0,0.7070707070707071
edf27,1,,free_viewing,,o_veg_boy_cut_vegetables,4756.0,4215,2,1136.0,1136.0,0.8862489486963835
edf27,1,,free_viewing,,s_boy_boy_cut_vegetables,4756.0,541,2,749.0,749.0,0.11375105130361648
edf27,10,,free_viewing,,o_vase_boy_broke_vase,4741.0,3702,2,808.0,808.0,0.7808479223792448
edf27,10,,free_viewing,,s_boy_boy_broke_vase,4741.0,1039,2,3050.0,3050.0,0.21915207762075511
edf27,11,,free_viewing,,o_frisbee_child_throw_frisbee,4179.0,824,1,1316.0,1316.0,0.19717635798037808
edf27,11,,free_viewing,,s_child_child_throw_frisbee,4179.0,1326,3,998.0,998.0,0.3173007896625987
edf27,12,,free_viewing,,o_tabla_child_play_tabla,4684.0,2341,3,1086.0,1086.0,0.4997865072587532
edf27,12,,free_viewing,,s_child_child_play_tabla,4684.0,1804,2,1346.0,1346.0,0.3851409052092229
edf27,13,,free_viewing,,o_lamp_girl_light_lamp,4762.0,4240,2,1062.0,1062.0,0.8903821923561529
edf27,13,,free_viewing,,s_girl_girl_lit_lamp,4762.0,522,2,808.0,808.0,0.10961780764384713
edf27,14,,free_viewing,,o_bucket_boy_filled_bucket,4838.0,4346,2,1022.0,1022.0,0.8983050847457628
edf27,14,,free_viewing,,s_boy_boy_filled_bucket,4838.0,492,1,4188.0,4188.0,0.1016949152542373
edf27,15,,free_viewing,,o_picture_artiste_drew_picture,4700.0,2506,4,1065.0,1065.0,0.5331914893617021
edf27,15,,free_viewing,,s_artiste_artiste_drew_picture,4700.0,1410,3,1722.0,1722.0,0.3
edf27,16,,free_viewing,,o_clothes_woman_folded_clothes,4902.0,1143,1,847.0,847.0,0.2331701346389229
edf27,16,,free_viewing,,s_woman_woman_folded_clothes,4902.0,3759,1,2064.0,2064.0,0.7668298653610771
edf27,17,,free_viewing,,o_cake_girl_baked_cake,4461.0,766,1,1292.0,1292.0,0.17171037883882537
edf27,17,,free_viewing,,s_girl_girl_baked_cake,4461.0,2364,2,2462.0,2462.0,0.5299260255548084
edf27,18,,free_viewing,,o_letter_woman_read_letter,4483.0,1246,2,2020.0,2020.0,0.2779388802141423
edf27,18,,free_viewing,,s_woman_woman_read_letter,4483.0,3237,3,1067.0,1067.0,0.7220611197858576
edf27,19,Punjabi,sentence_audio,passive_dropped_agent,o_letter_woman_read_letter,4566.0,2446,3,6656.0,6656.0,0.5356986421375384
edf27,19,Punjabi,sentence_audio,passive_dropped_agent,s_woman_woman_read_letter,4566.0,2120,4,5894.0,5894.0,0.4643013578624617
edf27,2,,free_viewing,,o_tree_girl_plant_tree,4587.0,2455,3,1070.0,1070.0,0.5352081970787007
edf27,2,,free_viewing,,s_girl_girl_plant_tree,4587.0,1606,3,806.0,806.0,0.3501199040767386
edf27,20,Punjabi,sentence_audio,passive_dropped_agent,o_bucket_boy_filled_bucket,4889.0,4649,2,5351.0,5351.0,0.950910206586214
edf27,20,Punjabi,sentence_audio,passive_dropped_agent,s_boy_boy_filled_bucket,4889.0,240,1,6138.0,6138.0,0.049089793413786054
