participant_id,trial_id,TRIAL_INDEX,sentence,voice_id,image_id,stim_id,total_trial_duration,mean_fixation_duration,total_trial_fixations,trial_start_time,trial_end_time,trial_duration
edf17,edf17_11,11,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,4493,280.8125,16,777,5770,4993
edf17,edf17_12,12,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,4167,320.53846153846155,13,782,5775,4993
edf17,edf17_13,13,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,4404,244.66666666666666,18,782,5714,4932
edf17,edf17_14,14,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,4906,1226.5,4,1062,6054,4992
edf17,edf17_15,15,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,4807,801.1666666666666,6,1033,6026,4993
edf17,edf17_16,16,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,4426,276.625,16,745,5737,4992
edf17,edf17_17,17,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,4390,243.88888888888889,18,781,5773,4992
edf17,edf17_18,18,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,4614,354.9230769230769,13,857,5849,4992
edf17,edf17_19,19,exp_images/sentences/passive_child_tabla.jpg,PWA,IMG_11,STIM_83,4271,251.23529411764707,17,5427,10278,4851
edf17,edf17_2,2,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,4381,243.38888888888889,18,661,5654,4993
edf17,edf17_20,20,exp_images/sentences/passive_boy_door.jpg,PWA,IMG_10,STIM_82,4312,431.2,10,5858,10850,4992
edf17,edf17_21,21,exp_images/sentences/passive_boy_bucket.jpg,PWA,IMG_09,STIM_81,4543,378.5833333333333,12,5534,10527,4993
edf17,edf17_22,22,exp_images/sentences/noagent_girl_dog.jpg,PNA,IMG_16,STIM_106,4481,320.07142857142856,14,5953,10916,4963
edf17,edf17_23,23,exp_images/sentences/noagent_driver_scooter.jpg,PNA,IMG_14,STIM_104,4445,277.8125,16,5258,10251,4993
edf17,edf17_24,24,exp_images/sentences/noagent_artist_picture.jpg,PNA,IMG_07,STIM_97,4503,300.2,15,5397,10390,4993
edf17,edf17_25,25,exp_images/sentences/Sapling.jpg,ACT,IMG_03,STIM_03,4375,336.53846153846155,13,5623,10614,4991
edf17,edf17_26,26,exp_images/sentences/Frisbee.jpg,ACT,IMG_12,STIM_12,4427,340.53846153846155,13,5515,10350,4835
edf17,edf17_27,27,exp_images/sentences/Vase.jpg,ACT,IMG_08,STIM_08,4578,508.6666666666667,9,5231,10223,4992
edf17,edf17_28,28,exp_images/sentences/Pushed-box-passive.jpg,PWA,IMG_05,STIM_23,4655,517.2222222222222,9,5554,10547,4993
edf17,edf17_29,29,exp_images/sentences/Shrub-passive.jpg,PWA,IMG_04,STIM_22,4177,208.85,20,5847,10840,4993
edf17,edf17_3,3,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,4501,281.3125,16,1115,6106,4991
edf17,edf17_30,30,exp_images/sentences/Window-passive.jpg,PWA,IMG_02,STIM_20,4488,249.33333333333334,18,5214,10206,4992
edf17,edf17_31,31,exp_images/sentences/Dog-dug-woa.jpg,PNA,IMG_13,STIM_49,4196,262.25,16,5784,10776,4992
edf17,edf17_32,32,exp_images/sentences/Veg-woa.jpg,PNA,IMG_18,STIM_54,4812,687.4285714285714,7,5833,10825,4992
edf17,edf17_33,33,exp_images/sentences/Cake-woa.jpg,PNA,IMG_15,STIM_51,4745,474.5,10,5717,10710,4993
edf17,edf17_34,34,exp_images/sentences/active_woman_clothes.jpg,ACT,IMG_06,STIM_60,4452,404.72727272727275,11,5487,10479,4992
edf17,edf17_35,35,exp_images/sentences/active_women_letter.jpg,ACT,IMG_17,STIM_71,4626,330.42857142857144,14,5567,10559,4992
edf17,edf17_36,36,exp_images/sentences/active_girl_lamp.jpg,ACT,IMG_01,STIM_55,4475,319.64285714285717,14,5206,10199,4993
edf17,edf17_4,4,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,4503,281.4375,16,1077,6070,4993
edf17,edf17_5,5,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,4401,275.0625,16,941,5934,4993
edf17,edf17_6,6,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,4374,312.42857142857144,14,1113,6105,4992
edf17,edf17_7,7,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,4682,390.1666666666667,12,692,5684,4992
edf17,edf17_8,8,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,4497,299.8,15,1107,6100,4993
edf17,edf17_9,9,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,4424,276.5,16,718,5710,4992
edf18,edf18_1,1,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,4444,246.88888888888889,18,810,5766,4956
edf18,edf18_10,10,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,3916,206.10526315789474,19,759,5751,4992
edf18,edf18_11,11,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,4271,266.9375,16,923,5708,4785
edf18,edf18_12,12,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,4184,298.85714285714283,14,901,5893,4992
edf18,edf18_13,13,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,4302,307.2857142857143,14,692,5684,4992
edf18,edf18_14,14,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,4438,246.55555555555554,18,1016,6008,4992
edf18,edf18_15,15,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,4395,274.6875,16,833,5826,4993
edf18,edf18_16,16,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,4284,225.47368421052633,19,768,5638,4870
edf18,edf18_17,17,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,4229,201.38095238095238,21,760,5653,4893
edf18,edf18_18,18,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,4275,237.5,18,715,5708,4993
edf18,edf18_19,19,exp_images/sentences/noagent_child_tabla.jpg,PNA,IMG_11,STIM_101,4155,259.6875,16,6170,11161,4991
edf18,edf18_2,2,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,4508,300.53333333333336,15,1088,6080,4992
edf18,edf18_20,20,exp_images/sentences/noagent_boy_door.jpg,PNA,IMG_10,STIM_100,4138,295.57142857142856,14,5382,10196,4814
edf18,edf18_21,21,exp_images/sentences/noagent_boy_bucket.jpg,PNA,IMG_09,STIM_99,4235,325.7692307692308,13,5625,10618,4993
edf18,edf18_22,22,exp_images/sentences/Fed-dog.jpg,ACT,IMG_16,STIM_16,4085,240.2941176470588,17,5490,10483,4993
edf18,edf18_23,23,exp_images/sentences/Washed-scooter.jpg,ACT,IMG_14,STIM_14,4203,247.23529411764707,17,5227,10220,4993
edf18,edf18_24,24,exp_images/sentences/Painting.jpg,ACT,IMG_07,STIM_07,4143,243.7058823529412,17,5405,10398,4993
edf18,edf18_25,25,exp_images/sentences/Sapling-passive.jpg,PWA,IMG_03,STIM_21,4200,280.0,15,5520,10512,4992
edf18,edf18_26,26,exp_images/sentences/Frisbee-passive.jpg,PWA,IMG_12,STIM_30,4118,316.7692307692308,13,5316,10308,4992
edf18,edf18_27,27,exp_images/sentences/Vase-passive.jpg,PWA,IMG_08,STIM_26,4068,214.10526315789474,19,5502,10400,4898
edf18,edf18_28,28,exp_images/sentences/Pushed-box-woa.jpg,PNA,IMG_05,STIM_41,4361,363.4166666666667,12,6147,11140,4993
edf18,edf18_29,29,exp_images/sentences/Shrub-woa.jpg,PNA,IMG_04,STIM_40,4277,267.3125,16,6063,11028,4965
edf18,edf18_3,3,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,4342,228.52631578947367,19,817,5809,4992
edf18,edf18_30,30,exp_images/sentences/Window-woa.jpg,PNA,IMG_02,STIM_38,4181,321.61538461538464,13,5514,10339,4825
edf18,edf18_31,31,exp_images/sentences/active_dog_hole.jpg,ACT,IMG_13,STIM_67,4260,327.6923076923077,13,5443,10435,4992
edf18,edf18_32,32,exp_images/sentences/active_boy_vegetables.jpg,ACT,IMG_18,STIM_72,4439,341.46153846153845,13,5968,10961,4993
edf18,edf18_33,33,exp_images/sentences/active_girl_cake.jpg,ACT,IMG_15,STIM_69,4164,320.3076923076923,13,5829,10821,4992
edf18,edf18_34,34,exp_images/sentences/passive_woman_clothes.jpg,PWA,IMG_06,STIM_78,4679,359.9230769230769,13,5259,10252,4993
edf18,edf18_35,35,exp_images/sentences/passive_women_letter.jpg,PWA,IMG_17,STIM_89,4462,318.7142857142857,14,5789,10781,4992
edf18,edf18_36,36,exp_images/sentences/passive_girl_lamp.jpg,PWA,IMG_01,STIM_73,4237,282.46666666666664,15,5976,10969,4993
edf18,edf18_4,4,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,4232,248.94117647058823,17,950,5942,4992
edf18,edf18_5,5,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,4644,387.0,12,1133,6125,4992
edf18,edf18_6,6,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,4407,259.2352941176471,17,901,5892,4991
edf18,edf18_7,7,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,4631,330.7857142857143,14,758,5751,4993
edf18,edf18_8,8,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,4416,232.42105263157896,19,829,5821,4992
edf18,edf18_9,9,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,4377,291.8,15,1113,6106,4993
edf19,edf19_1,1,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,4482,280.125,16,823,5815,4992
edf19,edf19_10,10,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,4774,530.4444444444445,9,792,5784,4992
edf19,edf19_11,11,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,4059,369.0,11,923,5916,4993
edf19,edf19_12,12,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,4248,354.0,12,1047,6039,4992
edf19,edf19_13,13,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,4639,421.72727272727275,11,998,5991,4993
edf19,edf19_14,14,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,4662,466.2,10,819,5811,4992
edf19,edf19_15,15,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,4729,472.9,10,667,5660,4993
edf19,edf19_16,16,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,4313,331.7692307692308,13,935,5928,4993
edf19,edf19_17,17,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,4534,323.85714285714283,14,838,5760,4922
edf19,edf19_18,18,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,4516,752.6666666666666,6,932,5896,4964
edf19,edf19_19,19,exp_images/sentences/Tabla.jpg,ACT,IMG_11,STIM_11,4329,288.6,15,6061,11054,4993
edf19,edf19_2,2,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,4352,290.1333333333333,15,1140,6132,4992
edf19,edf19_20,20,exp_images/sentences/Closed-door.jpg,ACT,IMG_10,STIM_10,4770,477.0,10,5788,10780,4992
edf19,edf19_21,21,exp_images/sentences/Bucket.jpg,ACT,IMG_09,STIM_09,4480,298.6666666666667,15,5606,10598,4992
edf19,edf19_22,22,exp_images/sentences/Fed-dog-passive.jpg,PWA,IMG_16,STIM_34,1893,157.75,12,6049,11042,4993
edf19,edf19_23,23,exp_images/sentences/Washed-scooter-passive.jpg,PWA,IMG_14,STIM_32,3924,218.0,18,5269,10261,4992
edf19,edf19_24,24,exp_images/sentences/Painting-passive.jpg,PWA,IMG_07,STIM_25,2924,224.92307692307693,13,5298,10240,4942
edf19,edf19_25,25,exp_images/sentences/Sapling-woa.jpg,PNA,IMG_03,STIM_39,2010,223.33333333333334,9,5658,10290,4632
edf19,edf19_26,26,exp_images/sentences/Frisbee-woa.jpg,PNA,IMG_12,STIM_48,2745,249.54545454545453,11,5413,10406,4993
edf19,edf19_27,27,exp_images/sentences/Vase-woa.jpg,PNA,IMG_08,STIM_44,4568,351.38461538461536,13,5199,10191,4992
edf19,edf19_28,28,exp_images/sentences/active_man_box.jpg,ACT,IMG_05,STIM_59,4294,357.8333333333333,12,6163,11155,4992
edf19,edf19_29,29,exp_images/sentences/active_man_shrub.jpg,ACT,IMG_04,STIM_58,4669,466.9,10,5555,10548,4993
edf19,edf19_3,3,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,4285,267.8125,16,951,5944,4993
edf19,edf19_30,30,exp_images/sentences/active_girl_window.jpg,ACT,IMG_02,STIM_56,4538,567.25,8,5812,10794,4982
edf19,edf19_31,31,exp_images/sentences/passive_dog_hole.jpg,PWA,IMG_13,STIM_85,4425,368.75,12,6010,11003,4993
edf19,edf19_32,32,exp_images/sentences/passive_boy_vegetables.jpg,PWA,IMG_18,STIM_90,3841,384.1,10,5690,10683,4993
edf19,edf19_33,33,exp_images/sentences/passive_girl_cake.jpg,PWA,IMG_15,STIM_87,4437,443.7,10,5516,10277,4761
edf19,edf19_34,34,exp_images/sentences/noagent_woman_clothes.jpg,PNA,IMG_06,STIM_96,3895,354.09090909090907,11,6079,10604,4525
edf19,edf19_35,35,exp_images/sentences/noagent_women_letter.jpg,PNA,IMG_17,STIM_107,3083,220.21428571428572,14,5394,10387,4993
edf19,edf19_36,36,exp_images/sentences/noagent_girl_lamp.jpg,PNA,IMG_01,STIM_91,4712,471.2,10,5646,10638,4992
edf19,edf19_4,4,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,4343,310.2142857142857,14,966,5773,4807
edf19,edf19_5,5,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,4604,328.85714285714283,14,755,5747,4992
edf19,edf19_6,6,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,4668,466.8,10,1115,6107,4992
edf19,edf19_7,7,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,4616,329.7142857142857,14,812,5804,4992
edf19,edf19_8,8,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,4736,676.5714285714286,7,657,5649,4992
edf19,edf19_9,9,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,4611,354.6923076923077,13,1079,6072,4993
edf20,edf20_1,1,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,4809,1202.25,4,1032,5933,4901
edf20,edf20_10,10,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,4552,325.14285714285717,14,982,5974,4992
edf20,edf20_11,11,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,4700,427.27272727272725,11,1140,6132,4992
edf20,edf20_12,12,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,4396,258.5882352941176,17,859,5851,4992
edf20,edf20_13,13,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,4756,679.4285714285714,7,1007,5999,4992
edf20,edf20_14,14,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,4457,297.1333333333333,15,741,5730,4989
edf20,edf20_15,15,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,4588,327.7142857142857,14,766,5758,4992
edf20,edf20_16,16,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,4674,467.4,10,1134,6126,4992
edf20,edf20_17,17,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,4562,414.72727272727275,11,651,5643,4992
edf20,edf20_18,18,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,4706,470.6,10,1101,6093,4992
edf20,edf20_19,19,exp_images/sentences/Tabla-passive.jpg,PWA,IMG_11,STIM_29,4554,414.0,11,5750,10742,4992
edf20,edf20_2,2,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,4433,277.0625,16,1133,6126,4993
edf20,edf20_20,20,exp_images/sentences/Closed-door-passive.jpg,PWA,IMG_10,STIM_28,4564,414.90909090909093,11,5679,10671,4992
edf20,edf20_21,21,exp_images/sentences/Bucket-passive.jpg,PWA,IMG_09,STIM_27,4776,597.0,8,5654,10614,4960
edf20,edf20_22,22,exp_images/sentences/Fed-dog-woa.jpg,PNA,IMG_16,STIM_52,4569,456.9,10,5218,10211,4993
edf20,edf20_23,23,exp_images/sentences/Washed-scooter-woa.jpg,PNA,IMG_14,STIM_50,4440,403.6363636363636,11,5692,10684,4992
edf20,edf20_24,24,exp_images/sentences/Painting-woa.jpg,PNA,IMG_07,STIM_43,4722,472.2,10,6060,11052,4992
edf20,edf20_25,25,exp_images/sentences/active_girl_sapling.jpg,ACT,IMG_03,STIM_57,4616,512.8888888888889,9,5643,10635,4992
edf20,edf20_26,26,exp_images/sentences/active_child_frisbee.jpg,ACT,IMG_12,STIM_66,4526,348.15384615384613,13,5982,10974,4992
edf20,edf20_27,27,exp_images/sentences/active_boy_vase.jpg,ACT,IMG_08,STIM_62,4820,688.5714285714286,7,5623,10615,4992
edf20,edf20_28,28,exp_images/sentences/passive_man_box.jpg,PWA,IMG_05,STIM_77,4626,355.84615384615387,13,5626,10618,4992
edf20,edf20_29,29,exp_images/sentences/passive_man_shrub.jpg,PWA,IMG_04,STIM_76,4742,592.75,8,5907,10899,4992
edf20,edf20_3,3,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,4592,510.22222222222223,9,991,5983,4992
edf20,edf20_30,30,exp_images/sentences/passive_girl_window.jpg,PWA,IMG_02,STIM_74,4744,790.6666666666666,6,5941,10935,4994
edf20,edf20_31,31,exp_images/sentences/noagent_dog_hole.jpg,PNA,IMG_13,STIM_103,4715,785.8333333333334,6,5330,10323,4993
edf20,edf20_32,32,exp_images/sentences/noagent_boy_vegetables.jpg,PNA,IMG_18,STIM_108,4757,792.8333333333334,6,5485,10478,4993
edf20,edf20_33,33,exp_images/sentences/noagent_girl_cake.jpg,PNA,IMG_15,STIM_105,4753,792.1666666666666,6,5702,10695,4993
edf20,edf20_34,34,exp_images/sentences/Folded-clothes.jpg,ACT,IMG_06,UNDEFINEDnull,4685,425.90909090909093,11,5670,10663,4993
edf20,edf20_35,35,exp_images/sentences/Letter.jpg,ACT,IMG_17,STIM_17,4617,384.75,12,5708,10699,4991
edf20,edf20_36,36,exp_images/sentences/Lamp.jpg,ACT,IMG_01,STIM_01,4474,344.15384615384613,13,5204,10148,4944
edf20,edf20_4,4,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,4538,453.8,10,940,5932,4992
edf20,edf20_5,5,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,4435,260.88235294117646,17,1042,6033,4991
edf20,edf20_6,6,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,4607,354.38461538461536,13,838,5831,4993
edf20,edf20_7,7,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,4741,474.1,10,1011,6004,4993
edf20,edf20_8,8,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,4612,354.7692307692308,13,852,5844,4992
edf20,edf20_9,9,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,4771,681.5714285714286,7,1007,6000,4993
edf21,edf21_1,1,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,4158,297.0,14,996,5838,4842
edf21,edf21_10,10,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,4511,347.0,13,895,5888,4993
edf21,edf21_11,11,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,4302,330.9230769230769,13,966,5958,4992
edf21,edf21_12,12,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,4461,318.64285714285717,14,887,5878,4991
edf21,edf21_13,13,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,4310,359.1666666666667,12,666,5658,4992
edf21,edf21_14,14,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,4201,350.0833333333333,12,720,5713,4993
edf21,edf21_15,15,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,4354,256.11764705882354,17,952,5906,4954
edf21,edf21_16,16,UNDEFINEDnull,UNDEFINEDnull,IMG_14,UNDEFINEDnull,4002,190.57142857142858,21,685,5677,4992
edf21,edf21_17,17,UNDEFINEDnull,UNDEFINEDnull,IMG_04,UNDEFINEDnull,4216,281.06666666666666,15,1031,6023,4992
edf21,edf21_18,18,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,4096,240.94117647058823,17,797,5789,4992
edf21,edf21_19,19,exp_images/sentences/Tabla-woa.jpg,PNA,IMG_11,STIM_47,4161,260.0625,16,6158,11151,4993
edf21,edf21_2,2,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,4500,300.0,15,886,5878,4992
edf21,edf21_20,20,exp_images/sentences/Closed-door-woa.jpg,PNA,IMG_10,STIM_46,4390,365.8333333333333,12,6160,11088,4928
edf21,edf21_21,21,exp_images/sentences/Bucket-woa.jpg,PNA,IMG_09,STIM_45,4154,296.7142857142857,14,6174,11166,4992
edf21,edf21_22,22,exp_images/sentences/active_girl_dog.jpg,ACT,IMG_16,STIM_70,4270,305.0,14,5379,10371,4992
edf21,edf21_23,23,exp_images/sentences/active_driver_scooter.jpg,ACT,IMG_14,STIM_68,4313,308.07142857142856,14,5587,10580,4993
edf21,edf21_24,24,exp_images/sentences/active_artist_picture.jpg,ACT,IMG_07,STIM_61,4266,284.4,15,5256,10248,4992
edf21,edf21_25,25,exp_images/sentences/passive_girl_sapling.jpg,PWA,IMG_03,STIM_75,4021,309.3076923076923,13,6490,11137,4647
edf21,edf21_26,26,exp_images/sentences/passive_child_frisbee.jpg,PWA,IMG_12,STIM_84,4491,561.375,8,5316,10309,4993
edf21,edf21_27,27,exp_images/sentences/passive_boy_vase.jpg,PWA,IMG_08,STIM_80,4186,299.0,14,5380,10372,4992
edf21,edf21_28,28,exp_images/sentences/noagent_man_box.jpg,PNA,IMG_05,STIM_95,4246,303.2857142857143,14,5232,10224,4992
edf21,edf21_29,29,exp_images/sentences/noagent_man_shrub.jpg,PNA,IMG_04,STIM_94,4538,1134.5,4,5919,10911,4992
edf21,edf21_3,3,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,4237,235.38888888888889,18,870,5863,4993
edf21,edf21_30,30,exp_images/sentences/noagent_girl_window.jpg,PNA,IMG_02,STIM_92,4412,490.22222222222223,9,6088,11080,4992
edf21,edf21_31,31,exp_images/sentences/Dog-dug.jpg,ACT,IMG_13,STIM_13,4361,545.125,8,5842,10835,4993
edf21,edf21_32,32,exp_images/sentences/Veg.jpg,ACT,IMG_18,STIM_18,4179,417.9,10,5573,10542,4969
edf21,edf21_33,33,exp_images/sentences/Cake.jpg,ACT,IMG_15,STIM_15,3392,484.57142857142856,7,5690,10682,4992
edf21,edf21_34,34,exp_images/sentences/Folded-clothes-passive.jpg,PWA,IMG_06,STIM_24,4599,1149.75,4,5369,10362,4993
edf21,edf21_35,35,exp_images/sentences/Letter-passive.jpg,PWA,IMG_17,STIM_35,4960,2480.0,2,5389,10381,4992
edf21,edf21_36,36,exp_images/sentences/Lamp-passive.jpg,PWA,IMG_01,STIM_19,4405,440.5,10,5906,10899,4993
edf21,edf21_4,4,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,4415,232.3684210526316,19,1057,6050,4993
edf21,edf21_5,5,UNDEFINEDnull,UNDEFINEDnull,IMG_02,UNDEFINEDnull,4267,328.2307692307692,13,1110,6103,4993
edf21,edf21_6,6,UNDEFINEDnull,UNDEFINEDnull,IMG_03,UNDEFINEDnull,4441,403.72727272727275,11,649,5642,4993
edf21,edf21_7,7,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,4078,226.55555555555554,18,849,5841,4992
edf21,edf21_8,8,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,4402,338.61538461538464,13,717,5709,4992
edf21,edf21_9,9,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,4320,254.11764705882354,17,956,5948,4992
edf22,edf22_1,1,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,4934,1233.5,4,799,5795,4996
edf22,edf22_1,1,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,4634,421.27272727272725,11,960,5956,4996
edf22,edf22_10,10,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,4437,554.625,8,803,5796,4993
edf22,edf22_10,10,UNDEFINEDnull,UNDEFINEDnull,IMG_18,UNDEFINEDnull,3451,215.6875,16,1046,6039,4993
edf22,edf22_11,11,UNDEFINEDnull,UNDEFINEDnull,IMG_15,UNDEFINEDnull,4710,392.5,12,803,5795,4992
edf22,edf22_11,11,UNDEFINEDnull,UNDEFINEDnull,IMG_16,UNDEFINEDnull,4160,208.0,20,718,5672,4954
edf22,edf22_12,12,UNDEFINEDnull,UNDEFINEDnull,IMG_07,UNDEFINEDnull,4338,216.9,20,814,5700,4886
edf22,edf22_12,12,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,4290,204.28571428571428,21,653,5645,4992
edf22,edf22_13,13,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,4466,279.125,16,689,5681,4992
edf22,edf22_13,13,UNDEFINEDnull,UNDEFINEDnull,IMG_13,UNDEFINEDnull,4253,283.53333333333336,15,1074,6067,4993
edf22,edf22_14,14,UNDEFINEDnull,UNDEFINEDnull,IMG_06,UNDEFINEDnull,4457,318.35714285714283,14,1064,5913,4849
edf22,edf22_14,14,UNDEFINEDnull,UNDEFINEDnull,IMG_17,UNDEFINEDnull,3806,346.0,11,1052,5714,4662
edf22,edf22_15,15,UNDEFINEDnull,UNDEFINEDnull,IMG_01,UNDEFINEDnull,4042,367.45454545454544,11,916,5840,4924
edf22,edf22_15,15,UNDEFINEDnull,UNDEFINEDnull,IMG_09,UNDEFINEDnull,4910,982.0,5,712,5704,4992
edf22,edf22_16,16,UNDEFINEDnull,UNDEFINEDnull,IMG_05,UNDEFINEDnull,4780,531.1111111111111,9,891,5883,4992
edf22,edf22_16,16,UNDEFINEDnull,UNDEFINEDnull,IMG_08,UNDEFINEDnull,4479,248.83333333333334,18,838,5831,4993
edf22,edf22_17,17,UNDEFINEDnull,UNDEFINEDnull,IMG_10,UNDEFINEDnull,4760,366.15384615384613,13,661,5653,4992
edf22,edf22_17,17,UNDEFINEDnull,UNDEFINEDnull,IMG_12,UNDEFINEDnull,4518,265.7647058823529,17,1109,6101,4992
edf22,edf22_18,18,UNDEFINEDnull,UNDEFINEDnull,IMG_11,UNDEFINEDnull,2884,137.33333333333334,21,1206,6134,4928
