participant_id,trial_id,language,session_type,sentence_type,trial_length_ms,total_interest_area_dwell_time,total_interest_area_entry_count,min_time_to_first_fixation,interest_area_dwell_time_normalized
edf14,14,,free_viewing,,4259.0,3119,6,788.0,0.7323315332237614
edf14,15,,free_viewing,,4066.0,3750,3,674.0,0.9222823413674373
edf14,16,,free_viewing,,4286.0,4286,6,1074.0,1.0
edf14,17,,free_viewing,,4266.0,3928,5,1556.0,0.9207688701359588
edf14,18,,free_viewing,,4423.0,4423,8,914.0,1.0
edf14,19,Punjabi,sentence_audio,passive,4443.0,3697,3,6186.0,0.8320954310150799
edf14,2,,free_viewing,,4562.0,2526,5,859.0,0.5537045155633494
edf14,20,Punjabi,sentence_audio,passive,4322.0,4322,6,6028.0,1.0
edf14,21,Punjabi,sentence_audio,passive,4631.0,4631,4,5429.0,1.0
edf14,22,Punjabi,sentence_audio,passive_dropped_agent,4404.0,2579,3,6286.0,0.5856039963669392
edf14,23,Punjabi,sentence_audio,passive_dropped_agent,4350.0,4132,2,5342.0,0.9498850574712644
edf14,24,Punjabi,sentence_audio,passive_dropped_agent,4519.0,3895,3,5321.0,0.8619163531754813
edf14,25,English,sentence_audio,active,4443.0,4169,4,5960.0,0.9383299572361017
edf14,26,English,sentence_audio,active,4672.0,4313,4,5628.0,0.9231592465753424
edf14,27,English,sentence_audio,active,4373.0,3777,6,5275.0,0.8637091241710496
edf14,28,English,sentence_audio,passive,4334.0,2965,5,5597.0,0.6841255191508998
edf14,29,English,sentence_audio,passive,4654.0,3710,5,5512.0,0.7971637301246239
edf14,3,,free_viewing,,4621.0,4621,3,1031.0,1.0
edf14,30,English,sentence_audio,passive,4663.0,4663,3,5260.0,1.0
edf14,31,English,sentence_audio,passive_dropped_agent,4350.0,3615,6,5349.0,0.8310344827586207
edf14,32,English,sentence_audio,passive_dropped_agent,4529.0,4285,3,5229.0,0.9461249724000883
edf14,33,English,sentence_audio,passive_dropped_agent,4540.0,3892,2,5830.0,0.8572687224669604
edf14,34,Punjabi,sentence_audio,active,4275.0,4275,5,5613.0,1.0
edf14,35,Punjabi,sentence_audio,active,4580.0,4000,8,5205.0,0.8733624454148472
edf14,36,Punjabi,sentence_audio,active,4296.0,3982,7,5262.0,0.9269087523277467
edf14,4,,free_viewing,,4448.0,3962,3,886.0,0.8907374100719424
edf14,5,,free_viewing,,4645.0,3847,5,662.0,0.8282023681377826
edf14,6,,free_viewing,,4651.0,4651,2,669.0,1.0
edf14,7,,free_viewing,,4434.0,1817,4,908.0,0.40978800180423997
edf14,8,,free_viewing,,4470.0,2638,3,1216.0,0.5901565995525727
edf14,9,,free_viewing,,4430.0,3942,3,1134.0,0.8898419864559819
edf15,1,,free_viewing,,4527.0,3935,10,1306.0,0.8692290700242986
edf15,10,,free_viewing,,4359.0,3804,5,1156.0,0.8726772195457674
edf15,11,,free_viewing,,4608.0,4608,3,668.0,1.0
edf15,12,,free_viewing,,4298.0,4298,5,799.0,1.0
edf15,13,,free_viewing,,4426.0,4236,7,697.0,0.9570718481699051
edf15,14,,free_viewing,,4082.0,4040,7,798.0,0.9897109260166586
edf15,15,,free_viewing,,4453.0,4453,4,940.0,1.0
edf15,16,,free_viewing,,4149.0,4149,5,734.0,1.0
edf15,17,,free_viewing,,4378.0,4378,8,774.0,1.0
edf15,18,,free_viewing,,4367.0,4367,10,750.0,1.0
edf15,19,Punjabi,sentence_audio,passive_dropped_agent,4438.0,3496,8,6256.0,0.7877422262280307
edf15,2,,free_viewing,,4303.0,4303,7,790.0,1.0
edf15,20,Punjabi,sentence_audio,passive_dropped_agent,4650.0,4650,9,5481.0,1.0
edf15,21,Punjabi,sentence_audio,passive_dropped_agent,4522.0,4390,8,6120.0,0.9708093763821318
edf15,22,English,sentence_audio,active,4320.0,3557,10,5866.0,0.8233796296296296
edf15,23,English,sentence_audio,active,4338.0,4338,5,5905.0,1.0
edf15,24,English,sentence_audio,active,3849.0,3717,10,5189.0,0.965705378020265
edf15,25,English,sentence_audio,passive,4421.0,4421,6,5293.0,1.0
edf15,26,English,sentence_audio,passive,4344.0,3830,5,5588.0,0.8816758747697975
edf15,27,English,sentence_audio,passive,4442.0,4442,8,5873.0,1.0
edf15,28,English,sentence_audio,passive_dropped_agent,4084.0,4084,9,5664.0,1.0
edf15,29,English,sentence_audio,passive_dropped_agent,4461.0,4461,6,5412.0,1.0
edf15,3,,free_viewing,,4339.0,3944,6,1272.0,0.90896519935469
edf15,30,English,sentence_audio,passive_dropped_agent,3890.0,3646,7,5998.0,0.9372750642673522
edf15,31,Punjabi,sentence_audio,active,4091.0,3683,8,5598.0,0.900268882913713
edf15,32,Punjabi,sentence_audio,active,4079.0,4033,6,5427.0,0.9887227261583722
edf15,33,Punjabi,sentence_audio,active,4392.0,3948,8,5922.0,0.8989071038251366
edf15,34,Punjabi,sentence_audio,passive,4115.0,4115,8,5571.0,1.0
edf15,35,Punjabi,sentence_audio,passive,4561.0,4561,5,5841.0,1.0
edf15,36,Punjabi,sentence_audio,passive,4280.0,4117,5,6002.0,0.9619158878504673
edf15,4,,free_viewing,,4279.0,4279,12,797.0,1.0
edf15,5,,free_viewing,,4375.0,4312,5,1040.0,0.9856
edf15,6,,free_viewing,,4234.0,4196,3,1128.0,0.9910250354274918
edf15,7,,free_viewing,,4546.0,4546,7,794.0,1.0
edf15,8,,free_viewing,,4236.0,2267,4,954.0,0.5351746931067044
edf15,9,,free_viewing,,4387.0,3995,7,1039.0,0.9106450877592888
edf16,1,,free_viewing,,4529.0,4529,7,1105.0,1.0
edf16,10,,free_viewing,,4597.0,4597,8,1061.0,1.0
edf16,11,,free_viewing,,4695.0,4695,4,788.0,1.0
edf16,12,,free_viewing,,4806.0,4519,4,1358.0,0.9402829796088223
edf16,13,,free_viewing,,4593.0,4593,4,725.0,1.0
edf16,14,,free_viewing,,4789.0,4789,3,1062.0,1.0
edf16,15,,free_viewing,,4255.0,4111,7,1140.0,0.9661574618096357
edf16,16,,free_viewing,,4860.0,4860,4,999.0,1.0
edf16,17,,free_viewing,,4758.0,4563,5,934.0,0.9590163934426229
edf16,18,,free_viewing,,4790.0,4790,4,1154.0,1.0
edf16,19,English,sentence_audio,active,4471.0,3599,6,5490.0,0.8049653321404607
edf16,2,,free_viewing,,4536.0,4244,9,697.0,0.935626102292769
edf16,20,English,sentence_audio,active,4656.0,4406,5,5484.0,0.9463058419243986
edf16,21,English,sentence_audio,active,4846.0,4846,1,5758.0,1.0
edf16,22,English,sentence_audio,passive,4634.0,4634,5,5832.0,1.0
edf16,23,English,sentence_audio,passive,4704.0,4704,5,5493.0,1.0
edf16,24,English,sentence_audio,passive,4738.0,4738,3,5964.0,1.0
edf16,25,English,sentence_audio,passive_dropped_agent,4670.0,4236,4,6126.0,0.9070663811563169
edf16,26,English,sentence_audio,passive_dropped_agent,4554.0,3233,5,6586.0,0.709925340360123
edf16,27,English,sentence_audio,passive_dropped_agent,4618.0,4618,2,5865.0,1.0
edf16,28,Punjabi,sentence_audio,active,4467.0,4467,7,6002.0,1.0
edf16,29,Punjabi,sentence_audio,active,4644.0,4294,5,5194.0,0.9246339362618432
edf16,3,,free_viewing,,4412.0,4128,7,1125.0,0.9356300997280145
edf16,30,Punjabi,sentence_audio,active,4534.0,4302,6,6314.0,0.948831054256727
edf16,31,Punjabi,sentence_audio,passive,4532.0,4532,3,5263.0,1.0
edf16,32,Punjabi,sentence_audio,passive,4705.0,4705,3,5807.0,1.0
edf16,33,Punjabi,sentence_audio,passive,4683.0,4435,5,6018.0,0.9470424941276959
edf16,34,Punjabi,sentence_audio,passive_dropped_agent,4683.0,4429,5,5920.0,0.9457612641469144
edf16,35,Punjabi,sentence_audio,passive_dropped_agent,4635.0,4635,3,5885.0,1.0
edf16,36,Punjabi,sentence_audio,passive_dropped_agent,4645.0,3941,6,5884.0,0.8484391819160387
edf16,4,,free_viewing,,4545.0,4189,6,1115.0,0.9216721672167216
edf16,5,,free_viewing,,4281.0,4281,8,925.0,1.0
edf16,6,,free_viewing,,4579.0,4579,4,1122.0,1.0
edf16,7,,free_viewing,,4362.0,3665,6,1118.0,0.8402109124254928
edf16,8,,free_viewing,,4496.0,4496,5,820.0,1.0
edf16,9,,free_viewing,,4742.0,4742,6,1067.0,1.0
edf17,1,,free_viewing,,4523.0,4022,7,1018.0,0.8892328100818041
edf17,10,,free_viewing,,4936.0,4936,2,857.0,1.0
edf17,11,,free_viewing,,4493.0,2961,4,777.0,0.6590251502336969
edf17,12,,free_viewing,,4167.0,3931,5,1048.0,0.943364530837533
edf17,13,,free_viewing,,4404.0,2986,6,782.0,0.6780199818346957
edf17,14,,free_viewing,,4906.0,4906,3,1062.0,1.0
edf17,15,,free_viewing,,4807.0,4807,3,1033.0,1.0
edf17,16,,free_viewing,,4426.0,4426,7,745.0,1.0
edf17,17,,free_viewing,,4390.0,3626,6,781.0,0.8259681093394078
edf17,18,,free_viewing,,4614.0,4404,4,857.0,0.9544863459037711
edf17,19,English,sentence_audio,passive,4271.0,2092,6,5616.0,0.4898150316085226
edf17,2,,free_viewing,,4381.0,3793,7,661.0,0.865784067564483
edf17,20,English,sentence_audio,passive,4312.0,4038,8,5858.0,0.936456400742115
edf17,21,English,sentence_audio,passive,4543.0,4543,5,5534.0,1.0
edf17,22,English,sentence_audio,passive_dropped_agent,4481.0,2446,5,6410.0,0.5458602990403928
edf17,23,English,sentence_audio,passive_dropped_agent,4445.0,4445,3,5258.0,1.0
edf17,24,English,sentence_audio,passive_dropped_agent,4503.0,4503,5,5397.0,1.0
edf17,25,Punjabi,sentence_audio,active,4375.0,4375,4,5623.0,1.0
edf17,26,Punjabi,sentence_audio,active,4427.0,3896,4,5728.0,0.8800542127851818
edf17,27,Punjabi,sentence_audio,active,4578.0,4578,5,5231.0,1.0
edf17,28,Punjabi,sentence_audio,passive,4655.0,4655,3,5554.0,1.0
edf17,29,Punjabi,sentence_audio,passive,4177.0,4105,8,5847.0,0.9827627483840077
edf17,3,,free_viewing,,4501.0,4501,5,1115.0,1.0
edf17,30,Punjabi,sentence_audio,passive,4488.0,4108,7,5442.0,0.9153297682709447
edf17,31,Punjabi,sentence_audio,passive_dropped_agent,4196.0,3472,4,5784.0,0.8274547187797903
edf17,32,Punjabi,sentence_audio,passive_dropped_agent,4812.0,4698,3,5833.0,0.9763092269326683
edf17,33,Punjabi,sentence_audio,passive_dropped_agent,4745.0,4566,5,5926.0,0.9622760800842992
edf17,34,English,sentence_audio,active,4452.0,4209,4,5756.0,0.9454177897574124
edf17,35,English,sentence_audio,active,4626.0,4237,3,5567.0,0.9159100734976221
edf17,36,English,sentence_audio,active,4475.0,4475,6,5206.0,1.0
edf17,4,,free_viewing,,4503.0,1998,5,1286.0,0.44370419720186544
edf17,5,,free_viewing,,4401.0,3328,8,1150.0,0.7561917745966825
edf17,6,,free_viewing,,4374.0,3962,4,1113.0,0.9058070416095108
edf17,7,,free_viewing,,4682.0,4682,3,692.0,1.0
edf17,8,,free_viewing,,4497.0,4497,5,1107.0,1.0
edf17,9,,free_viewing,,4424.0,4424,7,718.0,1.0
edf18,1,,free_viewing,,4444.0,4444,7,810.0,1.0
edf18,10,,free_viewing,,3916.0,2583,6,958.0,0.6596016343207355
edf18,11,,free_viewing,,4271.0,3133,4,923.0,0.733551861390775
edf18,12,,free_viewing,,4184.0,4184,4,901.0,1.0
edf18,13,,free_viewing,,4302.0,4302,7,692.0,1.0
edf18,14,,free_viewing,,4438.0,4438,5,1016.0,1.0
edf18,15,,free_viewing,,4395.0,3926,4,1074.0,0.893287827076223
edf18,16,,free_viewing,,4284.0,4046,4,1042.0,0.9444444444444444
edf18,17,,free_viewing,,4229.0,4101,5,760.0,0.9697327973516198
edf18,18,,free_viewing,,4275.0,4275,6,715.0,1.0
edf18,19,English,sentence_audio,passive_dropped_agent,4155.0,3189,5,6388.0,0.7675090252707581
edf18,2,,free_viewing,,4508.0,4172,6,1306.0,0.9254658385093167
edf18,20,English,sentence_audio,passive_dropped_agent,4138.0,4138,12,5382.0,1.0
edf18,21,English,sentence_audio,passive_dropped_agent,4235.0,3961,7,5625.0,0.9353010625737899
edf18,22,Punjabi,sentence_audio,active,4085.0,3981,8,5490.0,0.9745410036719706
edf18,23,Punjabi,sentence_audio,active,4203.0,4203,5,5227.0,1.0
edf18,24,Punjabi,sentence_audio,active,4143.0,4143,7,5405.0,1.0
edf18,25,Punjabi,sentence_audio,passive,4200.0,4200,7,5520.0,1.0
edf18,26,Punjabi,sentence_audio,passive,4118.0,3986,6,5486.0,0.9679456046624575
edf18,27,Punjabi,sentence_audio,passive,4068.0,4068,6,5502.0,1.0
edf18,28,Punjabi,sentence_audio,passive_dropped_agent,4361.0,4199,6,6147.0,0.9628525567530383
edf18,29,Punjabi,sentence_audio,passive_dropped_agent,4277.0,4277,4,6063.0,1.0
edf18,3,,free_viewing,,4342.0,4342,4,817.0,1.0
edf18,30,Punjabi,sentence_audio,passive_dropped_agent,4181.0,3985,7,5740.0,0.9531212628557761
edf18,31,English,sentence_audio,active,4260.0,4260,3,5443.0,1.0
edf18,32,English,sentence_audio,active,4439.0,4309,5,5968.0,0.9707141248028835
edf18,33,English,sentence_audio,active,4164.0,4010,5,5829.0,0.9630163304514889
edf18,34,English,sentence_audio,passive,4679.0,4593,4,5259.0,0.9816200042744176
edf18,35,English,sentence_audio,passive,4462.0,4462,5,5789.0,1.0
edf18,36,English,sentence_audio,passive,4237.0,4237,7,5976.0,1.0
edf18,4,,free_viewing,,4232.0,4004,6,950.0,0.946124763705104
edf18,5,,free_viewing,,4644.0,4396,6,1133.0,0.9465977605512489
edf18,6,,free_viewing,,4407.0,4123,6,901.0,0.9355570683004312
edf18,7,,free_viewing,,4631.0,4631,3,758.0,1.0
edf18,8,,free_viewing,,4416.0,3814,5,829.0,0.863677536231884
edf18,9,,free_viewing,,4377.0,3341,10,1113.0,0.7633082019648161
edf19,1,,free_viewing,,4482.0,3815,6,1278.0,0.8511825078090138
edf19,10,,free_viewing,,4774.0,4774,5,792.0,1.0
edf19,11,,free_viewing,,4059.0,4059,6,923.0,1.0
edf19,12,,free_viewing,,4248.0,1926,5,1328.0,0.4533898305084746
edf19,13,,free_viewing,,4639.0,4273,3,1422.0,0.9211036861392542
edf19,14,,free_viewing,,4662.0,1610,4,819.0,0.34534534534534533
edf19,15,,free_viewing,,4729.0,4729,5,667.0,1.0
edf19,16,,free_viewing,,4313.0,4313,3,935.0,1.0
edf19,17,,free_viewing,,4534.0,4534,4,838.0,1.0
edf19,18,,free_viewing,,4516.0,4448,1,932.0,0.9849424269264836
edf19,19,Punjabi,sentence_audio,active,4329.0,3378,8,6240.0,0.7803187803187803
edf19,2,,free_viewing,,4352.0,3200,6,1320.0,0.7352941176470589
edf19,20,Punjabi,sentence_audio,active,4770.0,4770,4,5788.0,1.0
edf19,21,Punjabi,sentence_audio,active,4480.0,4480,7,5606.0,1.0
edf19,22,Punjabi,sentence_audio,passive,1893.0,1869,7,6049.0,0.9873217115689382
edf19,23,Punjabi,sentence_audio,passive,3924.0,3392,7,5269.0,0.8644240570846076
edf19,24,Punjabi,sentence_audio,passive,2924.0,2792,6,5298.0,0.9548563611491108
edf19,25,Punjabi,sentence_audio,passive_dropped_agent,2010.0,1124,3,5658.0,0.5592039800995025
edf19,26,Punjabi,sentence_audio,passive_dropped_agent,2745.0,1870,4,5694.0,0.6812386156648452
edf19,27,Punjabi,sentence_audio,passive_dropped_agent,4568.0,3566,7,5199.0,0.7806479859894921
edf19,28,English,sentence_audio,active,4294.0,3471,4,6354.0,0.8083372147182114
edf19,29,English,sentence_audio,active,4669.0,4669,4,5555.0,1.0
edf19,3,,free_viewing,,4285.0,2542,6,1126.0,0.5932322053675613
edf19,30,English,sentence_audio,active,4538.0,3882,5,6142.0,0.8554429263992949
edf19,31,English,sentence_audio,passive,4425.0,4199,5,6010.0,0.9489265536723164
edf19,32,English,sentence_audio,passive,3841.0,3513,4,6018.0,0.9146055714657642
edf19,33,English,sentence_audio,passive,4437.0,1887,4,5844.0,0.42528735632183906
edf19,34,English,sentence_audio,passive_dropped_agent,3895.0,3611,5,6079.0,0.9270860077021823
edf19,35,English,sentence_audio,passive_dropped_agent,3083.0,2701,4,6198.0,0.8760947129419396
edf19,36,English,sentence_audio,passive_dropped_agent,4712.0,4594,7,5794.0,0.9749575551782682
edf19,4,,free_viewing,,4343.0,2529,6,966.0,0.582316371172001
edf19,5,,free_viewing,,4604.0,4469,2,932.0,0.9706776715899218
edf19,6,,free_viewing,,4668.0,4404,7,1115.0,0.9434447300771208
edf19,7,,free_viewing,,4616.0,4458,7,1000.0,0.9657712305025996
edf19,8,,free_viewing,,4736.0,4231,2,657.0,0.8933699324324325
edf19,9,,free_viewing,,4611.0,4611,3,1079.0,1.0
edf20,1,,free_viewing,,4809.0,3807,2,1032.0,0.7916406737367436
edf20,10,,free_viewing,,4552.0,4292,5,982.0,0.9428822495606327
edf20,11,,free_viewing,,4700.0,4700,2,1140.0,1.0
edf20,12,,free_viewing,,4396.0,4222,5,859.0,0.9604185623293904
edf20,13,,free_viewing,,4756.0,4116,3,1216.0,0.8654331370899916
edf20,14,,free_viewing,,4457.0,4457,6,741.0,1.0
edf20,15,,free_viewing,,4588.0,4314,4,766.0,0.9402789886660854
edf20,16,,free_viewing,,4674.0,4378,2,1468.0,0.936670945656825
edf20,17,,free_viewing,,4562.0,2102,5,651.0,0.4607628233231039
edf20,18,,free_viewing,,4706.0,4706,6,1101.0,1.0
edf20,19,Punjabi,sentence_audio,passive,4554.0,4038,4,5968.0,0.8866930171277997
edf20,2,,free_viewing,,4433.0,3497,6,1133.0,0.7888563049853372
edf20,20,Punjabi,sentence_audio,passive,4564.0,4564,5,5679.0,1.0
edf20,21,Punjabi,sentence_audio,passive,4776.0,4776,3,5654.0,1.0
edf20,22,Punjabi,sentence_audio,passive_dropped_agent,4569.0,2913,4,5454.0,0.6375574523965857
edf20,23,Punjabi,sentence_audio,passive_dropped_agent,4440.0,4440,3,5692.0,1.0
edf20,24,Punjabi,sentence_audio,passive_dropped_agent,4722.0,4722,3,6060.0,1.0
edf20,25,English,sentence_audio,active,4616.0,4616,6,5643.0,1.0
edf20,26,English,sentence_audio,active,4526.0,3554,6,6222.0,0.7852408307556341
edf20,27,English,sentence_audio,active,4820.0,4820,3,5623.0,1.0
edf20,28,English,sentence_audio,passive,4626.0,4626,6,5626.0,1.0
edf20,29,English,sentence_audio,passive,4742.0,4742,3,5907.0,1.0
edf20,3,,free_viewing,,4592.0,4592,5,991.0,1.0
edf20,30,English,sentence_audio,passive,4744.0,4572,4,5941.0,0.9637436762225969
edf20,31,English,sentence_audio,passive_dropped_agent,4715.0,4715,3,5330.0,1.0
edf20,32,English,sentence_audio,passive_dropped_agent,4757.0,4572,2,5712.0,0.9611099432415388
edf20,33,English,sentence_audio,passive_dropped_agent,4753.0,4753,5,5702.0,1.0
edf20,34,Punjabi,sentence_audio,active,4685.0,4685,4,5670.0,1.0
edf20,35,Punjabi,sentence_audio,active,4617.0,4617,5,5708.0,1.0
edf20,36,Punjabi,sentence_audio,active,4474.0,4402,4,5204.0,0.983907018328118
edf20,4,,free_viewing,,4538.0,4194,3,940.0,0.9241956809167033
edf20,5,,free_viewing,,4435.0,4273,4,1042.0,0.9634723788049605
edf20,6,,free_viewing,,4607.0,4323,4,838.0,0.9383546776644237
edf20,7,,free_viewing,,4741.0,4543,3,1011.0,0.9582366589327146
edf20,8,,free_viewing,,4612.0,4612,3,852.0,1.0
edf20,9,,free_viewing,,4771.0,4771,4,1007.0,1.0
edf21,1,,free_viewing,,4158.0,3676,7,1236.0,0.8840788840788841
edf21,10,,free_viewing,,4511.0,3879,9,895.0,0.8598980270450011
edf21,11,,free_viewing,,4302.0,4184,5,966.0,0.9725708972570897
edf21,12,,free_viewing,,4461.0,4302,5,1080.0,0.9643577673167452
edf21,13,,free_viewing,,4310.0,4310,6,666.0,1.0
edf21,14,,free_viewing,,4201.0,3743,6,1088.0,0.8909783384908355
edf21,15,,free_viewing,,4354.0,4230,7,952.0,0.9715204409738172
edf21,16,,free_viewing,,4002.0,4002,7,685.0,1.0
edf21,17,,free_viewing,,4216.0,3206,5,1031.0,0.7604364326375711
edf21,18,,free_viewing,,4096.0,4096,9,797.0,1.0
edf21,19,Punjabi,sentence_audio,passive_dropped_agent,4161.0,3459,8,6314.0,0.8312905551550108
edf21,2,,free_viewing,,4500.0,4500,6,886.0,1.0
edf21,20,Punjabi,sentence_audio,passive_dropped_agent,4390.0,4248,6,6160.0,0.9676537585421412
edf21,21,Punjabi,sentence_audio,passive_dropped_agent,4154.0,4030,7,6174.0,0.9701492537313433
edf21,22,English,sentence_audio,active,4270.0,4004,9,5379.0,0.9377049180327869
edf21,23,English,sentence_audio,active,4313.0,4227,4,5587.0,0.9800602828657548
edf21,24,English,sentence_audio,active,4266.0,4266,5,5256.0,1.0
edf21,25,English,sentence_audio,passive,4021.0,4021,4,6490.0,1.0
edf21,26,English,sentence_audio,passive,4491.0,4333,1,5510.0,0.9648185259407704
edf21,27,English,sentence_audio,passive,4186.0,3586,5,5380.0,0.8566650740563784
edf21,28,English,sentence_audio,passive_dropped_agent,4246.0,4120,8,5232.0,0.970325011775789
edf21,29,English,sentence_audio,passive_dropped_agent,4538.0,4538,2,5919.0,1.0
edf21,3,,free_viewing,,4237.0,3263,10,1068.0,0.7701203681850366
edf21,30,English,sentence_audio,passive_dropped_agent,4412.0,4252,6,6282.0,0.9637352674524026
edf21,31,Punjabi,sentence_audio,active,4361.0,4361,4,5842.0,1.0
edf21,32,Punjabi,sentence_audio,active,4179.0,4179,4,5573.0,1.0
edf21,33,Punjabi,sentence_audio,active,3392.0,3232,4,5690.0,0.9528301886792453
edf21,34,Punjabi,sentence_audio,passive,4599.0,4599,4,5369.0,1.0
edf21,35,Punjabi,sentence_audio,passive,4960.0,4960,1,5389.0,1.0
edf21,36,Punjabi,sentence_audio,passive,4405.0,4233,6,6110.0,0.9609534619750284
edf21,4,,free_viewing,,4415.0,4415,9,1057.0,1.0
edf21,5,,free_viewing,,4267.0,3935,9,1110.0,0.9221935786266698
edf21,6,,free_viewing,,4441.0,4145,4,649.0,0.9333483449673496
edf21,7,,free_viewing,,4078.0,3655,8,849.0,0.896272682687592
edf21,8,,free_viewing,,4402.0,4402,8,717.0,1.0
edf21,9,,free_viewing,,4320.0,4218,6,956.0,0.9763888888888889
edf22,1,,free_viewing,,4934.0,6818,5,799.0,1.3818402918524524
edf22,10,,free_viewing,,4437.0,7447,9,1260.0,1.6783862970475547
edf22,11,,free_viewing,,4710.0,7244,11,874.0,1.5380042462845012
edf22,12,,free_viewing,,4338.0,6028,16,814.0,1.3895804518211157
edf22,13,,free_viewing,,4466.0,8697,8,689.0,1.9473802060008956
edf22,14,,free_viewing,,4457.0,7307,7,1160.0,1.639443571909356
edf22,15,,free_viewing,,4910.0,5682,6,978.0,1.1572301425661915
edf22,16,,free_viewing,,4780.0,8481,12,838.0,1.7742677824267783
edf22,17,,free_viewing,,4760.0,7254,7,661.0,1.5239495798319327
edf22,18,,free_viewing,,4718.0,5176,3,856.0,1.0970750317931326
edf22,19,English,sentence_audio,active,4803.0,6466,8,5846.0,1.3462419321257548
edf22,2,,free_viewing,,4691.0,8156,6,738.0,1.7386484758047325
edf22,20,English,sentence_audio,active,4835.0,9251,6,5519.0,1.913340227507756
edf22,21,English,sentence_audio,active,4807.0,7609,11,5798.0,1.582899937591013
edf22,22,English,sentence_audio,passive,4725.0,8418,3,5680.0,1.7815873015873016
edf22,23,English,sentence_audio,passive,4607.0,7495,8,5352.0,1.626872151074452
edf22,24,English,sentence_audio,passive,4197.0,8311,11,5518.0,1.9802239695020252
edf22,25,English,sentence_audio,passive_dropped_agent,4445.0,7232,8,5740.0,1.6269966254218222
edf22,26,English,sentence_audio,passive_dropped_agent,4710.0,6264,6,5884.0,1.329936305732484
edf22,27,English,sentence_audio,passive_dropped_agent,4878.0,8789,4,5242.0,1.8017630176301762
edf22,28,Punjabi,sentence_audio,active,4926.0,7529,6,6072.0,1.5284206252537555
edf22,29,Punjabi,sentence_audio,active,4846.0,8257,8,5284.0,1.7038794882377217
edf22,3,,free_viewing,,4708.0,8416,11,706.0,1.7875955819881053
edf22,30,Punjabi,sentence_audio,active,4466.0,7970,12,5732.0,1.7845947156291984
edf22,31,Punjabi,sentence_audio,passive,4541.0,4393,7,5916.0,0.9674080598987007
edf22,32,Punjabi,sentence_audio,passive,4863.0,8952,6,5870.0,1.8408389882788403
edf22,33,Punjabi,sentence_audio,passive,4763.0,6647,9,5996.0,1.3955490237245434
edf22,34,Punjabi,sentence_audio,passive_dropped_agent,4842.0,6625,4,5384.0,1.3682362660057827
edf22,35,Punjabi,sentence_audio,passive_dropped_agent,4681.0,7587,5,5429.0,1.6208075197607348
edf22,36,Punjabi,sentence_audio,passive_dropped_agent,4857.0,8705,6,5513.0,1.7922585958410542
edf22,4,,free_viewing,,4506.0,8496,6,965.0,1.885486018641811
edf22,5,,free_viewing,,4765.0,8818,5,971.0,1.8505771248688352
edf22,6,,free_viewing,,4544.0,7501,12,1063.0,1.6507482394366197
edf22,7,,free_viewing,,4909.0,8637,11,917.0,1.7594214707679772
edf22,8,,free_viewing,,4656.0,8436,9,751.0,1.8118556701030928
edf22,9,,free_viewing,,4695.0,8697,11,921.0,1.8523961661341852
edf23,1,,free_viewing,,4685.0,4282,6,954.0,0.9139807897545358
edf23,10,,free_viewing,,4536.0,3476,6,978.0,0.7663139329805997
edf23,11,,free_viewing,,4426.0,4210,4,800.0,0.9511974694984184
edf23,12,,free_viewing,,4191.0,3577,5,1036.0,0.8534955857790504
edf23,13,,free_viewing,,4294.0,4294,11,1089.0,1.0
edf23,14,,free_viewing,,4434.0,3080,6,1110.0,0.6946323861073522
edf23,15,,free_viewing,,4390.0,3508,6,1340.0,0.7990888382687927
edf23,16,,free_viewing,,4143.0,3221,7,930.0,0.7774559497948347
edf23,17,,free_viewing,,4575.0,4433,4,685.0,0.9689617486338797
edf23,18,,free_viewing,,4763.0,4763,4,993.0,1.0
edf23,19,English,sentence_audio,passive,3998.0,2778,7,6308.0,0.6948474237118559
edf23,2,,free_viewing,,4469.0,3991,8,960.0,0.8930409487581115
edf23,20,English,sentence_audio,passive,3031.0,2791,4,5771.0,0.9208182118112834
edf23,21,English,sentence_audio,passive,4891.0,4891,3,5785.0,1.0
edf23,22,English,sentence_audio,passive_dropped_agent,2671.0,1158,3,6210.0,0.4335454885810558
edf23,23,English,sentence_audio,passive_dropped_agent,4342.0,3274,3,5497.0,0.7540304007369876
edf23,24,English,sentence_audio,passive_dropped_agent,4627.0,2561,5,5515.0,0.5534903825372812
edf23,25,Punjabi,sentence_audio,active,4431.0,4431,10,5719.0,1.0
edf23,26,Punjabi,sentence_audio,active,3922.0,1974,4,6086.0,0.5033146353901071
edf23,27,Punjabi,sentence_audio,active,4315.0,3943,7,5275.0,0.9137891077636153
edf23,28,Punjabi,sentence_audio,passive,4007.0,3275,7,5409.0,0.8173196905415523
edf23,29,Punjabi,sentence_audio,passive,3963.0,3071,8,5334.0,0.7749179914206409
edf23,3,,free_viewing,,4691.0,4339,6,1047.0,0.924962694521424
edf23,30,Punjabi,sentence_audio,passive,4458.0,4320,4,6109.0,0.9690444145356663
edf23,31,Punjabi,sentence_audio,passive_dropped_agent,4588.0,3408,7,5514.0,0.7428073234524848
edf23,32,Punjabi,sentence_audio,passive_dropped_agent,4354.0,4354,5,5809.0,1.0
edf23,33,Punjabi,sentence_audio,passive_dropped_agent,4378.0,2104,6,6778.0,0.48058474189127454
edf23,34,English,sentence_audio,active,3406.0,3356,5,5212.0,0.9853200234879624
