participant_id,source_file,data_file,eye_reported,eye_tracked,grouping_variables,ia_area,ia_average_fix_pupil_size,ia_bottom,ia_dwell_time,ia_dwell_time_pct,ia_dynamic,ia_end_time,ia_first_fixation_duration,ia_first_fixation_index,ia_first_fixation_previous_fix_ia,ia_first_fixation_previous_iareas,ia_first_fixation_run_index,ia_first_fixation_time,ia_first_fixation_visited_ia_count,ia_first_fixation_x,ia_first_fixation_y,ia_first_fix_progressive,ia_first_run_dwell_time,ia_first_run_end_time,ia_first_run_fixation_pct,ia_first_run_fixation_count,ia_first_run_landing_position,ia_first_run_launch_site,ia_first_run_launch_x,ia_first_run_launch_y,ia_first_run_start_time,ia_first_saccade_amplitude,ia_first_saccade_angle,ia_first_saccade_end_time,ia_first_saccade_index,ia_first_saccade_start_time,ia_fixation_pct,ia_fixation_count,ia_fsa_count_2,ia_fsa_count_3,ia_fsa_count_1,ia_fsa_duration_2,ia_fsa_duration_3,ia_fsa_duration_1,ia_group,ia_id,ia_instances_count,ia_label,ia_last_fixation_duration,ia_last_fixation_run,ia_last_fixation_time,ia_last_fixation_x,ia_last_fixation_y,ia_last_run_dwell_time,ia_last_run_end_time,ia_last_run_fixation_pct,ia_last_run_fixation_count,ia_last_run_landing_position,ia_last_run_launch_site,ia_last_run_launch_x,ia_last_run_launch_y,ia_last_run_start_time,ia_last_saccade_amplitude,ia_last_saccade_angle,ia_last_saccade_end_time,ia_last_saccade_index,ia_last_saccade_start_time,ia_left,ia_legal,ia_legal_immediate,ia_max_fix_pupil_size,ia_min_fix_pupil_size,ia_points,ia_regression_in,ia_regression_in_count,ia_regression_out,ia_regression_out_count,ia_regression_out_full,ia_regression_out_full_count,ia_regression_path_duration,ia_right,ia_run_count,ia_second_fixation_duration,ia_second_fixation_run,ia_second_fixation_time,ia_second_fixation_x,ia_second_fixation_y,ia_second_run_dwell_time,ia_second_run_end_time,ia_second_run_fixation_pct,ia_second_run_fixation_count,ia_second_run_landing_position,ia_second_run_launch_site,ia_second_run_launch_x,ia_second_run_launch_y,ia_second_run_start_time,ia_selective_regression_path_duration,ia_skip,ia_spillover,ia_start_time,ia_third_fixation_duration,ia_third_fixation_run,ia_third_fixation_time,ia_third_fixation_x,ia_third_fixation_y,ia_third_run_dwell_time,ia_third_run_end_time,ia_third_run_fixation_pct,ia_third_run_fixation_count,ia_third_run_landing_position,ia_third_run_launch_site,ia_third_run_launch_x,ia_third_run_launch_y,ia_third_run_start_time,ia_top,ia_type,interest_area_fixation_sequence,ip_end_event_matched,ip_end_time,ip_index,ip_label,ip_start_event_matched,ip_start_time,recording_session_label,reporting_method,sampling_rate,time_scale,trial_dwell_time,trial_fixation_count,trial_ia_count,trial_index,trial_label,trial_start_time,trial_total_visited_ia_count,audio,exp_id,image,image_id,language,s1_crosshair_onset_time,s1_crosshair_s_onset_time,s1_image_onset_time,s1_sentence_onset_time,sentence,session_var,stim_id,stimulus_file,tr1_crosshair_onset_time,tr1_image_onset_time,voice_id,session_type,sentence_type,trial_id
edf41,interest_area_edf41_2025_10_28_15_32.xls,edf41_2025_10_28_15_32.EDF,RIGHT,Binocular,RECORDING_SESSION,103522.0,305.11,659.0,2715,0.6676,False,,50.0,1.0,,,1.0,1008.0,0.0,946.0,548.4,1.0,170.0,1200.0,0.1176,2.0,492.0,,,,1008.0,,,,,,0.5294,9,6,1.0,,2343,308.0,,,2,,s_dog_dog_dug_hole,1343.0,3.0,4656.0,862.0,526.2,1957.0,5999.0,0.1765,3.0,423.3,-711.1,1165.1,708.9,3776.0,1.74,90.0,4654.0,16.0,4408.0,454.0,1,1,338.0,264.0,,1.0,1.0,0.0,0.0,0.0,0.0,170.0,996.0,3,120.0,1.0,1082.0,979.4,612.8,588.0,2946.0,0.2353,4.0,492.3,-555.6,1009.6,674.6,2082.0,170.0,0,308.0,,152.0,2.0,2082.0,946.3,567.7,1957.0,5999.0,0.1765,3.0,423.3,-711.1,1165.1,708.9,3776.0,468.0,RECTANGLE,"[2, 3, 0, 2, 0, 3, 2]",True,645783,1,all_images,True,640792,edf41_2025_10_28_15_32,Fixations,500.0,Trial Relative,4067.0,17,2,14,Trial: 14,639784,2,,,exp_images/images/dog_dug_hole.jpg,IMG_13,,,,,,,free_view,,,179319.0,180173.0,,free_viewing,,14
edf41,interest_area_edf41_2025_10_28_15_32.xls,edf41_2025_10_28_15_32.EDF,RIGHT,Binocular,RECORDING_SESSION,98746.0,298.5,889.0,492,0.121,False,,308.0,3.0,2.0,[2],2.0,1234.0,1.0,1019.9,750.5,1.0,308.0,1540.0,0.0588,1.0,135.9,-95.4,979.4,612.8,1234.0,2.33,-73.87,1232.0,2.0,1202.0,0.1176,2,1,0.0,,170,0.0,,,3,,o_hole_dog_dug_hole,184.0,2.0,3546.0,1165.1,708.9,184.0,3728.0,0.0588,1.0,281.1,-515.9,1399.9,730.1,3546.0,3.86,173.44,3544.0,13.0,3506.0,884.0,1,1,319.0,278.0,,0.0,0.0,1.0,1.0,1.0,1.0,3037.0,1393.0,2,184.0,2.0,3546.0,1165.1,708.9,184.0,3728.0,0.0588,1.0,281.1,-515.9,1399.9,730.1,3546.0,492.0,0,,,,,,,,,,,,,,,,,695.0,RECTANGLE,"[2, 3, 0, 2, 0, 3, 2]",True,645783,1,all_images,True,640792,edf41_2025_10_28_15_32,Fixations,500.0,Trial Relative,4067.0,17,2,14,Trial: 14,639784,2,,,exp_images/images/dog_dug_hole.jpg,IMG_13,,,,,,,free_view,,,179319.0,180173.0,,free_viewing,,14
edf41,interest_area_edf41_2025_10_28_15_32.xls,edf41_2025_10_28_15_32.EDF,RIGHT,Binocular,RECORDING_SESSION,138902.0,307.0,930.0,32,0.0078,False,,32.0,7.0,3.0,[3],2.0,2228.0,1.0,1065.0,625.5,0.0,32.0,2258.0,0.0667,1.0,148.0,-108.1,1025.1,545.0,2228.0,1.73,-73.5,2226.0,6.0,2026.0,0.0667,1,0,1.0,,0,382.0,,,2,,o_letter_woman_read_letter,32.0,1.0,2228.0,1065.0,625.5,32.0,2258.0,0.0667,1.0,148.0,-108.1,1025.1,545.0,2228.0,1.73,-73.5,2226.0,6.0,2026.0,917.0,0,0,307.0,307.0,,1.0,1.0,0.0,0.0,0.0,0.0,32.0,1315.0,1,,,,,,,,,,,,,,,32.0,1,,,,,,,,,,,,,,,,,581.0,RECTANGLE,"[3, 2, 3]",True,655442,1,all_images,True,650450,edf41_2025_10_28_15_32,Fixations,500.0,Trial Relative,4086.0,15,2,15,Trial: 15,649580,2,,,exp_images/images/women_read_letter.jpg,IMG_17,,,,,,,free_view,,,189119.0,189831.0,,free_viewing,,15
edf41,interest_area_edf41_2025_10_28_15_32.xls,edf41_2025_10_28_15_32.EDF,RIGHT,Binocular,RECORDING_SESSION,354023.5,296.29,,4054,0.9922,False,,282.0,1.0,,,1.0,870.0,0.0,955.5,475.0,1.0,1002.0,2024.0,0.4,6.0,383.5,,,,870.0,,,,,,0.9333,14,1,12.0,,32,3390.0,,,3,,s_woman_woman_read_letter,320.0,2.0,5542.0,637.8,532.3,3052.0,5862.0,0.5333,8.0,356.0,-493.0,1065.0,625.5,2382.0,0.66,-3.45,5540.0,13.0,5526.0,,0,0,441.0,86.0,"1148.0,545.0 1141.0,119.0 630.0,102.0 572.0,96.0 580.0,898.0 871.0,899.0 865.0,559.0 1148.0,554.0 1148.0,539.0 ",0.0,0.0,1.0,1.0,1.0,1.0,4086.0,,2,164.0,1.0,1174.0,1015.1,468.9,3052.0,5862.0,0.5333,8.0,356.0,-493.0,1065.0,625.5,2382.0,4054.0,0,,,114.0,1.0,1364.0,1078.8,522.6,,,,,,,,,,,FREEHAND,"[3, 2, 3]",True,655442,1,all_images,True,650450,edf41_2025_10_28_15_32,Fixations,500.0,Trial Relative,4086.0,15,2,15,Trial: 15,649580,2,,,exp_images/images/women_read_letter.jpg,IMG_17,,,,,,,free_view,,,189119.0,189831.0,,free_viewing,,15
edf41,interest_area_edf41_2025_10_28_15_32.xls,edf41_2025_10_28_15_32.EDF,RIGHT,Binocular,RECORDING_SESSION,104496.0,302.5,440.0,2058,0.4938,False,,104.0,2.0,,,2.0,864.0,0.0,945.9,395.1,1.0,104.0,966.0,0.0625,1.0,106.9,-114.6,953.6,485.0,864.0,1.69,92.67,862.0,1.0,838.0,0.375,6,3,3.0,,1598,572.0,,,2,,s_child_child_play_tabla,316.0,3.0,4402.0,953.4,208.5,1750.0,4716.0,0.25,4.0,210.2,-414.3,1253.3,725.4,2726.0,0.52,91.52,4400.0,11.0,4200.0,839.0,1,1,314.0,289.0,,1.0,1.0,0.0,0.0,0.0,0.0,104.0,1175.0,3,204.0,2.0,1210.0,921.1,254.3,204.0,1412.0,0.0625,1.0,82.1,72.9,766.1,508.2,1210.0,104.0,0,154.0,,152.0,3.0,2726.0,1049.2,212.7,1750.0,4716.0,0.25,4.0,210.2,-414.3,1253.3,725.4,2726.0,129.0,RECTANGLE,"[0, 2, 3, 2, 3, 0, 2, 3, 0]",True,664913,1,all_images,True,659921,edf41_2025_10_28_15_32,Fixations,500.0,Trial Relative,4168.0,16,2,16,Trial: 16,659244,2,,,exp_images/images/child_play_tabla.jpg,IMG_11,,,,,,,free_view,,,198785.0,199302.0,,free_viewing,,16
edf41,interest_area_edf41_2025_10_28_15_32.xls,edf41_2025_10_28_15_32.EDF,RIGHT,Binocular,RECORDING_SESSION,177100.0,318.67,1001.0,1568,0.3762,False,,154.0,3.0,2.0,[2],3.0,1008.0,1.0,766.1,508.2,1.0,154.0,1160.0,0.0625,1.0,223.1,-402.9,945.9,395.1,1008.0,3.62,-148.61,1006.0,2.0,968.0,0.375,6,1,3.0,,204,996.0,,,3,,o_tabla_child_play_tabla,130.0,3.0,5376.0,788.0,568.7,698.0,5504.0,0.1875,3.0,203.6,-410.4,953.4,208.5,4764.0,1.44,-6.93,5374.0,14.0,5350.0,543.0,1,1,352.0,305.0,,0.0,0.0,1.0,1.0,1.0,1.0,3522.0,893.0,3,212.0,2.0,1454.0,775.4,548.4,716.0,2190.0,0.125,2.0,232.4,-378.1,921.1,254.3,1454.0,1568.0,0,,,504.0,2.0,1688.0,709.7,556.3,698.0,5504.0,0.1875,3.0,203.6,-410.4,953.4,208.5,4764.0,495.0,RECTANGLE,"[0, 2, 3, 2, 3, 0, 2, 3, 0]",True,664913,1,all_images,True,659921,edf41_2025_10_28_15_32,Fixations,500.0,Trial Relative,4168.0,16,2,16,Trial: 16,659244,2,,,exp_images/images/child_play_tabla.jpg,IMG_11,,,,,,,free_view,,,198785.0,199302.0,,free_viewing,,16
edf41,interest_area_edf41_2025_10_28_15_32.xls,edf41_2025_10_28_15_32.EDF,RIGHT,Binocular,RECORDING_SESSION,150682.0,250.12,923.0,3786,0.8784,False,,158.0,4.0,3.0,[3],2.0,1404.0,1.0,874.2,377.4,0.0,3786.0,5796.0,0.7273,8.0,198.2,-309.4,985.4,406.4,1404.0,1.91,171.45,1402.0,3.0,1376.0,0.7273,8,7,0.0,,3628,0.0,,,2,,s_boy_boy_opened_door,1402.0,1.0,4394.0,855.9,349.1,3786.0,5796.0,0.7273,8.0,198.2,-309.4,985.4,406.4,1404.0,1.07,77.52,4392.0,10.0,4182.0,676.0,0,0,302.0,229.0,,1.0,1.0,0.0,0.0,0.0,0.0,3786.0,905.0,1,164.0,1.0,1602.0,823.4,675.3,,,,,,,,,,3786.0,1,,,220.0,1.0,1792.0,751.8,740.2,,,,,,,,,,265.0,RECTANGLE,"[3, 2]",True,674510,1,all_images,True,669516,edf41_2025_10_28_15_32,Fixations,500.0,Trial Relative,4310.0,11,2,17,Trial: 17,668714,2,,,exp_images/images/boy_opened_door.jpg,IMG_10,,,,,,,free_view,,,208253.0,208898.0,,free_viewing,,17
edf41,interest_area_edf41_2025_10_28_15_32.xls,edf41_2025_10_28_15_32.EDF,RIGHT,Binocular,RECORDING_SESSION,267840.0,231.33,818.0,524,0.1216,False,,152.0,1.0,,,1.0,802.0,0.0,943.7,445.4,1.0,524.0,1374.0,0.2727,3.0,26.7,,,,802.0,,,,,,0.2727,3,1,2.0,,158,372.0,,,3,,o_door_boy_opened_door,236.0,1.0,1140.0,985.4,406.4,524.0,1374.0,0.2727,3.0,26.7,,,,802.0,1.58,-50.97,1138.0,2.0,1116.0,917.0,0,0,246.0,220.0,,0.0,0.0,1.0,1.0,1.0,1.0,4310.0,1277.0,1,136.0,1.0,980.0,917.2,324.0,,,,,,,,,,524.0,0,,,236.0,1.0,1140.0,985.4,406.4,,,,,,,,,,74.0,RECTANGLE,"[3, 2]",True,674510,1,all_images,True,669516,edf41_2025_10_28_15_32,Fixations,500.0,Trial Relative,4310.0,11,2,17,Trial: 17,668714,2,,,exp_images/images/boy_opened_door.jpg,IMG_10,,,,,,,free_view,,,208253.0,208898.0,,free_viewing,,17
edf41,interest_area_edf41_2025_10_28_15_32.xls,edf41_2025_10_28_15_32.EDF,RIGHT,Binocular,RECORDING_SESSION,115830.0,253.0,874.0,344,0.0778,False,,190.0,2.0,3.0,[3],2.0,1080.0,1.0,938.9,568.0,0.0,344.0,1442.0,0.25,2.0,196.9,-210.8,952.8,478.0,1080.0,1.57,-108.42,1078.0,1.0,1056.0,0.25,2,1,1.0,,154,220.0,,,2,,o_clothes_woman_folded_clothes,154.0,1.0,1290.0,893.3,612.2,344.0,1442.0,0.25,2.0,196.9,-210.8,952.8,478.0,1080.0,1.01,-144.8,1288.0,2.0,1270.0,742.0,0,0,258.0,248.0,,1.0,1.0,0.0,0.0,0.0,0.0,344.0,1072.0,1,154.0,1.0,1290.0,893.3,612.2,,,,,,,,,,344.0,1,,,,,,,,,,,,,,,,,523.0,RECTANGLE,"[3, 2, 3]",True,684119,1,all_images,True,679126,edf41_2025_10_28_15_32,Fixations,500.0,Trial Relative,4421.0,8,2,18,Trial: 18,678314,2,,,exp_images/images/women_fold_clothes.jpg,IMG_06,,,,,,,free_view,,,217852.0,218508.0,,free_viewing,,18
edf41,interest_area_edf41_2025_10_28_15_32.xls,edf41_2025_10_28_15_32.EDF,RIGHT,Binocular,RECORDING_SESSION,138567.71,275.5,505.0,4077,0.9222,False,,244.0,1.0,,,1.0,812.0,0.0,952.8,478.0,1.0,244.0,1054.0,0.125,1.0,149.65,,,,812.0,,,,,,0.75,6,1,4.0,,190,3613.0,,,3,,s_woman_woman_folded_clothes,469.0,2.0,5336.0,886.0,398.8,3833.0,5805.0,0.625,5.0,124.65,-90.15,893.3,612.2,1490.0,2.03,92.81,5334.0,7.0,5118.0,803.0,0,0,302.0,252.0,,0.0,0.0,1.0,1.0,1.0,1.0,4421.0,1173.0,2,220.0,2.0,1490.0,927.8,272.2,3833.0,5805.0,0.625,5.0,124.65,-90.15,893.3,612.2,1490.0,4077.0,0,,,370.0,2.0,1924.0,954.3,262.7,,,,,,,,,,131.0,RECTANGLE,"[3, 2, 3]",True,684119,1,all_images,True,679126,edf41_2025_10_28_15_32,Fixations,500.0,Trial Relative,4421.0,8,2,18,Trial: 18,678314,2,,,exp_images/images/women_fold_clothes.jpg,IMG_06,,,,,,,free_view,,,217852.0,218508.0,,free_viewing,,18
edf41,interest_area_edf41_2025_10_28_15_32.xls,edf41_2025_10_28_15_32.EDF,RIGHT,Binocular,RECORDING_SESSION,104496.0,361.71,440.0,2634,0.6221,False,,210.0,4.0,3.0,[3],3.0,6298.0,1.0,884.5,333.6,0.0,210.0,6506.0,0.0667,1.0,45.5,76.7,762.3,570.0,6298.0,4.58,63.02,6296.0,3.0,6252.0,0.4667,7,4,3.0,,1834,399.0,,,2,,s_child_child_play_tabla,908.0,3.0,9612.0,949.1,303.2,1540.0,10518.0,0.2,3.0,117.5,46.9,792.1,550.2,8934.0,0.76,34.24,9610.0,13.0,9594.0,839.0,0,0,385.0,328.0,,1.0,3.0,0.0,0.0,0.0,0.0,210.0,1175.0,3,142.0,2.0,7246.0,953.8,379.9,884.0,8386.0,0.2,3.0,114.8,73.0,766.0,549.5,7246.0,210.0,1,,,138.0,2.0,7414.0,953.4,286.6,1540.0,10518.0,0.2,3.0,117.5,46.9,792.1,550.2,8934.0,129.0,RECTANGLE,"[0, 3, 2, 3, 2, 3, 2, 3]",True,704991,1,all_images,True,700001,edf41_2025_10_28_15_32,Fixations,500.0,Trial Relative,4234.0,15,2,19,Trial: 19,694376,2,exp_images/audio\ENGLISH\p_tabla.wav,IMG_11_E_PWA,exp_images/images/child_play_tabla.jpg,IMG_11,English,238658.0,233952.0,239383.0,234660.0,exp_images/sentences/passive_child_tabla.jpg,experiment,STIM_83,stimuli_list_subj_5_b.csv,,,PWA,sentence_audio,passive,19
edf41,interest_area_edf41_2025_10_28_15_32.xls,edf41_2025_10_28_15_32.EDF,RIGHT,Binocular,RECORDING_SESSION,177100.0,387.0,1001.0,1389,0.3281,False,,178.0,2.0,,,2.0,5870.0,0.0,820.1,565.7,1.0,362.0,6250.0,0.1333,2.0,277.1,-424.4,967.4,493.0,5870.0,2.78,-158.09,5868.0,1.0,5836.0,0.4667,7,3,3.0,,800,812.0,,,3,,o_tabla_child_play_tabla,55.0,4.0,10560.0,797.9,531.2,55.0,10615.0,0.0667,1.0,254.9,-406.1,949.1,303.2,10560.0,4.74,-121.02,10558.0,14.0,10520.0,543.0,0,0,425.0,322.0,,0.0,0.0,1.0,3.0,1.0,3.0,4023.0,893.0,4,184.0,1.0,6068.0,762.3,570.0,644.0,7208.0,0.1333,2.0,257.3,-341.5,884.5,333.6,6544.0,1389.0,0,,,178.0,2.0,6544.0,800.3,496.9,328.0,8776.0,0.1333,2.0,309.1,-421.4,964.4,276.2,8424.0,495.0,RECTANGLE,"[0, 3, 2, 3, 2, 3, 2, 3]",True,704991,1,all_images,True,700001,edf41_2025_10_28_15_32,Fixations,500.0,Trial Relative,4234.0,15,2,19,Trial: 19,694376,2,exp_images/audio\ENGLISH\p_tabla.wav,IMG_11_E_PWA,exp_images/images/child_play_tabla.jpg,IMG_11,English,238658.0,233952.0,239383.0,234660.0,exp_images/sentences/passive_child_tabla.jpg,experiment,STIM_83,stimuli_list_subj_5_b.csv,,,PWA,sentence_audio,passive,19
edf41,interest_area_edf41_2025_10_28_15_32.xls,edf41_2025_10_28_15_32.EDF,RIGHT,Binocular,RECORDING_SESSION,150682.0,333.25,923.0,4322,0.9339,False,,1004.0,4.0,3.0,[3],2.0,6230.0,1.0,861.7,386.8,0.0,4322.0,10844.0,0.5714,4.0,185.7,-302.0,978.0,474.4,6230.0,2.32,142.72,6228.0,3.0,6200.0,0.5714,4,3,0.0,,3318,0.0,,,2,,s_boy_boy_opened_door,960.0,1.0,9884.0,870.0,406.3,4322.0,10844.0,0.5714,4.0,185.7,-302.0,978.0,474.4,6230.0,0.54,33.19,9882.0,6.0,9868.0,676.0,0,0,357.0,320.0,,1.0,1.0,0.0,0.0,0.0,0.0,4322.0,905.0,1,1886.0,1.0,7494.0,862.6,378.6,,,,,,,,,,4322.0,1,,,472.0,1.0,9396.0,839.5,426.3,,,,,,,,,,265.0,RECTANGLE,"[3, 2]",True,719794,1,all_images,True,714802,edf41_2025_10_28_15_32,Fixations,500.0,Trial Relative,4628.0,7,2,20,Trial: 20,708950,2,exp_images/audio\ENGLISH\p_door.wav,IMG_10_E_PWA,exp_images/images/boy_opened_door.jpg,IMG_10,English,253350.0,248526.0,254184.0,249351.0,exp_images/sentences/passive_boy_door.jpg,experiment,STIM_82,stimuli_list_subj_5_b.csv,,,PWA,sentence_audio,passive,20
edf41,interest_area_edf41_2025_10_28_15_32.xls,edf41_2025_10_28_15_32.EDF,RIGHT,Binocular,RECORDING_SESSION,267840.0,393.33,818.0,306,0.0661,False,,12.0,1.0,,,1.0,5852.0,0.0,924.1,525.1,1.0,306.0,6198.0,0.4286,3.0,7.1,,,,5852.0,,,,,,0.4286,3,1,2.0,,1004,294.0,,,3,,o_door_boy_opened_door,128.0,1.0,6072.0,978.0,474.4,306.0,6198.0,0.4286,3.0,7.1,,,,5852.0,1.03,82.38,6070.0,2.0,6048.0,917.0,0,0,404.0,383.0,,0.0,0.0,1.0,1.0,1.0,1.0,4628.0,1277.0,1,166.0,1.0,5882.0,967.5,530.4,,,,,,,,,,306.0,0,,,128.0,1.0,6072.0,978.0,474.4,,,,,,,,,,74.0,RECTANGLE,"[3, 2]",True,719794,1,all_images,True,714802,edf41_2025_10_28_15_32,Fixations,500.0,Trial Relative,4628.0,7,2,20,Trial: 20,708950,2,exp_images/audio\ENGLISH\p_door.wav,IMG_10_E_PWA,exp_images/images/boy_opened_door.jpg,IMG_10,English,253350.0,248526.0,254184.0,249351.0,exp_images/sentences/passive_boy_door.jpg,experiment,STIM_82,stimuli_list_subj_5_b.csv,,,PWA,sentence_audio,passive,20
edf41,interest_area_edf41_2025_10_28_15_32.xls,edf41_2025_10_28_15_32.EDF,RIGHT,Binocular,RECORDING_SESSION,141689.0,296.75,,4172,0.9375,False,,106.0,2.0,,,2.0,6164.0,0.0,905.0,471.0,1.0,2236.0,8436.0,0.3,3.0,222.0,-242.3,925.3,385.3,6164.0,0.87,-102.96,6162.0,2.0,6144.0,0.8,8,6,0.0,,3882,0.0,,,2,,o_bucket_boy_filled_bucket,498.0,2.0,10484.0,847.2,458.9,1936.0,10982.0,0.5,5.0,202.1,-272.2,955.2,333.8,8756.0,2.08,80.16,10482.0,10.0,10250.0,,1,1,347.0,269.0,"760.0,322.0 917.0,328.0 918.0,372.0 917.0,401.0 959.0,399.0 965.0,511.0 1011.0,519.0 1020.0,514.0 1020.0,780.0 1026.0,807.0 1021.0,821.0 789.0,826.0 771.0,820.0 732.0,824.0 683.0,320.0 762.0,322.0 ",0.0,0.0,0.0,0.0,0.0,0.0,4172.0,,2,356.0,1.0,6290.0,860.9,518.0,1936.0,10982.0,0.5,5.0,202.1,-272.2,955.2,333.8,8756.0,4172.0,0,,,1774.0,1.0,6664.0,852.0,469.1,,,,,,,,,,,FREEHAND,"[0, 2, 0, 2]",True,734730,1,all_images,True,729737,edf41_2025_10_28_15_32,Fixations,500.0,Trial Relative,4450.0,10,2,21,Trial: 21,723748,1,exp_images/audio\ENGLISH\p_bucket.wav,IMG_09_E_PWA,exp_images/images/boy_filled_bucket.jpg,IMG_09,English,268217.0,263325.0,269119.0,264217.0,exp_images/sentences/passive_boy_bucket.jpg,experiment,STIM_81,stimuli_list_subj_5_b.csv,,,PWA,sentence_audio,passive,21
edf41,interest_area_edf41_2025_10_28_15_32.xls,edf41_2025_10_28_15_32.EDF,RIGHT,Binocular,RECORDING_SESSION,133762.5,,,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0.0,,0,0.0,,,3,,s_boy_boy_filled_bucket,,,,,,,,,,,,,,,,,,,,,0,0,,,"918.0,149.0 1188.0,137.0 1212.0,824.0 1062.0,802.0 1027.0,478.0 990.0,472.0 921.0,152.0 ",,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,FREEHAND,"[0, 2, 0, 2]",True,734730,1,all_images,True,729737,edf41_2025_10_28_15_32,Fixations,500.0,Trial Relative,4450.0,10,2,21,Trial: 21,723748,1,exp_images/audio\ENGLISH\p_bucket.wav,IMG_09_E_PWA,exp_images/images/boy_filled_bucket.jpg,IMG_09,English,268217.0,263325.0,269119.0,264217.0,exp_images/sentences/passive_boy_bucket.jpg,experiment,STIM_81,stimuli_list_subj_5_b.csv,,,PWA,sentence_audio,passive,21
edf41,interest_area_edf41_2025_10_28_15_32.xls,edf41_2025_10_28_15_32.EDF,RIGHT,Binocular,RECORDING_SESSION,131575.0,426.62,659.0,2380,0.6792,False,,110.0,4.0,,[3],4.0,6144.0,1.0,728.6,347.6,0.0,908.0,7166.0,0.3333,4.0,115.6,-260.5,873.5,679.1,6144.0,6.59,106.17,6142.0,3.0,5900.0,0.6667,8,6,0.0,,2180,0.0,,,2,,s_girl_girl_fed_dog,264.0,2.0,10016.0,758.0,475.8,1472.0,10280.0,0.3333,4.0,206.2,-296.9,909.9,619.9,7958.0,3.08,102.45,10014.0,11.0,9724.0,613.0,0,0,466.0,378.0,,0.0,0.0,0.0,0.0,0.0,0.0,2380.0,890.0,2,192.0,1.0,6294.0,742.2,638.4,1472.0,10280.0,0.3333,4.0,206.2,-296.9,909.9,619.9,7958.0,2380.0,1,,,184.0,1.0,6514.0,839.8,639.7,,,,,,,,,,184.0,RECTANGLE,"[0, 3, 0, 2, 0, 2]",True,748964,1,all_images,True,743972,edf41_2025_10_28_15_32,Fixations,500.0,Trial Relative,3504.0,12,2,22,Trial: 22,738684,2,exp_images/audio\ENGLISH\p_woa_fed.wav,IMG_16_E_PNA,exp_images/images/girl_fed_dog.jpg,IMG_16,English,282798.0,278253.0,283354.0,278799.0,exp_images/sentences/noagent_girl_dog.jpg,experiment,STIM_106,stimuli_list_subj_5_b.csv,,,PNA,sentence_audio,passive_dropped_agent,22
edf41,interest_area_edf41_2025_10_28_15_32.xls,edf41_2025_10_28_15_32.EDF,RIGHT,Binocular,RECORDING_SESSION,75046.5,425.0,,182,0.0519,False,,182.0,2.0,,,2.0,5502.0,0.0,907.3,656.8,1.0,182.0,5682.0,0.0833,1.0,44.3,-43.1,906.1,523.3,5502.0,2.01,-92.17,5500.0,1.0,5472.0,0.0833,1,0,0.0,,0,0.0,,,3,,o_dog_girl_fed_dog,182.0,1.0,5502.0,907.3,656.8,182.0,5682.0,0.0833,1.0,44.3,-43.1,906.1,523.3,5502.0,2.01,-92.17,5500.0,1.0,5472.0,,0,0,425.0,425.0,"962.0,513.0 863.0,769.0 1008.0,801.0 1191.0,883.0 1290.0,780.0 962.0,511.0 ",0.0,0.0,0.0,0.0,0.0,0.0,2562.0,,1,,,,,,,,,,,,,,,182.0,0,,,,,,,,,,,,,,,,,,FREEHAND,"[0, 3, 0, 2, 0, 2]",True,748964,1,all_images,True,743972,edf41_2025_10_28_15_32,Fixations,500.0,Trial Relative,3504.0,12,2,22,Trial: 22,738684,2,exp_images/audio\ENGLISH\p_woa_fed.wav,IMG_16_E_PNA,exp_images/images/girl_fed_dog.jpg,IMG_16,English,282798.0,278253.0,283354.0,278799.0,exp_images/sentences/noagent_girl_dog.jpg,experiment,STIM_106,stimuli_list_subj_5_b.csv,,,PNA,sentence_audio,passive_dropped_agent,22
edf41,interest_area_edf41_2025_10_28_15_32.xls,edf41_2025_10_28_15_32.EDF,RIGHT,Binocular,RECORDING_SESSION,212100.0,325.0,744.0,228,0.0539,False,,228.0,10.0,3.0,[3],2.0,9352.0,1.0,731.4,514.1,0.0,228.0,9578.0,0.0833,1.0,180.4,-330.4,881.4,475.5,9352.0,2.24,-166.64,9350.0,9.0,9322.0,0.0833,1,0,1.0,,0,230.0,,,2,,s_driver_driver_wash_scooter,228.0,1.0,9352.0,731.4,514.1,228.0,9578.0,0.0833,1.0,180.4,-330.4,881.4,475.5,9352.0,2.24,-166.64,9350.0,9.0,9322.0,551.0,0,0,325.0,325.0,,1.0,1.0,0.0,0.0,0.0,0.0,228.0,854.0,1,,,,,,,,,,,,,,,228.0,1,,,,,,,,,,,,,,,,,44.0,RECTANGLE,"[3, 2, 3]",True,763260,1,all_images,True,758268,edf41_2025_10_28_15_32,Fixations,500.0,Trial Relative,4228.0,12,2,23,Trial: 23,752900,2,exp_images/audio\ENGLISH\p_woa_scooter.wav,IMG_14_E_PNA,exp_images/images/driver_wash_scooter.jpg,IMG_14,English,297053.0,292470.0,297650.0,293053.0,exp_images/sentences/noagent_driver_scooter.jpg,experiment,STIM_104,stimuli_list_subj_5_b.csv,,,PNA,sentence_audio,passive_dropped_agent,23
