participant_id,trial_id,language,session_type,sentence_type,ia_label,trial_length_ms,dwell_time,entry_count,time_to_first_fixation,mean_time_to_first_fixation,dwell_time_normalized_by_trial_length,audio,exp_id,image,image_id,sentence,stim_id,stimulus_file,voice_id,grammatical_voice,agent_first_alignment,agent_overt,passive_cost_contrast,dropped_agent_contrast,aoi_role
edf23,19,English,sentence_audio,passive,o_tabla_child_play_tabla,3998.0,818,3,6308.0,6308.0,0.2046023011505753,exp_images/audio\ENGLISH\p_tabla.wav,IMG_11_E_PWA,exp_images/images/child_play_tabla.jpg,IMG_11,exp_images/sentences/passive_child_tabla.jpg,STIM_83,stimuli_list_subj_11_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0,object
edf23,19,English,sentence_audio,passive,s_child_child_play_tabla,3998.0,1960,4,6452.0,6452.0,0.4902451225612807,exp_images/audio\ENGLISH\p_tabla.wav,IMG_11_E_PWA,exp_images/images/child_play_tabla.jpg,IMG_11,exp_images/sentences/passive_child_tabla.jpg,STIM_83,stimuli_list_subj_11_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0,agent
edf23,2,,free_viewing,,o_tree_girl_plant_tree,4469.0,1643,4,1504.0,1504.0,0.3676437681808011,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_plant_tree.jpg,IMG_03,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,object
edf23,2,,free_viewing,,s_girl_girl_plant_tree,4469.0,2348,4,960.0,960.0,0.5253971805773103,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_plant_tree.jpg,IMG_03,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,,agent
edf23,20,English,sentence_audio,passive,o_door_boy_opened_door,3031.0,609,2,5771.0,5771.0,0.2009237875288684,exp_images/audio\ENGLISH\p_door.wav,IMG_10_E_PWA,exp_images/images/boy_opened_door.jpg,IMG_10,exp_images/sentences/passive_boy_door.jpg,STIM_82,stimuli_list_subj_11_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0,object
edf23,20,English,sentence_audio,passive,s_boy_boy_opened_door,3031.0,2182,2,5962.0,5962.0,0.719894424282415,exp_images/audio\ENGLISH\p_door.wav,IMG_10_E_PWA,exp_images/images/boy_opened_door.jpg,IMG_10,exp_images/sentences/passive_boy_door.jpg,STIM_82,stimuli_list_subj_11_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0,agent
edf23,21,English,sentence_audio,passive,o_bucket_boy_filled_bucket,4891.0,4515,2,5785.0,5785.0,0.9231241054998978,exp_images/audio\ENGLISH\p_bucket.wav,IMG_09_E_PWA,exp_images/images/boy_filled_bucket.jpg,IMG_09,exp_images/sentences/passive_boy_bucket.jpg,STIM_81,stimuli_list_subj_11_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0,object
edf23,21,English,sentence_audio,passive,s_boy_boy_filled_bucket,4891.0,376,1,9532.0,9532.0,0.07687589450010222,exp_images/audio\ENGLISH\p_bucket.wav,IMG_09_E_PWA,exp_images/images/boy_filled_bucket.jpg,IMG_09,exp_images/sentences/passive_boy_bucket.jpg,STIM_81,stimuli_list_subj_11_b.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0,agent
edf23,22,English,sentence_audio,passive_dropped_agent,o_dog_girl_fed_dog,2671.0,0,0,,,0.0,exp_images/audio\ENGLISH\p_woa_fed.wav,IMG_16_E_PNA,exp_images/images/girl_fed_dog.jpg,IMG_16,exp_images/sentences/noagent_girl_dog.jpg,STIM_106,stimuli_list_subj_11_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0,object
edf23,22,English,sentence_audio,passive_dropped_agent,s_girl_girl_fed_dog,2671.0,1158,3,6210.0,6210.0,0.4335454885810558,exp_images/audio\ENGLISH\p_woa_fed.wav,IMG_16_E_PNA,exp_images/images/girl_fed_dog.jpg,IMG_16,exp_images/sentences/noagent_girl_dog.jpg,STIM_106,stimuli_list_subj_11_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0,agent
edf23,23,English,sentence_audio,passive_dropped_agent,o_scooter_driver_wash_scooter,4342.0,1858,2,5497.0,5497.0,0.42791340396130817,exp_images/audio\ENGLISH\p_woa_scooter.wav,IMG_14_E_PNA,exp_images/images/driver_wash_scooter.jpg,IMG_14,exp_images/sentences/noagent_driver_scooter.jpg,STIM_104,stimuli_list_subj_11_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0,object
edf23,23,English,sentence_audio,passive_dropped_agent,s_driver_driver_wash_scooter,4342.0,1416,1,6430.0,6430.0,0.3261169967756794,exp_images/audio\ENGLISH\p_woa_scooter.wav,IMG_14_E_PNA,exp_images/images/driver_wash_scooter.jpg,IMG_14,exp_images/sentences/noagent_driver_scooter.jpg,STIM_104,stimuli_list_subj_11_b.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0,agent
