participant_id,trial_id,language,session_type,sentence_type,fixation_trial_length_ms,fixation_total_fixation_duration,fixation_mean_fixation_duration,fixation_fixation_count,fixation_mean_fixation_x,fixation_mean_fixation_y,interest_area_trial_length_ms,interest_area_total_interest_area_dwell_time,interest_area_total_interest_area_entry_count,interest_area_min_time_to_first_fixation,interest_area_interest_area_dwell_time_normalized,saccade_trial_length_ms,saccade_mean_saccade_amplitude,saccade_saccade_count,saccade_mean_saccade_velocity,saccade_mean_saccade_duration,saccade_saccade_rate,audio,exp_id,image,image_id,sentence,stim_id,stimulus_file,voice_id,grammatical_voice,agent_first_alignment,agent_overt,passive_cost_contrast,dropped_agent_contrast
edf25,6,,free_viewing,,5969.0,3445.0,246.07142857142856,14.0,889.1857142857143,547.5357142857142,3681.0,2791,6,1366.0,0.7582178755772888,5969.0,1.4226666666666663,15.0,175.98066666666665,89.86666666666666,2.5129837493717537,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/women_read_letter.jpg,IMG_17,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf25,7,,free_viewing,,5905.0,3575.0,238.33333333333331,15.0,788.7600000000001,588.3333333333334,3898.0,3575,3,1268.0,0.9171369933299128,5905.0,2.3866666666666667,15.0,189.18666666666667,72.93333333333334,2.540220152413209,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/man_cut_shrub.jpg,IMG_04,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf25,8,,free_viewing,,5663.0,3193.0,187.82352941176467,17.0,923.8294117647059,522.035294117647,3425.0,3425,11,892.0,1.0,5663.0,3.210555555555555,18.0,206.66722222222225,88.22222222222223,3.1785272823591733,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_opened_window.jpg,IMG_02,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf25,9,,free_viewing,,6010.0,3776.0,269.7142857142857,14.0,772.742857142857,587.3642857142858,3966.0,3600,6,1116.0,0.907715582450832,6010.0,4.3362500000000015,16.0,167.79937500000003,72.125,2.6622296173044933,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_lighted_lamp.jpg,IMG_01,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf26,1,,free_viewing,,5820.0,4388.0,313.42857142857144,14.0,885.1357142857145,477.61428571428576,4647.0,4105,7,825.0,0.8833656122229395,5820.0,1.5714285714285712,14.0,60.01499999999999,24.857142857142854,2.405498281786941,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_opened_door.jpg,IMG_10,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf26,10,,free_viewing,,5780.0,4370.0,336.15384615384613,13.0,853.7153846153847,481.6923076923077,4583.0,3874,7,1038.0,0.8452978398428976,5780.0,3.1623076923076923,13.0,88.51076923076923,31.384615384615387,2.2491349480968856,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/child_play_tabla.jpg,IMG_11,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf26,11,,free_viewing,,5722.0,4278.0,237.66666666666663,18.0,1107.4833333333333,410.24444444444435,4435.0,4435,5,729.0,1.0,5722.0,1.8183333333333327,18.0,89.82833333333332,31.0,3.145753233135267,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/man_pushed_box.jpg,IMG_05,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf26,12,,free_viewing,,5889.0,3994.0,249.625,16.0,831.13125,529.7375,4317.0,3539,7,897.0,0.8197822561964327,5889.0,3.4264705882352944,17.0,83.43882352941176,40.8235294117647,2.8867379860757345,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_plant_tree.jpg,IMG_03,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf26,13,,free_viewing,,5949.0,4447.0,444.7,10.0,972.35,504.25000000000017,4727.0,4727,4,958.0,1.0,5949.0,1.611,10.0,54.761,26.4,1.6809547823163558,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/women_fold_clothes.jpg,IMG_06,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf26,14,,free_viewing,,6087.0,4161.0,346.75,12.0,819.725,508.0333333333333,4488.0,4161,4,1446.0,0.9271390374331552,6087.0,3.020833333333333,12.0,142.46416666666667,42.0,1.971414489896501,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/man_cut_shrub.jpg,IMG_04,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf26,15,,free_viewing,,5847.0,4099.0,341.5833333333333,12.0,832.125,460.66666666666674,4330.0,4330,5,855.0,1.0,5847.0,2.7100000000000004,12.0,85.59416666666667,55.16666666666666,2.052334530528476,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_broke_vase.jpg,IMG_08,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf26,16,,free_viewing,,5766.0,3872.0,242.0,16.0,948.2374999999997,459.94375,4429.0,4261,5,773.0,0.96206818694965,5766.0,1.9093750000000005,16.0,102.980625,35.25,2.7748872702046476,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_filled_bucket.jpg,IMG_09,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf26,17,,free_viewing,,5714.0,4722.0,1180.5,4.0,904.25,484.55,4874.0,4874,5,722.0,1.0,5714.0,1.96,4.0,63.895,29.5,0.7000350017500875,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_baked_cake.jpg,IMG_15,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf26,18,,free_viewing,,6070.0,4236.0,282.4,15.0,951.44,358.7466666666666,4463.0,4463,3,1077.0,1.0,6070.0,2.1886666666666668,15.0,99.14333333333332,35.333333333333336,2.4711696869851734,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/artiste_drew_picture.jpg,IMG_07,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf26,19,Punjabi,sentence_audio,passive,10982.0,4448.0,494.22222222222223,9.0,1002.2666666666668,559.4222222222222,4692.0,4322,7,5990.0,0.9211423699914748,10982.0,2.9700000000000006,9.0,87.88555555555556,33.333333333333336,0.8195228555818613,exp_images/audio\PUNJABI\p_letter.wav,IMG_17_P_PWA,exp_images/images/women_read_letter.jpg,IMG_17,exp_images/sentences/Letter-passive.jpg,STIM_35,stimuli_list_subj_2_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf26,2,,free_viewing,,5862.0,4306.0,307.57142857142856,14.0,976.3642857142858,719.0214285714285,4537.0,4306,4,1132.0,0.9490852986554992,5862.0,3.157142857142857,14.0,89.60571428571428,32.57142857142857,2.388263391334016,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_cut_vegetables.jpg,IMG_18,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf26,20,Punjabi,sentence_audio,passive,10401.0,4287.0,285.8,15.0,962.8733333333333,502.7533333333333,4498.0,4126,7,5407.0,0.9172965762561138,10401.0,2.5933333333333333,15.0,76.37133333333333,33.06666666666667,1.4421690222094032,exp_images/audio\PUNJABI\p_bucket.wav,IMG_09_P_PWA,exp_images/images/boy_filled_bucket.jpg,IMG_09,exp_images/sentences/Bucket-passive.jpg,STIM_27,stimuli_list_subj_2_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf26,21,Punjabi,sentence_audio,passive,10428.0,4326.0,309.0,14.0,944.1214285714287,535.6428571428572,4521.0,4381,4,5435.0,0.9690333996903341,10428.0,2.773571428571429,14.0,79.77428571428571,33.714285714285715,1.3425393172228617,exp_images/audio\PUNJABI\p_clothes.wav,IMG_06_P_PWA,exp_images/images/women_fold_clothes.jpg,IMG_06,exp_images/sentences/Folded-clothes-passive.jpg,STIM_24,stimuli_list_subj_2_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf26,22,Punjabi,sentence_audio,passive_dropped_agent,10540.0,4560.0,570.0,8.0,906.8875,493.94999999999993,4777.0,4777,5,5547.0,1.0,10540.0,1.7625,8.0,61.14625,27.0,0.7590132827324478,exp_images/audio\PUNJABI\p_woa_door.wav,IMG_10_P_PNA,exp_images/images/boy_opened_door.jpg,IMG_10,exp_images/sentences/Closed-door-woa.jpg,STIM_46,stimuli_list_subj_2_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf26,23,Punjabi,sentence_audio,passive_dropped_agent,10440.0,4340.0,289.3333333333333,15.0,742.7666666666668,490.5,4513.0,4513,6,5447.0,1.0,10440.0,3.0493333333333337,15.0,84.00666666666667,32.0,1.4367816091954024,exp_images/audio\PUNJABI\p_woa_lamp.wav,IMG_01_P_PNA,exp_images/images/girl_lighted_lamp.jpg,IMG_01,exp_images/sentences/Lamp-woa.jpg,STIM_37,stimuli_list_subj_2_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf26,24,Punjabi,sentence_audio,passive_dropped_agent,11175.0,4199.0,299.92857142857144,14.0,1036.9857142857145,485.83571428571435,4606.0,4564,3,6183.0,0.9908814589665652,11175.0,2.166428571428572,14.0,71.58428571428571,27.57142857142857,1.2527964205816553,exp_images/audio\PUNJABI\p_woa_scooter.wav,IMG_14_P_PNA,exp_images/images/driver_wash_scooter.jpg,IMG_14,exp_images/sentences/Washed-scooter-woa.jpg,STIM_50,stimuli_list_subj_2_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf26,25,English,sentence_audio,active,10208.0,4310.0,239.44444444444446,18.0,1047.9722222222224,405.65000000000015,4522.0,4358,7,5216.0,0.9637328615656788,10208.0,1.6366666666666667,18.0,54.40166666666667,26.11111111111111,1.7633228840125392,exp_images/audio\ENGLISH\box.wav,IMG_05_E_ACT,exp_images/images/man_pushed_box.jpg,IMG_05,exp_images/sentences/active_man_box.jpg,STIM_59,stimuli_list_subj_2_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf26,26,English,sentence_audio,active,10675.0,2298.0,74.12903225806451,31.0,960.8,196.65806451612903,2354.0,60,1,8302.0,0.02548853016142736,10675.0,1.61,33.0,80.1530303030303,80.72727272727273,3.091334894613583,exp_images/audio\ENGLISH\sapling.wav,IMG_03_E_ACT,exp_images/images/girl_plant_tree.jpg,IMG_03,exp_images/sentences/active_girl_sapling.jpg,STIM_57,stimuli_list_subj_2_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf26,27,English,sentence_audio,active,10435.0,3564.0,137.0769230769231,26.0,955.5538461538464,345.8115384615384,3614.0,2322,5,5444.0,0.6425013835085778,10435.0,1.3477777777777775,27.0,58.45037037037037,51.7037037037037,2.587446094873024,exp_images/audio\ENGLISH\shrub.wav,IMG_04_E_ACT,exp_images/images/man_cut_shrub.jpg,IMG_04,exp_images/sentences/active_man_shrub.jpg,STIM_58,stimuli_list_subj_2_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf26,29,English,sentence_audio,passive,10741.0,3985.0,306.53846153846155,13.0,943.4692307692308,416.0461538461538,4200.0,3499,10,6006.0,0.8330952380952381,10741.0,5.74923076923077,13.0,160.98769230769233,60.92307692307693,1.2103156130714086,exp_images/audio\ENGLISH\p_frisbee.wav,IMG_12_E_PWA,exp_images/images/child_throw_frisbee.jpg,IMG_12,exp_images/sentences/passive_child_frisbee.jpg,STIM_84,stimuli_list_subj_2_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf26,3,,free_viewing,,5645.0,4181.0,298.64285714285717,14.0,873.5571428571428,565.1857142857143,4474.0,3416,4,653.0,0.7635225748770675,5645.0,3.9042857142857135,14.0,93.33285714285715,37.0,2.4800708591674048,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/driver_wash_scooter.jpg,IMG_14,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf26,30,English,sentence_audio,passive,10550.0,4166.0,277.73333333333335,15.0,890.2666666666668,486.42,4354.0,3906,10,5786.0,0.8971061093247589,10550.0,5.132666666666667,15.0,115.832,42.53333333333333,1.4218009478672984,exp_images/audio\ENGLISH\p_tabla.wav,IMG_11_E_PWA,exp_images/images/child_play_tabla.jpg,IMG_11,exp_images/sentences/passive_child_tabla.jpg,STIM_83,stimuli_list_subj_2_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf26,31,English,sentence_audio,passive_dropped_agent,10918.0,4086.0,227.0,18.0,992.25,383.6277777777778,4338.0,4338,3,6014.0,1.0,10918.0,2.4189473684210525,19.0,110.78105263157896,42.21052631578947,1.7402454662026012,exp_images/audio\ENGLISH\p_woa_draw.wav,IMG_07_E_PNA,exp_images/images/artiste_drew_picture.jpg,IMG_07,exp_images/sentences/noagent_artist_picture.jpg,STIM_97,stimuli_list_subj_2_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf26,32,English,sentence_audio,passive_dropped_agent,10660.0,4554.0,325.2857142857143,14.0,906.0142857142856,563.4642857142858,4559.0,3861,8,5667.0,0.8468962491774512,10660.0,2.477857142857143,14.0,76.57857142857142,31.0,1.3133208255159474,exp_images/audio\ENGLISH\p_woa_cake.wav,IMG_15_E_PNA,exp_images/images/girl_baked_cake.jpg,IMG_15,exp_images/sentences/noagent_girl_cake.jpg,STIM_105,stimuli_list_subj_2_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf26,33,English,sentence_audio,passive_dropped_agent,11044.0,4242.0,282.8,15.0,1081.3666666666666,436.39333333333326,4504.0,4180,4,6052.0,0.928063943161634,11044.0,2.6806666666666663,15.0,69.86200000000001,32.53333333333333,1.358203549438609,exp_images/audio\ENGLISH\p_woa_window.wav,IMG_02_E_PNA,exp_images/images/girl_opened_window.jpg,IMG_02,exp_images/sentences/noagent_girl_window.jpg,STIM_92,stimuli_list_subj_2_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf26,34,Punjabi,sentence_audio,active,10237.0,4311.0,287.4,15.0,927.8733333333333,661.7066666666667,4456.0,3217,7,5245.0,0.7219479353680431,10237.0,3.3446666666666665,15.0,87.24733333333334,35.73333333333333,1.4652730292077758,exp_images/audio\PUNJABI\fed.wav,IMG_16_P_ACT,exp_images/images/girl_fed_dog.jpg,IMG_16,exp_images/sentences/Fed-dog.jpg,STIM_16,stimuli_list_subj_2_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf26,35,Punjabi,sentence_audio,active,10892.0,4468.0,558.5,8.0,979.1125,642.95,4641.0,4240,5,6112.0,0.9135962077138547,10892.0,4.175555555555556,9.0,93.86222222222223,40.22222222222222,0.826294528094014,exp_images/audio\PUNJABI\veg.wav,IMG_18_P_ACT,exp_images/images/boy_cut_vegetables.jpg,IMG_18,exp_images/sentences/Veg.jpg,STIM_18,stimuli_list_subj_2_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf26,36,Punjabi,sentence_audio,active,10653.0,4433.0,341.0,13.0,955.0692307692308,514.176923076923,4648.0,4648,3,5661.0,1.0,10653.0,1.8769230769230767,13.0,64.73692307692306,26.461538461538463,1.220313526706092,exp_images/audio\PUNJABI\vase.wav,IMG_08_P_ACT,exp_images/images/boy_broke_vase.jpg,IMG_08,exp_images/sentences/Vase.jpg,STIM_08,stimuli_list_subj_2_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf26,4,,free_viewing,,6102.0,4118.0,228.77777777777774,18.0,1155.6888888888886,554.0499999999998,4348.0,4050,4,1110.0,0.9314627414903404,6102.0,3.0927777777777767,18.0,84.43055555555556,35.77777777777778,2.949852507374631,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_opened_window.jpg,IMG_02,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf26,5,,free_viewing,,5713.0,4202.0,247.17647058823533,17.0,863.7764705882353,671.1882352941177,4346.0,2760,6,906.0,0.6350667280257708,5713.0,3.56,18.0,94.66944444444445,36.888888888888886,3.1507089095046386,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_fed_dog.jpg,IMG_16,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf26,6,,free_viewing,,5935.0,4323.0,270.1875,16.0,824.575,552.3499999999998,4494.0,4494,4,943.0,1.0,5935.0,2.5249999999999995,16.0,77.38062500000002,31.125,2.695871946082561,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_lighted_lamp.jpg,IMG_01,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf26,7,,free_viewing,,5797.0,4371.0,291.4,15.0,946.8733333333334,718.6866666666667,4518.0,3116,4,805.0,0.6896857016378929,5797.0,3.1460000000000004,15.0,86.40333333333334,31.6,2.587545282042436,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/dog_dug_hole.jpg,IMG_13,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf26,8,,free_viewing,,5932.0,4330.0,309.2857142857143,14.0,960.7642857142856,501.19999999999993,4526.0,3084,4,1164.0,0.6813963764913831,5932.0,3.0085714285714285,14.0,80.26357142857144,33.285714285714285,2.360080917060013,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/child_throw_frisbee.jpg,IMG_12,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf26,9,,free_viewing,,6089.0,4323.0,332.53846153846155,13.0,957.607692307692,521.8769230769229,4653.0,4085,7,1096.0,0.8779282183537502,6089.0,1.7007692307692308,13.0,63.67923076923078,26.153846153846153,2.134997536541304,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/women_read_letter.jpg,IMG_17,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf27,1,,free_viewing,,5741.0,4621.0,577.625,8.0,923.7875,723.9499999999998,4756.0,4756,4,749.0,1.0,5741.0,3.26375,8.0,86.195,29.5,1.3934854554955582,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_cut_vegetables.jpg,IMG_18,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf27,10,,free_viewing,,5801.0,4333.0,481.4444444444445,9.0,909.3555555555556,488.4444444444445,4741.0,4741,4,808.0,1.0,5801.0,2.1166666666666663,9.0,67.05000000000001,28.0,1.5514566454059644,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_broke_vase.jpg,IMG_08,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf27,11,,free_viewing,,5736.0,3954.0,494.25,8.0,934.2625,365.4875,4179.0,2150,4,998.0,0.5144771476429768,5736.0,3.39375,8.0,137.4475,101.75,1.3947001394700143,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/child_throw_frisbee.jpg,IMG_12,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf27,12,,free_viewing,,5813.0,4451.0,635.8571428571429,7.0,884.8714285714287,461.2285714285714,4684.0,4145,5,1086.0,0.8849274124679761,5813.0,5.207142857142856,7.0,111.66857142857144,44.0,1.2041974883880957,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/child_play_tabla.jpg,IMG_11,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf27,13,,free_viewing,,5800.0,4540.0,648.5714285714286,7.0,736.1857142857143,521.2142857142857,4762.0,4762,4,808.0,1.0,5800.0,3.2099999999999995,7.0,83.16571428571429,32.857142857142854,1.206896551724138,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_lighted_lamp.jpg,IMG_01,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf27,14,,free_viewing,,6014.0,4618.0,769.6666666666665,6.0,927.0333333333333,440.16666666666663,4838.0,4838,3,1022.0,1.0,6014.0,1.9733333333333332,6.0,69.56166666666665,25.66666666666667,0.9976720984369803,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/boy_filled_bucket.jpg,IMG_09,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf27,15,,free_viewing,,6057.0,4455.0,405.0,11.0,888.6909090909088,310.46363636363634,4700.0,3916,7,1065.0,0.8331914893617022,6057.0,1.9545454545454544,11.0,66.79272727272728,26.54545454545455,1.816080567937923,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/artiste_drew_picture.jpg,IMG_07,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf27,16,,free_viewing,,5839.0,4553.0,1517.666666666667,3.0,927.7666666666668,423.7,4902.0,4902,2,847.0,1.0,5839.0,2.8899999999999992,3.0,78.16333333333333,30.0,0.5137866072957697,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/women_fold_clothes.jpg,IMG_06,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf27,17,,free_viewing,,5997.0,4191.0,598.7142857142858,7.0,875.0571428571429,463.8428571428572,4461.0,3130,3,1292.0,0.7016364043936337,5997.0,2.0357142857142856,7.0,157.74428571428572,76.0,1.167250291812573,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_baked_cake.jpg,IMG_15,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf27,18,,free_viewing,,6060.0,4188.0,523.5,8.0,916.4625,493.42500000000007,4483.0,4483,5,1067.0,1.0,6060.0,3.0175,8.0,118.50375,63.75,1.32013201320132,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/women_read_letter.jpg,IMG_17,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf27,19,Punjabi,sentence_audio,passive_dropped_agent,10886.0,4358.0,335.23076923076917,13.0,973.2076923076925,518.3846153846154,4566.0,4566,7,5894.0,1.0,10886.0,3.2630769230769223,13.0,92.76307692307691,32.769230769230774,1.1941943781003124,exp_images/audio\PUNJABI\p_woa_letter.wav,IMG_17_P_PNA,exp_images/images/women_read_letter.jpg,IMG_17,exp_images/sentences/Letter-woa.jpg,STIM_53,stimuli_list_subj_3_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf27,2,,free_viewing,,5799.0,4369.0,397.1818181818182,11.0,879.7363636363636,637.0363636363636,4587.0,4061,6,806.0,0.8853281011554393,5799.0,3.805454545454545,11.0,95.43818181818185,36.90909090909091,1.896878772202104,UNDEFINEDnull,UNDEFINEDnull,exp_images/images/girl_plant_tree.jpg,IMG_03,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,,,,,
edf27,20,Punjabi,sentence_audio,passive_dropped_agent,10344.0,4134.0,1033.5,4.0,918.975,443.4,4889.0,4889,3,5351.0,1.0,10344.0,1.9625,4.0,70.81,26.0,0.3866976024748647,exp_images/audio\PUNJABI\p_woa_tub.wav,IMG_09_P_PNA,exp_images/images/boy_filled_bucket.jpg,IMG_09,exp_images/sentences/Bucket-woa.jpg,STIM_45,stimuli_list_subj_3_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf27,21,Punjabi,sentence_audio,passive_dropped_agent,10630.0,4368.0,436.8,10.0,912.58,576.05,4633.0,4633,5,5637.0,1.0,10630.0,3.675,10.0,91.596,36.0,0.940733772342427,exp_images/audio\PUNJABI\p_woa_clothes.wav,IMG_06_P_PNA,exp_images/images/women_fold_clothes.jpg,IMG_06,exp_images/sentences/Folded-clothes-woa.jpg,STIM_42,stimuli_list_subj_3_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf27,22,English,sentence_audio,active,10461.0,4601.0,657.2857142857142,7.0,917.9142857142857,445.0285714285714,4850.0,4850,3,5469.0,1.0,10461.0,1.0071428571428571,7.0,46.688571428571436,20.285714285714285,0.6691520887104483,exp_images/audio\ENGLISH\door.wav,IMG_10_E_ACT,exp_images/images/boy_opened_door.jpg,IMG_10,exp_images/sentences/active_boy_door.jpg,STIM_64,stimuli_list_subj_3_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf27,23,English,sentence_audio,active,10532.0,4564.0,760.6666666666665,6.0,829.3833333333333,403.83333333333326,4777.0,4777,6,5539.0,1.0,10532.0,4.36,6.0,116.95666666666666,36.0,0.5696923661222939,exp_images/audio\ENGLISH\lamp.wav,IMG_01_E_ACT,exp_images/images/girl_lighted_lamp.jpg,IMG_01,exp_images/sentences/active_girl_lamp.jpg,STIM_55,stimuli_list_subj_3_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf27,24,English,sentence_audio,active,10615.0,4063.0,338.5833333333333,12.0,877.5666666666667,363.83333333333326,4335.0,4335,6,5650.0,1.0,10615.0,3.6730769230769234,13.0,147.19692307692307,50.46153846153846,1.2246820536975978,exp_images/audio\ENGLISH\scooter.wav,IMG_14_E_ACT,exp_images/images/driver_wash_scooter.jpg,IMG_14,exp_images/sentences/active_driver_scooter.jpg,STIM_68,stimuli_list_subj_3_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf27,25,English,sentence_audio,passive,11113.0,4531.0,647.2857142857142,7.0,1034.5285714285717,414.2285714285714,4773.0,4773,6,6120.0,1.0,11113.0,2.7114285714285717,7.0,80.55285714285716,31.42857142857143,0.6298929182039054,exp_images/audio\ENGLISH\p_box.wav,IMG_05_E_PWA,exp_images/images/man_pushed_box.jpg,IMG_05,exp_images/sentences/passive_man_box.jpg,STIM_77,stimuli_list_subj_3_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf27,26,English,sentence_audio,passive,10529.0,4097.0,341.4166666666667,12.0,788.2333333333332,623.3916666666668,4341.0,4341,4,5536.0,1.0,10529.0,2.9258333333333333,12.0,93.4175,54.33333333333334,1.139709374109602,exp_images/audio\ENGLISH\p_sapling.wav,IMG_03_E_PWA,exp_images/images/girl_plant_tree.jpg,IMG_03,exp_images/sentences/passive_girl_sapling.jpg,STIM_75,stimuli_list_subj_3_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf27,27,English,sentence_audio,passive,10333.0,4049.0,578.4285714285714,7.0,899.5142857142856,316.5857142857143,4279.0,3843,4,5342.0,0.898107034353821,10333.0,8.654285714285715,7.0,314.2142857142857,101.71428571428572,0.6774412077808961,exp_images/audio\ENGLISH\p_shrub.wav,IMG_04_E_PWA,exp_images/images/man_cut_shrub.jpg,IMG_04,exp_images/sentences/passive_man_shrub.jpg,STIM_76,stimuli_list_subj_3_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
