participant_id,trial_id,language,session_type,sentence_type,first_aoi_fix_index,current_fix_interest_area_label,first_aoi_fix_start,first_aoi_fix_x,first_aoi_fix_y,first_aoi_role,agent_first_look,audio,exp_id,image,image_id,sentence,stim_id,stimulus_file,voice_id,grammatical_voice,agent_first_alignment,agent_overt,passive_cost_contrast,dropped_agent_contrast
edf26,26,English,sentence_audio,active,21,s_girl_girl_plant_tree,8302,968.6,257.9,agent,1,exp_images/audio\ENGLISH\sapling.wav,IMG_03_E_ACT,exp_images/images/girl_plant_tree.jpg,IMG_03,exp_images/sentences/active_girl_sapling.jpg,STIM_57,stimuli_list_subj_2_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf26,27,English,sentence_audio,active,2,s_man_man_cut_shrub,5528,1189.7,242.4,agent,1,exp_images/audio\ENGLISH\shrub.wav,IMG_04_E_ACT,exp_images/images/man_cut_shrub.jpg,IMG_04,exp_images/sentences/active_man_shrub.jpg,STIM_58,stimuli_list_subj_2_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf26,29,English,sentence_audio,passive,2,s_child_child_throw_frisbee,6006,1083.3,377.2,agent,1,exp_images/audio\ENGLISH\p_frisbee.wav,IMG_12_E_PWA,exp_images/images/child_throw_frisbee.jpg,IMG_12,exp_images/sentences/passive_child_frisbee.jpg,STIM_84,stimuli_list_subj_2_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf26,30,English,sentence_audio,passive,2,o_tabla_child_play_tabla,5786,738.0,687.8,object,0,exp_images/audio\ENGLISH\p_tabla.wav,IMG_11_E_PWA,exp_images/images/child_play_tabla.jpg,IMG_11,exp_images/sentences/passive_child_tabla.jpg,STIM_83,stimuli_list_subj_2_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf26,31,English,sentence_audio,passive_dropped_agent,2,o_picture_artiste_drew_picture,6302,1061.1,436.6,object,0,exp_images/audio\ENGLISH\p_woa_draw.wav,IMG_07_E_PNA,exp_images/images/artiste_drew_picture.jpg,IMG_07,exp_images/sentences/noagent_artist_picture.jpg,STIM_97,stimuli_list_subj_2_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf26,32,English,sentence_audio,passive_dropped_agent,3,o_cake_girl_baked_cake,6054,924.0,630.3,object,0,exp_images/audio\ENGLISH\p_woa_cake.wav,IMG_15_E_PNA,exp_images/images/girl_baked_cake.jpg,IMG_15,exp_images/sentences/noagent_girl_cake.jpg,STIM_105,stimuli_list_subj_2_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf26,33,English,sentence_audio,passive_dropped_agent,2,o_window_girl_opened_window,6334,1265.7,498.7,object,0,exp_images/audio\ENGLISH\p_woa_window.wav,IMG_02_E_PNA,exp_images/images/girl_opened_window.jpg,IMG_02,exp_images/sentences/noagent_girl_window.jpg,STIM_92,stimuli_list_subj_2_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf26,34,Punjabi,sentence_audio,active,2,s_girl_girl_fed_dog,5424,797.4,575.0,agent,1,exp_images/audio\PUNJABI\fed.wav,IMG_16_P_ACT,exp_images/images/girl_fed_dog.jpg,IMG_16,exp_images/sentences/Fed-dog.jpg,STIM_16,stimuli_list_subj_2_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf26,35,Punjabi,sentence_audio,active,2,o_veg_boy_cut_vegetables,6112,966.2,829.4,object,0,exp_images/audio\PUNJABI\veg.wav,IMG_18_P_ACT,exp_images/images/boy_cut_vegetables.jpg,IMG_18,exp_images/sentences/Veg.jpg,STIM_18,stimuli_list_subj_2_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf26,36,Punjabi,sentence_audio,active,2,o_vase_boy_broke_vase,5900,971.5,579.7,object,0,exp_images/audio\PUNJABI\vase.wav,IMG_08_P_ACT,exp_images/images/boy_broke_vase.jpg,IMG_08,exp_images/sentences/Vase.jpg,STIM_08,stimuli_list_subj_2_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf27,19,Punjabi,sentence_audio,passive_dropped_agent,2,s_woman_woman_read_letter,6126,898.6,469.3,agent,1,exp_images/audio\PUNJABI\p_woa_letter.wav,IMG_17_P_PNA,exp_images/images/women_read_letter.jpg,IMG_17,exp_images/sentences/Letter-woa.jpg,STIM_53,stimuli_list_subj_3_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf27,20,Punjabi,sentence_audio,passive_dropped_agent,2,s_boy_boy_filled_bucket,6138,1025.0,304.9,agent,1,exp_images/audio\PUNJABI\p_woa_tub.wav,IMG_09_P_PNA,exp_images/images/boy_filled_bucket.jpg,IMG_09,exp_images/sentences/Bucket-woa.jpg,STIM_45,stimuli_list_subj_3_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf27,21,Punjabi,sentence_audio,passive_dropped_agent,2,o_clothes_woman_folded_clothes,5938,863.7,690.4,object,0,exp_images/audio\PUNJABI\p_woa_clothes.wav,IMG_06_P_PNA,exp_images/images/women_fold_clothes.jpg,IMG_06,exp_images/sentences/Folded-clothes-woa.jpg,STIM_42,stimuli_list_subj_3_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf27,22,English,sentence_audio,active,2,o_door_boy_opened_door,5736,995.9,502.6,object,0,exp_images/audio\ENGLISH\door.wav,IMG_10_E_ACT,exp_images/images/boy_opened_door.jpg,IMG_10,exp_images/sentences/active_boy_door.jpg,STIM_64,stimuli_list_subj_3_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf27,23,English,sentence_audio,active,2,o_lamp_girl_light_lamp,5782,765.3,508.0,object,0,exp_images/audio\ENGLISH\lamp.wav,IMG_01_E_ACT,exp_images/images/girl_lighted_lamp.jpg,IMG_01,exp_images/sentences/active_girl_lamp.jpg,STIM_55,stimuli_list_subj_3_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf27,24,English,sentence_audio,active,2,o_scooter_driver_wash_scooter,5956,1033.1,367.2,object,0,exp_images/audio\ENGLISH\scooter.wav,IMG_14_E_ACT,exp_images/images/driver_wash_scooter.jpg,IMG_14,exp_images/sentences/active_driver_scooter.jpg,STIM_68,stimuli_list_subj_3_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf27,25,English,sentence_audio,passive,2,o_box_man_pushed_box,6398,1121.7,419.0,object,0,exp_images/audio\ENGLISH\p_box.wav,IMG_05_E_PWA,exp_images/images/man_pushed_box.jpg,IMG_05,exp_images/sentences/passive_man_box.jpg,STIM_77,stimuli_list_subj_3_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf27,26,English,sentence_audio,passive,2,o_tree_girl_plant_tree,5816,653.6,553.5,object,0,exp_images/audio\ENGLISH\p_sapling.wav,IMG_03_E_PWA,exp_images/images/girl_plant_tree.jpg,IMG_03,exp_images/sentences/passive_girl_sapling.jpg,STIM_75,stimuli_list_subj_3_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf27,27,English,sentence_audio,passive,2,o_shrub_man_cut_shrub,5604,751.3,444.8,object,0,exp_images/audio\ENGLISH\p_shrub.wav,IMG_04_E_PWA,exp_images/images/man_cut_shrub.jpg,IMG_04,exp_images/sentences/passive_man_shrub.jpg,STIM_76,stimuli_list_subj_3_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf27,28,English,sentence_audio,passive_dropped_agent,3,o_hole_dog_dug_hole,6276,1145.8,731.7,object,0,exp_images/audio\ENGLISH\p_woa_dug.wav,IMG_13_E_PNA,exp_images/images/dog_dug_hole.jpg,IMG_13,exp_images/sentences/noagent_dog_hole.jpg,STIM_103,stimuli_list_subj_3_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf27,29,English,sentence_audio,passive_dropped_agent,3,o_frisbee_child_throw_frisbee,6066,823.8,306.3,object,0,exp_images/audio\ENGLISH\p_woa_frisbee.wav,IMG_12_E_PNA,exp_images/images/child_throw_frisbee.jpg,IMG_12,exp_images/sentences/noagent_child_frisbee.jpg,STIM_102,stimuli_list_subj_3_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf27,30,English,sentence_audio,passive_dropped_agent,2,o_tabla_child_play_tabla,6300,750.0,540.4,object,0,exp_images/audio\ENGLISH\p_woa_tabla.wav,IMG_11_E_PNA,exp_images/images/child_play_tabla.jpg,IMG_11,exp_images/sentences/noagent_child_tabla.jpg,STIM_101,stimuli_list_subj_3_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf27,31,Punjabi,sentence_audio,active,2,s_artiste_artiste_drew_picture,6100,748.9,251.6,agent,1,exp_images/audio\PUNJABI\picture.wav,IMG_07_P_ACT,exp_images/images/artiste_drew_picture.jpg,IMG_07,exp_images/sentences/Painting.jpg,STIM_07,stimuli_list_subj_3_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf27,32,Punjabi,sentence_audio,active,2,s_girl_girl_baked_cake,5862,957.4,393.0,agent,1,exp_images/audio\PUNJABI\cake.wav,IMG_15_P_ACT,exp_images/images/girl_baked_cake.jpg,IMG_15,exp_images/sentences/Cake.jpg,STIM_15,stimuli_list_subj_3_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf27,33,Punjabi,sentence_audio,active,2,s_girl_girl_opened_window,5788,857.5,358.5,agent,1,exp_images/audio\PUNJABI\window.wav,IMG_02_P_ACT,exp_images/images/girl_opened_window.jpg,IMG_02,exp_images/sentences/Window.jpg,STIM_02,stimuli_list_subj_3_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf27,34,Punjabi,sentence_audio,passive,2,o_dog_girl_fed_dog,5656,980.3,631.7,object,0,exp_images/audio\PUNJABI\p_fed.wav,IMG_16_P_PWA,exp_images/images/girl_fed_dog.jpg,IMG_16,exp_images/sentences/Fed-dog-passive.jpg,STIM_34,stimuli_list_subj_3_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf27,35,Punjabi,sentence_audio,passive,2,o_veg_boy_cut_vegetables,6100,989.7,756.9,object,0,exp_images/audio\PUNJABI\p_veg.wav,IMG_18_P_PWA,exp_images/images/boy_cut_vegetables.jpg,IMG_18,exp_images/sentences/Veg-passive.jpg,STIM_36,stimuli_list_subj_3_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf27,36,Punjabi,sentence_audio,passive,2,o_vase_boy_broke_vase,6340,966.8,357.2,object,0,exp_images/audio\PUNJABI\p_vase.wav,IMG_08_P_PWA,exp_images/images/boy_broke_vase.jpg,IMG_08,exp_images/sentences/Vase-passive.jpg,STIM_26,stimuli_list_subj_3_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf28,19,English,sentence_audio,active,2,o_letter_woman_read_letter,6656,1100.8,627.8,object,0,exp_images/audio\ENGLISH\letter.wav,IMG_17_E_ACT,exp_images/images/women_read_letter.jpg,IMG_17,exp_images/sentences/active_women_letter.jpg,STIM_71,stimuli_list_subj_4_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf28,20,English,sentence_audio,active,2,o_bucket_boy_filled_bucket,5896,923.6,591.8,object,0,exp_images/audio\ENGLISH\bucket.wav,IMG_09_E_ACT,exp_images/images/boy_filled_bucket.jpg,IMG_09,exp_images/sentences/active_boy_bucket.jpg,STIM_63,stimuli_list_subj_4_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf28,21,English,sentence_audio,active,2,s_woman_woman_folded_clothes,5588,982.3,381.7,agent,1,exp_images/audio\ENGLISH\clothes.wav,IMG_06_E_ACT,exp_images/images/women_fold_clothes.jpg,IMG_06,exp_images/sentences/active_woman_clothes.jpg,STIM_60,stimuli_list_subj_4_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf28,22,English,sentence_audio,passive,2,o_door_boy_opened_door,5866,1035.7,499.1,object,0,exp_images/audio\ENGLISH\p_door.wav,IMG_10_E_PWA,exp_images/images/boy_opened_door.jpg,IMG_10,exp_images/sentences/passive_boy_door.jpg,STIM_82,stimuli_list_subj_4_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf28,23,English,sentence_audio,passive,2,o_lamp_girl_light_lamp,5782,804.9,566.6,object,0,exp_images/audio\ENGLISH\p_lamp.wav,IMG_01_E_PWA,exp_images/images/girl_lighted_lamp.jpg,IMG_01,exp_images/sentences/passive_girl_lamp.jpg,STIM_73,stimuli_list_subj_4_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf28,24,English,sentence_audio,passive,2,o_scooter_driver_wash_scooter,5614,1033.0,477.6,object,0,exp_images/audio\ENGLISH\p_scooter.wav,IMG_14_E_PWA,exp_images/images/driver_wash_scooter.jpg,IMG_14,exp_images/sentences/passive_driver_scooter.jpg,STIM_86,stimuli_list_subj_4_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf28,25,English,sentence_audio,passive_dropped_agent,2,o_box_man_pushed_box,6402,1062.5,419.3,object,0,exp_images/audio\ENGLISH\p_woa_box.wav,IMG_05_E_PNA,exp_images/images/man_pushed_box.jpg,IMG_05,exp_images/sentences/noagent_man_box.jpg,STIM_95,stimuli_list_subj_4_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf28,26,English,sentence_audio,passive_dropped_agent,2,o_tree_girl_plant_tree,5472,777.3,692.3,object,0,exp_images/audio\ENGLISH\p_woa_sapling.wav,IMG_03_E_PNA,exp_images/images/girl_plant_tree.jpg,IMG_03,exp_images/sentences/noagent_girl_sapling.jpg,STIM_93,stimuli_list_subj_4_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf28,27,English,sentence_audio,passive_dropped_agent,2,o_shrub_man_cut_shrub,5444,879.0,501.9,object,0,exp_images/audio\ENGLISH\p_woa_shrub.wav,IMG_04_E_PNA,exp_images/images/man_cut_shrub.jpg,IMG_04,exp_images/sentences/noagent_man_shrub.jpg,STIM_94,stimuli_list_subj_4_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf28,28,Punjabi,sentence_audio,active,2,s_dog_dog_dug_hole,6320,888.6,615.3,agent,1,exp_images/audio\PUNJABI\dug.wav,IMG_13_P_ACT,exp_images/images/dog_dug_hole.jpg,IMG_13,exp_images/sentences/Dog-dug.jpg,STIM_13,stimuli_list_subj_4_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf28,29,Punjabi,sentence_audio,active,4,o_frisbee_child_throw_frisbee,6334,792.5,325.1,object,0,exp_images/audio\PUNJABI\frisbee.wav,IMG_12_P_ACT,exp_images/images/child_throw_frisbee.jpg,IMG_12,exp_images/sentences/Frisbee.jpg,STIM_12,stimuli_list_subj_4_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf28,30,Punjabi,sentence_audio,active,2,o_tabla_child_play_tabla,6432,790.5,555.1,object,0,exp_images/audio\PUNJABI\tabla.wav,IMG_11_P_ACT,exp_images/images/child_play_tabla.jpg,IMG_11,exp_images/sentences/Tabla.jpg,STIM_11,stimuli_list_subj_4_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf28,31,Punjabi,sentence_audio,passive,2,o_picture_artiste_drew_picture,5646,1074.9,383.1,object,0,exp_images/audio\PUNJABI\p_picture.wav,IMG_07_P_PWA,exp_images/images/artiste_drew_picture.jpg,IMG_07,exp_images/sentences/Painting-passive.jpg,STIM_25,stimuli_list_subj_4_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf28,32,Punjabi,sentence_audio,passive,2,s_girl_girl_baked_cake,5876,904.5,446.5,agent,1,exp_images/audio\PUNJABI\p_cake.wav,IMG_15_P_PWA,exp_images/images/girl_baked_cake.jpg,IMG_15,exp_images/sentences/Cake-passive.jpg,STIM_33,stimuli_list_subj_4_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf28,33,Punjabi,sentence_audio,passive,2,s_girl_girl_opened_window,6532,899.2,435.8,agent,1,exp_images/audio\PUNJABI\p_window.wav,IMG_02_P_PWA,exp_images/images/girl_opened_window.jpg,IMG_02,exp_images/sentences/Window-passive.jpg,STIM_20,stimuli_list_subj_4_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf28,34,Punjabi,sentence_audio,passive_dropped_agent,2,o_dog_girl_fed_dog,5694,966.1,618.3,object,0,exp_images/audio\PUNJABI\p_woa_fed.wav,IMG_16_P_PNA,exp_images/images/girl_fed_dog.jpg,IMG_16,exp_images/sentences/Fed-dog-woa.jpg,STIM_52,stimuli_list_subj_4_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf28,35,Punjabi,sentence_audio,passive_dropped_agent,2,s_boy_boy_cut_vegetables,5788,793.9,549.1,agent,1,exp_images/audio\PUNJABI\p_woa_veg.wav,IMG_18_P_PNA,exp_images/images/boy_cut_vegetables.jpg,IMG_18,exp_images/sentences/Veg-woa.jpg,STIM_54,stimuli_list_subj_4_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf28,36,Punjabi,sentence_audio,passive_dropped_agent,2,o_vase_boy_broke_vase,5746,965.5,480.1,object,0,exp_images/audio\PUNJABI\p_woa_vase.wav,IMG_08_P_PNA,exp_images/images/boy_broke_vase.jpg,IMG_08,exp_images/sentences/Vase-woa.jpg,STIM_44,stimuli_list_subj_4_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf29,19,English,sentence_audio,passive,2,s_woman_woman_read_letter,5906,980.9,442.4,agent,1,exp_images/audio\ENGLISH\p_letter.wav,IMG_17_E_PWA,exp_images/images/women_read_letter.jpg,IMG_17,exp_images/sentences/passive_women_letter.jpg,STIM_89,stimuli_list_subj_5_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf29,20,English,sentence_audio,passive,2,o_bucket_boy_filled_bucket,5998,938.5,598.9,object,0,exp_images/audio\ENGLISH\p_bucket.wav,IMG_09_E_PWA,exp_images/images/boy_filled_bucket.jpg,IMG_09,exp_images/sentences/passive_boy_bucket.jpg,STIM_81,stimuli_list_subj_5_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf29,21,English,sentence_audio,passive,2,o_clothes_woman_folded_clothes,6086,938.8,655.0,object,0,exp_images/audio\ENGLISH\p_clothes.wav,IMG_06_E_PWA,exp_images/images/women_fold_clothes.jpg,IMG_06,exp_images/sentences/passive_woman_clothes.jpg,STIM_78,stimuli_list_subj_5_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf29,22,English,sentence_audio,passive_dropped_agent,2,o_door_boy_opened_door,5886,993.0,492.9,object,0,exp_images/audio\ENGLISH\p_woa_door.wav,IMG_10_E_PNA,exp_images/images/boy_opened_door.jpg,IMG_10,exp_images/sentences/noagent_boy_door.jpg,STIM_100,stimuli_list_subj_5_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf29,23,English,sentence_audio,passive_dropped_agent,2,o_lamp_girl_light_lamp,6176,760.5,555.4,object,0,exp_images/audio\ENGLISH\p_woa_lamp.wav,IMG_01_E_PNA,exp_images/images/girl_lighted_lamp.jpg,IMG_01,exp_images/sentences/noagent_girl_lamp.jpg,STIM_91,stimuli_list_subj_5_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf29,24,English,sentence_audio,passive_dropped_agent,2,o_scooter_driver_wash_scooter,5492,1009.9,450.8,object,0,exp_images/audio\ENGLISH\p_woa_scooter.wav,IMG_14_E_PNA,exp_images/images/driver_wash_scooter.jpg,IMG_14,exp_images/sentences/noagent_driver_scooter.jpg,STIM_104,stimuli_list_subj_5_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf29,25,Punjabi,sentence_audio,active,2,o_box_man_pushed_box,5606,1116.2,440.5,object,0,exp_images/audio\PUNJABI\box.wav,IMG_05_P_ACT,exp_images/images/man_pushed_box.jpg,IMG_05,exp_images/sentences/Pushed-box.jpg,STIM_05,stimuli_list_subj_5_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf29,26,Punjabi,sentence_audio,active,2,o_tree_girl_plant_tree,5602,718.6,561.0,object,0,exp_images/audio\PUNJABI\sapling.wav,IMG_03_P_ACT,exp_images/images/girl_plant_tree.jpg,IMG_03,exp_images/sentences/Sapling.jpg,STIM_03,stimuli_list_subj_5_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf29,27,Punjabi,sentence_audio,active,2,o_shrub_man_cut_shrub,6098,898.8,458.9,object,0,exp_images/audio\PUNJABI\shrub.wav,IMG_04_P_ACT,exp_images/images/man_cut_shrub.jpg,IMG_04,exp_images/sentences/Shrub.jpg,STIM_04,stimuli_list_subj_5_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf29,28,Punjabi,sentence_audio,passive,2,s_dog_dog_dug_hole,6076,816.1,565.4,agent,1,exp_images/audio\PUNJABI\p_dug.wav,IMG_13_P_PWA,exp_images/images/dog_dug_hole.jpg,IMG_13,exp_images/sentences/Dog-dug-passive.jpg,STIM_31,stimuli_list_subj_5_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf29,29,Punjabi,sentence_audio,passive,3,o_frisbee_child_throw_frisbee,6220,781.1,268.5,object,0,exp_images/audio\PUNJABI\p_frisbee.wav,IMG_12_P_PWA,exp_images/images/child_throw_frisbee.jpg,IMG_12,exp_images/sentences/Frisbee-passive.jpg,STIM_30,stimuli_list_subj_5_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf29,30,Punjabi,sentence_audio,passive,3,o_tabla_child_play_tabla,5836,769.0,585.0,object,0,exp_images/audio\PUNJABI\p_tabla.wav,IMG_11_P_PWA,exp_images/images/child_play_tabla.jpg,IMG_11,exp_images/sentences/Tabla-passive.jpg,STIM_29,stimuli_list_subj_5_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf29,31,Punjabi,sentence_audio,passive_dropped_agent,2,o_picture_artiste_drew_picture,6364,1019.1,428.7,object,0,exp_images/audio\PUNJABI\p_woa_picture.wav,IMG_07_P_PNA,exp_images/images/artiste_drew_picture.jpg,IMG_07,exp_images/sentences/Painting-woa.jpg,STIM_43,stimuli_list_subj_5_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf29,32,Punjabi,sentence_audio,passive_dropped_agent,2,o_cake_girl_baked_cake,6206,916.1,569.6,object,0,exp_images/audio\PUNJABI\p_woa_cake.wav,IMG_15_P_PNA,exp_images/images/girl_baked_cake.jpg,IMG_15,exp_images/sentences/Cake-woa.jpg,STIM_51,stimuli_list_subj_5_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf29,33,Punjabi,sentence_audio,passive_dropped_agent,2,o_window_girl_opened_window,5778,1118.1,441.2,object,0,exp_images/audio\PUNJABI\p_woa_window.wav,IMG_02_P_PNA,exp_images/images/girl_opened_window.jpg,IMG_02,exp_images/sentences/Window-woa.jpg,STIM_38,stimuli_list_subj_5_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf29,34,English,sentence_audio,active,2,o_dog_girl_fed_dog,5974,965.0,603.6,object,0,exp_images/audio\ENGLISH\fed.wav,IMG_16_E_ACT,exp_images/images/girl_fed_dog.jpg,IMG_16,exp_images/sentences/active_girl_dog.jpg,STIM_70,stimuli_list_subj_5_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf29,35,English,sentence_audio,active,2,o_veg_boy_cut_vegetables,5670,955.9,699.6,object,0,exp_images/audio\ENGLISH\veg.wav,IMG_18_E_ACT,exp_images/images/boy_cut_vegetables.jpg,IMG_18,exp_images/sentences/active_boy_vegetables.jpg,STIM_72,stimuli_list_subj_5_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf29,36,English,sentence_audio,active,2,o_vase_boy_broke_vase,6080,942.0,437.1,object,0,exp_images/audio\ENGLISH\vase.wav,IMG_08_E_ACT,exp_images/images/boy_broke_vase.jpg,IMG_08,exp_images/sentences/active_boy_vase.jpg,STIM_62,stimuli_list_subj_5_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf30,19,English,sentence_audio,passive_dropped_agent,2,s_woman_woman_read_letter,5616,958.8,417.8,agent,1,exp_images/audio\ENGLISH\p_woa_letter.wav,IMG_17_E_PNA,exp_images/images/women_read_letter.jpg,IMG_17,exp_images/sentences/noagent_women_letter.jpg,STIM_107,stimuli_list_subj_6_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf30,20,English,sentence_audio,passive_dropped_agent,2,o_bucket_boy_filled_bucket,5982,901.0,464.4,object,0,exp_images/audio\ENGLISH\p_woa_bucket.wav,IMG_09_E_PNA,exp_images/images/boy_filled_bucket.jpg,IMG_09,exp_images/sentences/noagent_boy_bucket.jpg,STIM_99,stimuli_list_subj_6_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf30,21,English,sentence_audio,passive_dropped_agent,2,o_clothes_woman_folded_clothes,5660,918.0,539.7,object,0,exp_images/audio\ENGLISH\p_woa_clothes.wav,IMG_06_E_PNA,exp_images/images/women_fold_clothes.jpg,IMG_06,exp_images/sentences/noagent_woman_clothes.jpg,STIM_96,stimuli_list_subj_6_a.csv,PNA,passive_dropped_agent,non_agent_first,agent_dropped,1.0,1.0
edf30,22,Punjabi,sentence_audio,active,2,s_boy_boy_opened_door,5648,888.2,423.3,agent,1,exp_images/audio\PUNJABI\door.wav,IMG_10_P_ACT,exp_images/images/boy_opened_door.jpg,IMG_10,exp_images/sentences/Closed-door.jpg,STIM_10,stimuli_list_subj_6_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf30,23,Punjabi,sentence_audio,active,2,o_lamp_girl_light_lamp,5482,777.5,532.5,object,0,exp_images/audio\PUNJABI\lamp.wav,IMG_01_P_ACT,exp_images/images/girl_lighted_lamp.jpg,IMG_01,exp_images/sentences/Lamp.jpg,STIM_01,stimuli_list_subj_6_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf30,24,Punjabi,sentence_audio,active,2,o_scooter_driver_wash_scooter,5892,965.9,418.6,object,0,exp_images/audio\PUNJABI\scooter.wav,IMG_14_P_ACT,exp_images/images/driver_wash_scooter.jpg,IMG_14,exp_images/sentences/Washed-scooter.jpg,STIM_14,stimuli_list_subj_6_a.csv,ACT,active,agent_first,agent_overt,0.0,
edf30,25,Punjabi,sentence_audio,passive,2,s_man_man_pushed_box,6054,977.3,490.9,agent,1,exp_images/audio\PUNJABI\p_box.wav,IMG_05_P_PWA,exp_images/images/man_pushed_box.jpg,IMG_05,exp_images/sentences/Pushed-box-passive.jpg,STIM_23,stimuli_list_subj_6_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
edf30,26,Punjabi,sentence_audio,passive,2,o_tree_girl_plant_tree,6136,743.2,597.3,object,0,exp_images/audio\PUNJABI\p_sapling.wav,IMG_03_P_PWA,exp_images/images/girl_plant_tree.jpg,IMG_03,exp_images/sentences/Sapling-passive.jpg,STIM_21,stimuli_list_subj_6_a.csv,PWA,passive_with_agent,non_agent_first,agent_overt,1.0,0.0
