participant_id,image_id,baseline_fixation_trial_length_ms,baseline_fixation_total_fixation_duration,baseline_fixation_mean_fixation_duration,baseline_fixation_fixation_count,baseline_fixation_mean_fixation_x,baseline_fixation_mean_fixation_y,baseline_interest_area_trial_length_ms,baseline_interest_area_total_interest_area_dwell_time,baseline_interest_area_total_interest_area_entry_count,baseline_interest_area_min_time_to_first_fixation,baseline_interest_area_interest_area_dwell_time_normalized,baseline_saccade_trial_length_ms,baseline_saccade_mean_saccade_amplitude,baseline_saccade_saccade_count,baseline_saccade_mean_saccade_velocity,baseline_saccade_mean_saccade_duration,baseline_saccade_saccade_rate
edf14,IMG_16,5939.0,4185.0,279.0,15.0,921.4066666666668,698.4200000000002,4344.0,2726,7,947.0,0.6275322283609577,5939.0,3.2160000000000006,15.0,107.47866666666668,43.2,2.5256777235224783
edf14,IMG_17,5860.0,4194.0,349.5,12.0,982.3166666666666,623.6166666666667,4430.0,3942,3,1134.0,0.8898419864559819,5860.0,3.771666666666667,12.0,113.35833333333336,46.83333333333334,2.04778156996587
edf14,IMG_18,5889.0,4161.0,260.0625,16.0,956.2375,754.41875,4302.0,4048,5,897.0,0.9409576940957696,5889.0,2.51375,16.0,92.0175,43.125,2.71692986924775
edf15,IMG_01,5689.0,4231.0,211.55,20.0,949.015,448.455,4426.0,4236,7,697.0,0.9570718481699052,5689.0,2.3145,20.0,73.85499999999998,28.3,3.515556336790297
edf15,IMG_02,6120.0,4004.0,235.52941176470588,17.0,952.5411764705881,433.17058823529413,4234.0,4196,3,1128.0,0.9910250354274918,6120.0,2.8776470588235297,17.0,128.3476470588235,44.58823529411765,2.7777777777777777
edf15,IMG_03,6031.0,4126.0,217.15789473684208,19.0,844.7947368421053,525.5842105263158,4387.0,3995,7,1039.0,0.9106450877592888,6031.0,3.0205,20.0,83.08849999999998,31.2,3.3161996352180405
edf15,IMG_04,5791.0,4069.0,239.35294117647058,17.0,920.8647058823527,490.57647058823517,4298.0,4298,5,799.0,1.0,5791.0,3.5823529411764703,17.0,108.00941176470587,40.8235294117647,2.9355897081678464
edf15,IMG_05,5766.0,4176.0,208.8,20.0,1064.73,362.57,4378.0,4378,8,774.0,1.0,5766.0,2.6545,20.0,77.8035,30.7,3.46860908775581
edf15,IMG_06,5790.0,3834.0,273.85714285714283,14.0,939.1642857142857,571.65,4082.0,4040,7,798.0,0.9897109260166586,5790.0,2.305333333333333,15.0,147.21333333333334,61.46666666666667,2.5906735751295336
edf15,IMG_07,5639.0,4091.0,240.64705882352942,17.0,909.8411764705883,367.18823529411765,4149.0,4149,5,734.0,1.0,5639.0,3.176111111111111,18.0,124.21666666666664,50.33333333333334,3.1920553289590354
edf15,IMG_08,5743.0,4147.0,243.94117647058826,17.0,845.8529411764705,396.61176470588236,4367.0,4367,10,750.0,1.0,5743.0,2.5905882352941174,17.0,90.05705882352943,36.8235294117647,2.960125370015671
edf15,IMG_09,5786.0,4258.0,354.83333333333326,12.0,954.6916666666667,418.14999999999986,4546.0,4546,7,794.0,1.0,5786.0,2.099166666666666,12.0,104.2675,37.16666666666666,2.073971655720705
edf15,IMG_10,5790.0,4116.0,242.11764705882354,17.0,950.9647058823531,357.6058823529412,4279.0,4279,12,797.0,1.0,5790.0,1.95,18.0,121.92166666666668,40.333333333333336,3.1088082901554404
edf15,IMG_11,5697.0,4015.0,191.19047619047618,21.0,999.0904761904762,529.2666666666668,4236.0,2267,4,954.0,0.5351746931067044,5697.0,2.8790476190476197,21.0,87.71571428571428,36.0,3.686150605581885
edf15,IMG_12,6024.0,4138.0,229.88888888888889,18.0,1037.0111111111114,418.81666666666666,4339.0,3944,6,1272.0,0.90896519935469,6024.0,3.81,18.0,98.15888888888887,36.333333333333336,2.98804780876494
edf15,IMG_13,6033.0,4129.0,206.45,20.0,1047.45,708.12,4375.0,4312,5,1040.0,0.9856,6033.0,2.6460000000000004,20.0,79.053,30.9,3.3151002817835242
edf15,IMG_14,5783.0,4005.0,190.7142857142857,21.0,971.7238095238097,491.08571428571435,4303.0,4303,7,790.0,1.0,5783.0,3.183333333333333,21.0,86.48238095238095,32.857142857142854,3.6313332180529136
edf15,IMG_15,5987.0,4239.0,302.7857142857143,14.0,941.1357142857142,469.55,4527.0,3935,10,1306.0,0.8692290700242986,5987.0,3.2478571428571423,14.0,89.28642857142857,33.142857142857146,2.3383998663771504
edf15,IMG_16,5915.0,4158.0,218.84210526315792,19.0,820.9105263157893,566.0789473684208,4359.0,3804,5,1156.0,0.8726772195457674,5915.0,3.0210000000000004,20.0,84.9595,32.6,3.38123415046492
edf15,IMG_17,5660.0,4374.0,312.42857142857144,14.0,987.4142857142856,457.8928571428572,4608.0,4608,3,668.0,1.0,5660.0,2.092857142857143,14.0,66.16214285714287,27.42857142857143,2.4734982332155475
edf15,IMG_18,5933.0,4253.0,283.53333333333336,15.0,981.3066666666667,776.4400000000003,4453.0,4453,4,940.0,1.0,5933.0,2.526666666666666,15.0,88.91133333333332,36.0,2.5282319231417496
edf16,IMG_01,6133.0,4079.0,291.35714285714283,14.0,952.6571428571433,466.68571428571437,4255.0,4111,7,1140.0,0.9661574618096356,6133.0,4.345714285714286,14.0,199.9157142857144,52.714285714285715,2.282732757215066
edf16,IMG_02,6029.0,4519.0,903.8,5.0,1040.48,404.86,4806.0,4519,4,1358.0,0.9402829796088223,6029.0,4.022,5.0,103.91,37.2,0.829324929507381
edf16,IMG_03,5812.0,4258.0,425.8,10.0,836.47,540.5600000000002,4496.0,4496,5,820.0,1.0,5812.0,3.325,10.0,139.11399999999998,49.6,1.7205781142463867
edf16,IMG_04,5718.0,4372.0,437.2,10.0,828.0099999999999,443.07,4593.0,4593,4,725.0,1.0,5718.0,4.158,10.0,97.76100000000001,40.0,1.7488632388947185
edf16,IMG_05,6054.0,4412.0,441.2,10.0,1034.9299999999996,391.27,4597.0,4597,8,1061.0,1.0,6054.0,3.132000000000001,10.0,112.228,39.6,1.6518004625041294
edf16,IMG_06,5645.0,4477.0,895.4,5.0,947.2,482.48,4695.0,4695,4,788.0,1.0,5645.0,2.838333333333333,6.0,158.25666666666666,52.0,1.062887511071745
edf16,IMG_07,6117.0,4179.0,245.82352941176467,17.0,941.4294117647058,374.1058823529412,4412.0,4128,7,1125.0,0.9356300997280144,6117.0,3.4958823529411767,17.0,86.84411764705885,34.117647058823536,2.7791401013568744
edf16,IMG_08,6059.0,4483.0,560.375,8.0,873.4875000000002,418.6375000000001,4742.0,4742,6,1067.0,1.0,6059.0,2.89125,8.0,88.61375,31.25,1.320349892721571
edf16,IMG_09,6108.0,4266.0,387.8181818181818,11.0,1013.8363636363637,424.90909090909105,4545.0,4189,6,1115.0,0.9216721672167216,6108.0,2.5818181818181816,11.0,134.04363636363635,40.72727272727273,1.8009168303863787
edf16,IMG_10,6055.0,4585.0,1146.25,4.0,963.6,455.57499999999993,4789.0,4789,3,1062.0,1.0,6055.0,1.99,4.0,152.64749999999995,51.0,0.6606110652353427
edf16,IMG_11,5779.0,4343.0,434.3,10.0,923.04,485.37000000000006,4362.0,3665,6,1118.0,0.8402109124254928,5779.0,3.872,10.0,165.304,63.0,1.7304031839418583
edf16,IMG_12,5697.0,4563.0,760.5,6.0,987.3166666666666,313.0,4758.0,4563,5,934.0,0.9590163934426228,5697.0,3.783333333333333,6.0,90.46666666666664,39.0,1.05318588730911
edf16,IMG_13,5991.0,4647.0,1161.75,4.0,987.95,656.475,4860.0,4860,4,999.0,1.0,5991.0,3.515,4.0,102.2775,33.0,0.6676681689200468
edf16,IMG_14,5918.0,4072.0,271.46666666666664,15.0,912.4,379.9133333333333,4281.0,4281,8,925.0,1.0,5918.0,4.4113333333333316,15.0,124.06933333333332,47.46666666666667,2.5346400811084826
edf16,IMG_15,6074.0,4436.0,1109.0,4.0,937.675,461.625,4790.0,4790,4,1154.0,1.0,6074.0,2.69,5.0,169.252,62.8,0.8231807704972012
edf16,IMG_16,5689.0,4303.0,391.1818181818182,11.0,912.2727272727273,578.8909090909091,4536.0,4244,9,697.0,0.9356261022927691,5689.0,4.379090909090909,11.0,99.9372727272727,41.45454545454545,1.9335559852346635
edf16,IMG_17,6100.0,4260.0,387.27272727272725,11.0,1017.1454545454548,498.51818181818186,4529.0,4529,7,1105.0,1.0,6100.0,3.1872727272727275,11.0,139.86,42.36363636363637,1.8032786885245904
edf16,IMG_18,6115.0,4375.0,546.875,8.0,981.825,633.1,4579.0,4579,4,1122.0,1.0,6115.0,3.635,8.0,122.87,51.75,1.3082583810302535
edf17,IMG_01,6106.0,4312.0,287.46666666666664,15.0,891.4066666666665,606.8133333333333,4501.0,4501,5,1115.0,1.0,6106.0,3.286666666666666,15.0,88.09733333333334,32.666666666666664,2.456600065509335
edf17,IMG_02,5688.0,4226.0,325.07692307692315,13.0,1046.5615384615382,441.9153846153846,4523.0,4022,7,1018.0,0.8892328100818041,5688.0,3.5746153846153836,13.0,93.17692307692306,36.153846153846146,2.2855133614627285
edf17,IMG_03,5773.0,4189.0,246.41176470588238,17.0,909.6352941176473,576.964705882353,4390.0,3626,6,781.0,0.8259681093394078,5773.0,3.367647058823529,17.0,88.32705882352941,35.411764705882355,2.9447427680582017
edf17,IMG_04,5710.0,4364.0,290.93333333333334,15.0,939.2533333333333,516.9133333333333,4424.0,4424,7,718.0,1.0,5710.0,4.574,15.0,113.11133333333336,37.86666666666667,2.626970227670753
edf17,IMG_05,5849.0,4485.0,373.75,12.0,1044.8916666666667,381.0083333333334,4614.0,4404,4,857.0,0.9544863459037712,5849.0,3.145833333333333,12.0,89.68666666666668,31.5,2.0516327577363653
edf17,IMG_06,5775.0,3931.0,327.5833333333333,12.0,974.2000000000003,419.40833333333336,4167.0,3931,5,1048.0,0.943364530837533,5775.0,2.3766666666666665,12.0,116.37583333333336,68.83333333333333,2.0779220779220777
edf17,IMG_07,5737.0,4255.0,283.6666666666667,15.0,948.6666666666665,387.51333333333326,4426.0,4426,7,745.0,1.0,5737.0,4.421333333333333,15.0,102.76333333333332,37.73333333333333,2.6146069374237406
edf17,IMG_08,5654.0,4160.0,244.70588235294116,17.0,886.7529411764706,538.2058823529411,4381.0,3793,7,661.0,0.8657840675644828,5654.0,3.561764705882353,17.0,86.73294117647059,36.0,3.0067209055535904
edf17,IMG_09,6105.0,4125.0,317.3076923076923,13.0,1008.3,503.49230769230775,4374.0,3962,4,1113.0,0.9058070416095108,6105.0,2.32,13.0,83.07846153846154,47.53846153846154,2.1294021294021293
edf17,IMG_10,6054.0,4532.0,1510.666666666667,3.0,889.3333333333335,411.73333333333335,4906.0,4906,3,1062.0,1.0,6054.0,2.5766666666666667,3.0,84.23333333333333,28.66666666666667,0.4955401387512388
edf17,IMG_11,6070.0,4326.0,288.4,15.0,973.24,629.6933333333333,4503.0,1998,5,1286.0,0.44370419720186544,6070.0,3.1980000000000004,15.0,89.85200000000002,32.666666666666664,2.4711696869851734
edf17,IMG_12,5934.0,4224.0,281.6,15.0,957.4400000000003,428.51999999999987,4401.0,3328,8,1150.0,0.7561917745966825,5934.0,4.542666666666666,15.0,108.92266666666664,39.46666666666667,2.527805864509605
edf17,IMG_13,5774.0,4178.0,245.7647058823529,17.0,935.3117647058824,685.6705882352941,4404.0,2986,6,782.0,0.6780199818346957,5774.0,3.295,18.0,86.99555555555555,33.333333333333336,3.1174229303775545
edf17,IMG_14,6100.0,4310.0,307.85714285714283,14.0,1011.9571428571428,493.0142857142857,4497.0,4497,5,1107.0,1.0,6100.0,3.580714285714285,14.0,87.75,35.42857142857143,2.295081967213115
edf17,IMG_15,5849.0,4565.0,2282.5,2.0,918.35,465.15,4936.0,4936,2,857.0,1.0,5849.0,2.145,2.0,74.115,28.0,0.34193879295606083
edf17,IMG_16,5770.0,4212.0,280.8,15.0,979.0266666666664,586.5066666666668,4493.0,2961,4,777.0,0.6590251502336969,5770.0,3.482,15.0,94.788,33.333333333333336,2.5996533795493937
edf17,IMG_17,5684.0,4436.0,403.27272727272725,11.0,1054.2545454545457,601.9090909090909,4682.0,4682,3,692.0,1.0,5684.0,2.2790909090909093,11.0,78.5218181818182,28.181818181818183,1.935256861365236
edf17,IMG_18,6026.0,4070.0,814.0,5.0,966.4400000000003,513.72,4807.0,4807,3,1033.0,1.0,6026.0,3.858,5.0,95.682,37.2,0.8297378028542981
edf18,IMG_01,5809.0,4163.0,231.27777777777774,18.0,760.4388888888889,533.5944444444443,4342.0,4342,4,817.0,1.0,5809.0,2.365,18.0,98.16777777777777,36.111111111111114,3.0986400413152007
edf18,IMG_02,5638.0,4046.0,224.77777777777774,18.0,1105.2833333333333,473.26666666666665,4284.0,4046,4,1042.0,0.9444444444444444,5638.0,2.9336842105263163,19.0,114.00578947368422,41.578947368421055,3.3699893579283438
edf18,IMG_03,5893.0,4117.0,316.6923076923077,13.0,775.6999999999998,634.3692307692307,4184.0,4184,4,901.0,1.0,5893.0,3.1876923076923074,13.0,156.24307692307693,62.153846153846146,2.2060071270999493
edf18,IMG_04,5800.0,4200.0,247.05882352941174,17.0,873.2941176470587,480.9,4444.0,4444,7,810.0,1.0,5800.0,2.765555555555556,18.0,79.7638888888889,30.555555555555557,3.103448275862069
edf18,IMG_05,5915.0,4098.0,273.2,15.0,986.9666666666667,515.4,4271.0,3133,4,923.0,0.733551861390775,5915.0,3.2837500000000004,16.0,97.7,45.75,2.704987320371936
edf18,IMG_06,5826.0,4310.0,287.3333333333333,15.0,954.1066666666666,494.3733333333332,4395.0,3926,4,1074.0,0.893287827076223,5826.0,2.4766666666666666,15.0,91.93333333333337,39.86666666666667,2.574665293511844
edf18,IMG_07,5653.0,4063.0,203.15,20.0,895.3199999999998,463.0100000000001,4229.0,4101,5,760.0,0.9697327973516198,5653.0,2.9709523809523817,21.0,105.10142857142857,40.857142857142854,3.7148416769856722
edf18,IMG_08,5751.0,4399.0,338.38461538461536,13.0,928.3846153846154,482.8384615384616,4631.0,4631,3,758.0,1.0,5751.0,1.9446153846153849,13.0,68.0076923076923,27.84615384615385,2.2604764388801946
edf18,IMG_09,6125.0,4407.0,400.6363636363636,11.0,981.6090909090907,481.0,4644.0,4396,6,1133.0,0.9465977605512488,6125.0,2.493636363636364,11.0,74.77545454545455,31.63636363636364,1.7959183673469388
edf18,IMG_10,5708.0,4114.0,242.0,17.0,864.6352941176469,522.0529411764705,4275.0,4275,6,715.0,1.0,5708.0,2.8105882352941167,17.0,124.66705882352942,42.23529411764706,2.978276103714085
edf18,IMG_11,6080.0,4328.0,309.14285714285717,14.0,769.2214285714286,526.7071428571428,4508.0,4172,6,1306.0,0.9254658385093169,6080.0,3.0978571428571433,14.0,81.56642857142856,34.57142857142857,2.3026315789473686
edf18,IMG_12,5751.0,3895.0,216.38888888888889,18.0,1008.4833333333332,520.0722222222222,3916.0,2583,6,958.0,0.6596016343207355,5751.0,4.049444444444445,18.0,168.02722222222226,59.77777777777778,3.129890453834116
edf18,IMG_13,5821.0,4263.0,236.83333333333331,18.0,918.8499999999997,703.9500000000003,4416.0,3814,5,829.0,0.863677536231884,5821.0,2.7677777777777783,18.0,78.10722222222222,32.0,3.092252190345301
edf18,IMG_14,6008.0,4228.0,248.70588235294116,17.0,909.7294117647058,386.42352941176483,4438.0,4438,5,1016.0,1.0,6008.0,2.8017647058823525,17.0,79.80823529411767,32.588235294117645,2.8295605858854866
edf18,IMG_15,5942.0,4224.0,264.0,16.0,915.6125,478.1,4232.0,4004,6,950.0,0.946124763705104,5942.0,1.83125,16.0,166.88875000000004,47.5,2.692696061932009
edf18,IMG_16,6106.0,4138.0,295.57142857142856,14.0,912.6714285714284,701.8571428571429,4377.0,3341,10,1113.0,0.7633082019648161,6106.0,2.904285714285714,14.0,141.55785714285716,44.0,2.2928267278087127
edf18,IMG_17,5684.0,4034.0,310.3076923076923,13.0,973.7538461538464,447.97692307692313,4302.0,4302,7,692.0,1.0,5684.0,2.4961538461538457,13.0,148.43153846153848,53.07692307692307,2.287121745249824
edf18,IMG_18,5893.0,4226.0,264.125,16.0,972.9,570.83125,4407.0,4123,6,901.0,0.9355570683004312,5893.0,3.578125,16.0,88.788125,36.625,2.7150856948922453
edf19,IMG_01,5991.0,4429.0,442.9,10.0,844.5099999999999,532.5699999999998,4639.0,4273,3,1422.0,0.9211036861392542,5991.0,3.4650000000000007,10.0,87.54099999999998,35.4,1.669170422300117
edf19,IMG_02,5660.0,4448.0,494.22222222222223,9.0,950.522222222222,409.3777777777778,4729.0,4729,5,667.0,1.0,5660.0,2.2422222222222223,9.0,68.95555555555556,29.33333333333333,1.5901060070671378
edf19,IMG_03,5815.0,4071.0,271.4,15.0,808.12,560.9533333333334,4482.0,3815,6,1278.0,0.8511825078090138,5815.0,3.4306666666666668,15.0,85.21333333333334,34.0,2.5795356835769563
edf19,IMG_04,5924.0,4050.0,810.0,5.0,490.94000000000005,579.6599999999999,4516.0,4448,1,932.0,0.9849424269264836,5924.0,4.6433333333333335,6.0,102.84333333333332,81.33333333333333,1.0128291694800808
edf19,IMG_05,5916.0,3908.0,390.8,10.0,996.8000000000003,411.2600000000001,4059.0,4059,6,923.0,1.0,5916.0,3.236,10.0,107.95200000000001,93.4,1.690331304935767
edf19,IMG_06,5784.0,4608.0,576.0,8.0,890.6374999999998,564.5875,4774.0,4774,5,792.0,1.0,5784.0,2.01625,8.0,65.65124999999999,27.25,1.3831258644536653
edf19,IMG_07,5747.0,4469.0,343.76923076923083,13.0,776.8153846153847,463.96153846153845,4604.0,4469,2,932.0,0.9706776715899218,5747.0,2.64,13.0,73.33384615384615,29.84615384615385,2.2620497650948317
edf19,IMG_08,6107.0,4467.0,496.33333333333326,9.0,862.7333333333332,550.0333333333333,4668.0,4404,7,1115.0,0.9434447300771208,6107.0,3.4288888888888893,9.0,90.26333333333334,36.0,1.4737186834779756
edf19,IMG_09,5649.0,4573.0,762.1666666666665,6.0,909.4666666666666,479.7166666666667,4736.0,4231,2,657.0,0.8933699324324325,5649.0,1.6616666666666664,6.0,186.25666666666663,42.66666666666666,1.0621348911311737
edf19,IMG_10,5928.0,4158.0,346.5,12.0,851.7333333333335,537.3583333333332,4313.0,4313,3,935.0,1.0,5928.0,2.624166666666667,12.0,188.4858333333333,56.66666666666666,2.0242914979757085
edf19,IMG_11,6132.0,4204.0,300.2857142857143,14.0,852.2142857142858,616.4857142857143,4352.0,3200,6,1320.0,0.7352941176470589,6132.0,3.035,14.0,116.40285714285713,45.714285714285715,2.2831050228310503
edf19,IMG_12,6039.0,3997.0,363.3636363636364,11.0,949.3545454545456,537.3181818181819,4248.0,1926,5,1328.0,0.4533898305084746,6039.0,4.448181818181818,11.0,233.63636363636363,67.63636363636364,1.8214936247723132
edf19,IMG_13,5773.0,4221.0,324.6923076923077,13.0,786.3692307692309,730.0615384615387,4343.0,2529,6,966.0,0.582316371172001,5773.0,3.3207142857142857,14.0,124.43214285714285,47.14285714285714,2.4250822795773432
edf19,IMG_14,6072.0,4470.0,372.5,12.0,1017.7833333333334,660.1416666666668,4611.0,4611,3,1079.0,1.0,6072.0,2.535,12.0,74.27583333333331,31.83333333333333,1.9762845849802368
edf19,IMG_15,5811.0,4501.0,500.11111111111114,9.0,835.3777777777779,491.33333333333326,4662.0,1610,4,819.0,0.3453453453453453,5811.0,1.2844444444444447,9.0,129.86111111111111,36.66666666666666,1.5487867836861129
edf19,IMG_16,5944.0,4148.0,276.53333333333336,15.0,834.1866666666666,649.1333333333333,4285.0,2542,6,1126.0,0.5932322053675613,5944.0,4.054666666666667,15.0,137.99466666666666,47.2,2.5235531628532977
edf19,IMG_17,5804.0,4458.0,342.92307692307685,13.0,951.153846153846,560.1000000000001,4616.0,4458,7,1000.0,0.9657712305025996,5804.0,2.1792307692307693,13.0,64.11538461538464,28.923076923076927,2.2398345968297724
edf19,IMG_18,5760.0,4328.0,332.92307692307685,13.0,986.1692307692308,741.8230769230769,4534.0,4534,4,838.0,1.0,5760.0,1.9528571428571424,14.0,111.16785714285714,39.142857142857146,2.4305555555555562
edf20,IMG_01,5974.0,4358.0,335.23076923076917,13.0,795.1923076923077,529.7384615384615,4552.0,4292,5,982.0,0.9428822495606328,5974.0,3.3207692307692303,13.0,86.18153846153845,33.846153846153854,2.1760964178105118
edf20,IMG_02,6093.0,4469.0,496.5555555555555,9.0,1064.8444444444444,387.97777777777776,4706.0,4706,6,1101.0,1.0,6093.0,2.7544444444444447,9.0,81.54777777777777,31.777777777777782,1.4771048744460855
edf20,IMG_03,6126.0,4232.0,282.1333333333333,15.0,879.1466666666664,560.3999999999999,4433.0,3497,6,1133.0,0.7888563049853372,6126.0,4.000666666666667,15.0,97.154,37.333333333333336,2.4485798237022527
edf20,IMG_04,6033.0,4213.0,263.3125,16.0,914.84375,609.2062500000002,4435.0,4273,4,1042.0,0.9634723788049604,6033.0,3.56375,16.0,88.05625,34.75,2.6520802254268188
edf20,IMG_05,5851.0,4251.0,265.6875,16.0,1010.53125,462.28750000000014,4396.0,4222,5,859.0,0.9604185623293904,5851.0,3.133125,16.0,87.22312500000002,37.25,2.73457528627585
edf20,IMG_06,5932.0,4170.0,463.33333333333326,9.0,948.8555555555556,582.411111111111,4538.0,4194,3,940.0,0.9241956809167032,5932.0,2.4111111111111105,9.0,127.52777777777777,50.444444444444436,1.5171948752528657
edf20,IMG_07,5733.0,4268.0,304.85714285714283,14.0,970.5571428571428,563.3214285714286,4457.0,4457,6,741.0,1.0,5733.0,3.9619999999999997,15.0,96.19400000000005,36.93333333333333,2.6164311878597597
edf20,IMG_08,6004.0,4394.0,488.22222222222223,9.0,913.2444444444444,455.6555555555556,4741.0,4543,3,1011.0,0.9582366589327146,6004.0,2.245555555555556,9.0,69.21777777777778,28.0,1.4990006662225184
edf20,IMG_09,6000.0,3768.0,628.0,6.0,998.7166666666667,514.0333333333333,4771.0,4771,4,1007.0,1.0,6000.0,3.5133333333333336,6.0,94.65333333333336,37.0,1.0
edf20,IMG_10,6132.0,4526.0,452.6,10.0,1033.21,495.0399999999999,4700.0,4700,2,1140.0,1.0,6132.0,2.494,10.0,74.05699999999999,29.2,1.6307893020221789
edf20,IMG_11,6126.0,4378.0,486.4444444444445,9.0,825.7,599.4555555555556,4674.0,4378,2,1468.0,0.936670945656825,6126.0,3.6222222222222222,9.0,96.29222222222221,35.333333333333336,1.4691478942213516
edf20,IMG_12,5999.0,4587.0,764.5,6.0,1095.35,462.26666666666665,4756.0,4116,3,1216.0,0.8654331370899916,5999.0,4.5683333333333325,6.0,108.16333333333334,39.333333333333336,1.0001666944490748
edf20,IMG_13,5831.0,4449.0,370.75,12.0,1108.4166666666665,708.1083333333335,4607.0,4323,4,838.0,0.9383546776644236,5831.0,3.2433333333333336,12.0,85.0225,32.166666666666664,2.057966043560281
edf20,IMG_14,5844.0,4384.0,365.33333333333326,12.0,1004.6666666666665,533.8916666666668,4612.0,4612,3,852.0,1.0,5844.0,2.9425000000000003,12.0,81.91083333333334,31.66666666666667,2.053388090349076
edf20,IMG_15,5983.0,4423.0,552.875,8.0,952.2,502.275,4592.0,4592,5,991.0,1.0,5983.0,2.55625,8.0,172.17999999999995,50.0,1.3371218452281466
edf20,IMG_16,5643.0,4321.0,432.1,10.0,886.79,680.97,4562.0,2102,5,651.0,0.4607628233231039,5643.0,3.801,10.0,92.483,43.0,1.7721070352649297
edf20,IMG_17,5933.0,4593.0,1531.0,3.0,988.4666666666667,465.9,4809.0,3807,2,1032.0,0.7916406737367436,5933.0,2.405,4.0,229.9525,64.5,0.6741951795044666
edf20,IMG_18,5758.0,4168.0,320.61538461538464,13.0,968.7,776.1923076923077,4588.0,4314,4,766.0,0.9402789886660854,5758.0,2.9738461538461536,13.0,84.9007692307692,31.07692307692308,2.2577283779089963
edf21,IMG_01,5948.0,4138.0,258.625,16.0,914.875,473.20625,4320.0,4218,6,956.0,0.9763888888888888,5948.0,3.025625,16.0,98.06624999999998,42.0,2.6899798251513114
edf21,IMG_02,6103.0,4259.0,354.91666666666674,12.0,1005.3416666666666,410.75,4267.0,3935,9,1110.0,0.9221935786266698,6103.0,3.0,12.0,149.5608333333333,60.5,1.966246108471244
edf21,IMG_03,5642.0,4276.0,427.6,10.0,904.57,512.0899999999998,4441.0,4145,4,649.0,0.9333483449673496,5642.0,2.7760000000000002,10.0,154.834,55.2,1.7724211272598367
edf21,IMG_04,6023.0,4033.0,288.07142857142856,14.0,964.1357142857145,554.8428571428572,4216.0,3206,5,1031.0,0.7604364326375711,6023.0,2.9592857142857145,14.0,120.41357142857143,55.42857142857143,2.3244230449941887
edf21,IMG_05,5789.0,3957.0,247.3125,16.0,1027.04375,399.55625,4096.0,4096,9,797.0,1.0,5789.0,2.551875,16.0,140.823125,56.0,2.7638624978407327
edf21,IMG_06,5658.0,4178.0,379.8181818181818,11.0,961.2454545454544,411.9727272727272,4310.0,4310,6,666.0,1.0,5658.0,2.8363636363636364,11.0,140.4618181818182,62.0,1.9441498762813716
edf21,IMG_07,5841.0,3895.0,229.11764705882354,17.0,879.7705882352942,346.55294117647065,4078.0,3655,8,849.0,0.8962726826875921,5841.0,3.603529411764706,17.0,128.0370588235294,53.764705882352935,2.9104605375791817
edf21,IMG_08,5940.0,4084.0,255.25,16.0,905.775,467.01249999999993,4354.0,4230,7,952.0,0.9715204409738172,5940.0,2.708333333333333,18.0,108.63833333333332,46.22222222222222,3.0303030303030303
edf21,IMG_09,6050.0,4258.0,236.55555555555557,18.0,943.6777777777777,504.838888888889,4415.0,4415,9,1057.0,1.0,6050.0,1.8127777777777776,18.0,92.31388888888887,32.111111111111114,2.975206611570248
edf21,IMG_10,5709.0,4357.0,363.08333333333326,12.0,959.4,435.1833333333333,4402.0,4402,8,717.0,1.0,5709.0,2.24,12.0,144.19166666666663,49.16666666666666,2.1019442984760905
edf21,IMG_11,5841.0,3950.0,303.84615384615387,13.0,849.0384615384613,447.72307692307686,4158.0,3676,7,1236.0,0.8840788840788841,5841.0,2.782142857142858,14.0,233.5914285714286,59.714285714285715,2.396849854476973
edf21,IMG_12,5863.0,4077.0,239.82352941176467,17.0,966.3647058823531,401.8647058823529,4237.0,3263,10,1068.0,0.7701203681850366,5863.0,3.65764705882353,17.0,137.75705882352943,44.470588235294116,2.8995394849053384
edf21,IMG_13,5958.0,4116.0,343.0,12.0,1040.2333333333333,674.4583333333334,4302.0,4184,5,966.0,0.9725708972570896,5958.0,2.9366666666666674,12.0,119.4166666666667,57.5,2.014098690835851
edf21,IMG_14,5677.0,3835.0,191.75,20.0,965.8,436.44500000000016,4002.0,4002,7,685.0,1.0,5677.0,2.725,20.0,132.34,49.5,3.5229874933943988
edf21,IMG_15,5888.0,4350.0,362.5,12.0,912.3583333333332,462.52499999999986,4511.0,3879,9,895.0,0.8598980270450011,5888.0,2.2816666666666667,12.0,108.52749999999996,40.16666666666666,2.0380434782608696
edf21,IMG_16,5713.0,4141.0,376.45454545454544,11.0,897.0727272727272,582.8181818181819,4201.0,3743,6,1088.0,0.8909783384908355,5713.0,2.791818181818182,11.0,146.54181818181817,72.0,1.9254332224750568
edf21,IMG_17,5878.0,4302.0,330.92307692307685,13.0,999.2,444.72307692307703,4461.0,4302,5,1080.0,0.9643577673167452,5878.0,2.359230769230769,13.0,94.78923076923077,40.769230769230774,2.2116366110922083
edf21,IMG_18,5878.0,4248.0,303.42857142857144,14.0,935.05,674.4928571428571,4500.0,4500,6,886.0,1.0,5878.0,3.502142857142857,14.0,85.11642857142857,35.142857142857146,2.3817625042531474
edf22,IMG_01,5840.0,3584.0,358.4,10.0,918.9400000000003,467.56,4910.0,5682,6,978.0,1.1572301425661915,5840.0,3.1426666666666665,15.0,110.32066666666668,68.8,2.568493150684932
